"","P_GSM508710.CEL","P_GSM508711.CEL","P_GSM508712.CEL","P_GSM508713.CEL","P_GSM508714.CEL","P_GSM508715.CEL","P_GSM508716.CEL","P_GSM508718.CEL","P_GSM508728.CEL","P_GSM508731.CEL","P_GSM508732.CEL"
"RBBP9",41.1130901909998,37.5557432748297,38.1848197355146,32.0993989519935,39.7909447995714,33.8474626025484,38.6247420369975,36.2706712403609,33.2880591264402,33.1974138510151,46.0011982538831
"DEDD",46.8378903446879,45.6782789773952,50.0950873311442,45.4947310254375,46.6967542643185,44.2111870291047,46.4686578936302,47.8274870969539,41.3864836608676,43.9754002770626,45.8292178289684
"CPSF6",93.8594566941316,99.1928864887473,113.778292100994,118.145697849097,115.628321454658,148.72882225602,88.6242014632562,118.145697849097,314.03979540267,360.119008636478,78.6228012356609
"SF3B3",157.572771458056,150.496839400503,141.333582347759,165.143098982878,156.864523850708,153.48918001067,165.407186521348,172.500740890294,151.023927588437,139.818587388785,192.907069882025
"LMNB1",40.4584693741291,45.4974049179516,45.6307085297471,44.8644205154538,54.0190769899755,44.9200988349844,47.8697910592632,44.9357551320789,46.3852358672143,48.7740762559033,50.5548022088821
"MRPL19",39.9504415938561,35.3023416932664,33.9269649844039,42.408250267826,35.4177129625824,64.1593061544928,36.593656287679,42.0194841977223,85.1625716063577,220.560849498004,39.0689967347203
"DHX30",219.067971651845,216.089199127371,278.329574767098,247.565630489689,240.990668256818,262.645639730457,216.971405533791,297.753892394149,228.761895653709,303.085965661791,152.215082319316
"ATF2",46.1033985890529,44.3560769358298,30.3117672760259,49.0722826939633,31.7036195683523,108.054736638404,50.4238791087217,27.6143358189635,72.89127140049,84.7574848576853,67.7491346761831
"FBP1",118.415458829199,154.150509645795,121.495567294575,119.640504501567,148.895380409204,101.683608087912,116.220745086198,132.971815764024,92.4413812427016,97.5509691031266,125.779684941806
"NCK1",57.2055340169315,56.1145714990815,47.9855064886037,58.6984048496157,49.7563817998159,103.672372801232,49.5490934029868,46.7789955085999,162.094922685987,164.758815904924,72.3877783652282
"NEO1",336.099342354475,336.099342354475,383.549653238529,355.988596355422,313.173612581102,322.361397740029,277.876041365358,301.063752653016,584.507616154882,313.3821772296,246.597046895709
"TCERG1",134.712189330759,150.495661464558,64.0804417605913,135.692861070422,147.93746925782,156.440133030373,120.27218773558,81.2942413673924,332.965604441739,188.467019135665,67.3687311635485
"DNAJC3",37.3363507671169,41.4253500983452,35.6020414677888,36.1712594560705,38.9064007109047,35.2140604615443,36.2263707138825,39.2713203416576,33.3543441414469,36.3921137594882,47.3359500585065
"SOCS1",79.0615023261164,71.7571740702439,69.4456358454559,64.6246250087587,69.9739398691501,64.6196426757265,70.5618615518815,68.0044202833102,56.8879122474562,57.5860590847343,67.6507923314876
"PSAT1",109.793410583831,97.920375902487,129.730502676065,105.508759359987,80.9757391471425,93.2875389707608,81.563751041991,118.736024117123,106.79733607427,84.8462096883734,114.741039533848
"GRB14",33.3987006496147,35.6319766913553,30.9203254158194,31.5582047438367,32.2811982663181,35.3263193805374,36.2416469547476,33.2253094575652,37.2589660916238,37.2889012129124,35.895017679537
"MARK4",427.362781754256,365.887822648236,326.086075062394,286.406080055385,304.264705384232,342.178743285978,359.005047949218,306.554265883495,235.620018485212,216.195566461963,395.722428905522
"PPP2R5A",423.913608540747,610.32273329675,775.854545957942,553.609130701085,572.661469713076,806.442681902273,735.679550380097,630.998293471431,931.398088226052,798.727926140724,393.868230445707
"PCYT1A",35.0631809622181,38.0754279816784,37.2681579777647,34.8418542168198,39.3334365015348,34.9869677285502,33.4109049007935,38.1120845262149,34.8494505525518,34.543580325418,37.3756452177358
"DLX2",251.425158545433,254.189329624822,236.470229520191,209.954684759498,297.028129544498,182.631404177043,226.615026643472,238.721879513865,181.164812413314,130.398883489828,238.003951828096
"U2AF1",547.318703309308,578.034385142869,852.383810529951,790.818080754202,1227.32904239613,816.152702261566,621.362632315182,988.087661544208,668.502757024854,927.771638776326,569.97001250952
"TRAF6",156.116339920443,181.997638288858,156.887279613731,167.585667028808,175.544502391308,156.887279613731,165.176740878237,124.669337982094,190.8260583007,122.746013548746,148.649843632904
"TCEA2",220.429404154247,184.235868181361,303.59071658716,327.049454105299,180.392764788702,298.081067187165,248.535978697679,373.939921688312,112.511795436045,238.371751480587,166.160242041886
"PCNA",79.7828646086371,85.1424601791764,170.296532904386,121.174608676937,89.7638249763967,161.688102197205,66.3651519310392,105.954302931563,309.628165046004,574.603517927634,68.5667889752656
"PRPH",325.400739920343,312.697611217271,307.475553328075,250.10666799069,298.529343104487,255.521517354041,342.577420034264,304.3480995806,199.590029491497,186.045976319719,312.885989544974
"SQSTM1",701.225371016965,1053.78515593138,1477.56536517286,1937.4198839837,1306.2235120459,1147.07518929346,859.838081140758,1641.39440648413,2452.65281547184,1906.9327098904,1380.61977695777
"MAST1",177.09619466329,148.424035087905,149.598826247182,131.778565187608,152.056792461584,155.685003133295,151.566874454284,144.877016556194,109.027382195562,121.482120678398,203.674413388898
"LYZ",41.4208469440774,49.8923523200361,58.3013295517819,46.1095334228549,57.0100882536454,48.8580744601096,39.5331896316229,50.6465884226841,142.267958978451,147.817885031428,44.0126325250507
"HSPE1",159.887901035155,134.559635705247,228.566880008573,267.72751968704,317.82314677599,255.970407195244,98.5088698490918,206.936959533216,1177.80474827266,917.852421061334,105.50847420865
"LYPD3",267.878017247198,255.537378624298,247.543511589766,227.269203936726,243.595130716821,224.762309934058,264.834629400273,221.931645704956,211.465725657949,185.981860775238,252.937827288408
"ST6GAL1",35.6422790863904,31.9182979398128,33.8276942142568,32.3845773632109,31.7027365859678,30.2552019744406,34.2914134503009,31.9488134906202,33.1618182872518,29.9323375157523,36.2095604443332
"PLS3",519.26250992534,422.420210065416,924.222168962872,1151.11331668735,1311.18048530449,1025.96139097652,709.11630312695,749.74170670429,2296.01287490559,946.546814272809,365.220462623036
"ARHGEF11",59.4540505329552,59.3298920913909,52.9316246777004,56.2131053639739,54.30878932012,51.0853498214174,54.5001970998943,50.2713511855101,47.9917139376785,45.0059439992311,70.1498667415539
"LMO1",133.94645739794,102.829907579058,107.79000742297,91.908071357449,108.657406947825,94.6469643152761,90.5944703415426,102.268537638434,88.0498823036969,79.2993019169723,135.633332969919
"RSRC1",76.874722378014,73.4534123479587,55.9094616036676,70.9549085779732,52.5967836096079,46.2853907616029,56.1251209465867,71.2157835158375,39.1885606599614,39.7352718002899,140.353208319695
"NFE2",64.4421137941538,65.405470391639,77.3533004281196,60.3690276184812,72.1382795785264,64.1790702452301,67.2231298629802,76.9052652447705,57.6881421339116,66.836059357761,72.3934755325871
"DYNC1LI2",108.187511078191,109.613378044949,119.205452673482,115.174148989511,110.268912764932,105.200353920065,131.677382901046,100.999188132174,93.8195787071561,90.1609237908707,114.744176589074
"NOS2",69.2447122439483,57.8064022118386,63.4689468880409,60.805330871751,66.2836255008524,57.9641837482732,64.650914318542,67.2408675736252,50.3190958118717,54.0064193684035,68.3088323970736
"TNFRSF1A",320.833018279615,546.683478899908,295.238300712271,347.269348428412,879.421384627768,336.506231501618,406.858641059227,534.64567541577,417.727729929887,472.44508185043,407.949386118057
"FTSJ1",169.045907585919,136.467660826847,149.737017175316,125.6718108494,156.625345596599,123.180035258377,139.143902905031,137.092145555565,116.672919554672,130.984572710539,191.541623762132
"RUVBL2",300.208395876597,273.838641247263,407.389784104629,331.82737007586,339.588552200558,397.835313495906,358.59210292157,451.908034712634,301.115359759526,552.510932257249,520.490661937435
"PDCD6IP",365.428179773018,239.156637308799,359.618402872636,364.045746523625,259.322129574323,238.766568939081,286.163098197163,273.329362606058,638.905619838301,552.586581736521,272.039001864677
"PDPK1",50.1950980462404,49.0088631559615,51.8868527671256,43.4462210128936,45.7671433437664,44.4772725103895,48.6691309900698,48.3925075492608,48.3699093763567,40.3229395797351,60.6478869710437
"RPL24",6612.92612749833,5762.85232649946,8489.38399824279,7876.25152943043,10472.4895203384,10430.8831507622,7428.05705971912,9141.68055342541,7516.19889160534,10596.6151435639,11080.5898017403
"RELB",113.722619462883,96.3420356694238,100.434892488455,91.8436177441007,128.740698471305,85.5521408654346,108.25393040509,90.6197912944252,88.2179062136037,74.2093473609378,114.50553460712
"EPHA7",31.4310907757109,29.7570891514243,29.2290813059235,29.0542873465854,32.1955333678568,29.0574466965721,29.4619462467593,28.9454780150456,28.4169078083271,27.7360754687839,29.7220396558461
"PRKCG",94.1847299594928,91.5047416852382,87.2071470640954,92.9828188488038,96.586776866219,77.2865791410028,92.3378747779063,84.7696083378063,74.1300128346841,74.1304970842853,98.0282351768314
"TAP1",254.238193716437,227.847596560023,330.011039675269,281.379641618418,466.788834136753,311.05788476838,287.913495755115,309.818612928669,243.428992981226,365.243461506714,232.532874376872
"MTERF3",46.4164476013813,47.462822084506,39.0761720002733,58.6492393311125,46.985292968106,72.6888749193219,48.9897441323516,47.8230134793307,127.887361166344,132.685670989458,43.929827572787
"TNFAIP3",264.558181179905,353.435381138351,362.851731193623,278.9013028899,534.506975669014,247.222996820999,323.10318913477,300.073135282755,362.863006237397,294.034662710899,378.121262227972
"KCNE2",319.096076570414,334.566592225674,313.926509374487,276.534078585743,334.505077028472,291.479438148766,301.620606306549,278.535670402065,256.192698652793,255.215571458923,353.766324287785
"NUAK1",640.205646376323,751.361878747834,435.426557761817,1258.1464076076,844.427357237625,961.640672581608,1048.11232155044,906.989361198216,1399.06557358199,922.904280355411,750.074834763145
"TUBG2",288.267071938826,308.005961879605,289.793276557485,354.09598194436,268.007926358978,302.429160592169,354.71155762036,299.031567117015,282.318911990098,327.055238688486,252.88987695744
"POLD1",169.801786222412,170.775861766477,138.013137633271,149.493896227025,152.880222396595,146.87005593476,149.446157411008,155.897733530008,137.869245368381,124.042615120706,158.125263042939
"PRPF4",226.437955947789,226.205322591187,227.846347430811,256.185099669436,311.699424977187,234.078605946814,255.321976453586,250.73237271982,289.580632737753,326.07697751376,236.856864397927
"RAB8B",132.710237959907,120.756147501116,121.77736951081,98.2206677726483,116.232683495902,110.557844626138,116.762113950346,99.7923405110865,118.462738225778,101.02770866086,211.046025529019
"USP20",111.293225196917,132.819924342968,115.162504355448,110.885046655058,110.885046655058,119.029163012947,127.13442063901,136.505766864047,83.5522266527521,91.6495120059751,106.450114704236
"RPS9",1422.29537379749,333.718036361895,2931.01156055726,1622.78730076966,1658.39780681096,1609.22948229345,1114.64794096185,3320.24489089266,2208.35715380665,2534.46370036752,367.473350879601
"DCP2",135.875952267439,163.471094337684,140.004955415215,208.691737007697,143.293932946994,170.421939760118,170.151105505805,140.686346902771,323.888962640635,221.712478897433,111.549148454311
"RIPK1",69.3489578543267,60.2398346321137,58.3061901954103,66.7186218760694,74.3198949538744,64.8828808609862,58.7593104546396,62.1350591068051,54.4852829639651,57.4546992334042,72.9601091702775
"GIT2",94.5441309306091,82.0643955332893,74.1576690509174,74.8536487576217,91.4706562235213,73.0910608084284,78.7674757083447,74.9724396636921,64.875172021354,71.9753476590707,80.1152454706655
"SSBP3",247.697406724918,275.918892161647,261.380030024792,188.554639957045,229.789835980244,186.337614666141,241.633845090853,184.454930108763,132.680940749576,124.549998326489,218.102883167541
"IL18R1",38.8482501212886,39.1597708869087,34.5205971389536,34.6817885829504,46.9900761328383,31.4732123955727,38.9141496994294,34.8051465264599,41.5191929758033,39.8113616945359,37.3817821490408
"RPS16",4382.63692362689,4557.17768470225,7779.28959462517,8164.54150998643,7748.21172944633,7497.56833510992,6374.07014588862,8727.55989756555,7061.5390726801,10326.2796226034,5897.61660872879
"IVNS1ABP",123.459121735495,131.46954933283,141.432384360557,180.680996580526,223.727787186045,127.25113545179,119.255145456271,179.987985168625,790.354387548151,409.334236833445,83.0944696572524
"PEX2",78.1232040060739,61.9769647397091,129.362755692249,95.5819193062844,64.7073672867287,100.928521128247,62.2027195728405,94.5094881664883,258.406855836125,191.981056059059,70.0783725412462
"SLFN12",44.7009341901076,49.2569952819307,52.0839924894376,49.3758934426611,49.8375541126786,47.9502619910273,49.7955655962661,47.9947282614318,45.6568944147647,44.4508811028922,55.9360278704259
"TAF13",26.144029030983,26.4484637073112,25.3090042587931,26.6754083317975,26.854360937361,25.2374846392088,25.4155603813357,26.7055702349433,26.1156136785906,25.3867923405769,26.1698748354007
"VPS28",304.664366324696,204.967323320778,476.574511530522,446.962923188754,378.439304896662,340.12177996804,443.713504037896,594.978656818866,236.73786980634,516.313844620879,718.220422238174
"E2F2",118.282676486613,98.1502119456666,102.826995570981,76.7487607055117,94.5175221145182,79.8840591112356,99.3292839463175,124.080824003462,70.6709724562403,82.6136895984578,106.747881192805
"PCBP3",158.95611702881,155.230597221134,188.538101229898,168.988237702308,167.265599464728,159.786206927544,198.44179007578,173.729906869113,109.057618617556,114.500741448173,141.853048507604
"CCND1",56.4833971691991,49.4755145150788,51.8056835376582,53.0674966958707,49.0849623661258,43.4811439604096,58.9908292898387,60.2105094639496,43.638841233207,43.3607974416376,59.3316338989985
"RBBP7",899.645801314554,651.892510102491,738.278903508005,908.617189287272,827.179894128406,1082.79469118198,693.576771745654,843.916406794991,1306.48837458461,1213.10651086549,1364.29203304005
"HTRA2",228.978776820834,275.885355219379,383.694546022833,292.485420667215,290.491120778362,273.797115189232,267.66725338538,402.049335600893,271.742707505689,450.668926150829,248.109077549915
"CDH2",132.609594058315,118.840981318484,103.247881407872,100.0224382367,145.251261513896,97.9901236023481,106.440501275316,96.259752746608,106.331272123618,90.0943130178304,134.503443215435
"SNX5",453.44954250256,479.463687345735,555.187588821813,456.384081621062,377.041348011929,561.996886386314,465.198136645632,482.118858637928,618.87661051454,517.283905377177,239.495106370003
