"","P_GSM1679692","P_GSM1679693","P_GSM1679694","P_GSM1679695","P_GSM1679696","P_GSM1679697","P_GSM1679698","P_GSM1679699","P_GSM1679700","P_GSM1679701","P_GSM1679702","P_GSM1679703","P_GSM1679704","P_GSM1679705","P_GSM1679706","P_GSM1679707","P_GSM1679708","P_GSM1679709","P_GSM1679710","P_GSM1679711","P_GSM1679712","P_GSM1679713","P_GSM1679714","P_GSM1679715","P_GSM1679716","P_GSM1679717","P_GSM1679718","P_GSM1679719","P_GSM1679720"
"IMPAD1",2276.3272185197,2069.3484029664,3068.00566113273,2775.81888376158,2270.10189052789,1911.05477694312,2636.12533083407,2195.71261859586,2691.51974719262,2200.41737322703,2196.3021824491,1839.66277285666,2349.76172755089,1607.11868108623,2698.27649850162,1903.66896521543,2206.10811950594,2165.12349321135,1891.95397796332,1433.89830126998,2816.55866778522,2681.40444731023,2075.31464374564,2469.72980561926,2380.61622348966,2223.98423705298,3366.98284772509,1865.6413782445,2321.07000374227
"PRMT1",195.276661826674,272.714615644138,40.465302484964,88.0427229703425,95.9917128698255,205.726275920078,68.1135489209301,236.257430196927,153.241492455744,133.635996876517,361.520037457587,127.585595211327,106.166431742504,208.876281180932,88.7887972178449,142.92530401302,146.137098362177,153.723768018006,87.7362724620328,479.649079650168,76.7392569318337,164.738835713065,366.290546234242,86.9230057515336,230.512099441493,220.623293755541,56.2560234067113,182.906017474951,91.3271579538608
"TNFRSF10D",62.7165921195158,492.401389357471,34.0276407259925,44.5159835243305,152.157076783021,120.330463274008,44.535781986762,297.855902096455,200.481351032327,70.4792586266561,209.301074317551,472.674252735296,382.365039322612,298.570213688038,154.251723980154,170.549522435704,196.723017026007,242.493831239671,200.218673054383,888.613031772942,154.238308486755,385.456887445132,586.263944923827,216.908784994653,146.964045932131,416.521563210892,28.1280117033557,437.098482786293,251.635467128191
"INPPL1",1270.01099042019,2064.29813230632,646.525173793857,833.932758022458,1615.52010383047,2226.76050854374,930.011917958853,1503.31460534546,1117.62592242159,906.161896628436,1933.99629060957,2104.5547705335,1749.25784800735,2861.60505217877,807.376096735149,1919.28265388912,1506.33624465629,1248.19369383634,1078.70622168063,1337.96848533994,1419.29635592738,1063.60510436105,1998.6723283651,1323.78155548207,1709.21198625177,1193.14091622968,804.939909383263,1220.3114294098,1143.53260544356
"TAL1",86.9480027111469,422.960167781417,94.7255944534386,119.698533476533,242.021659044134,254.893561989028,146.051167397764,486.549955257037,110.61040056956,142.789147347511,680.908040474629,452.017537320129,234.727345180692,594.683059362183,207.675491797671,290.654819925637,248.714100097167,351.832567646844,219.340681155082,494.795892691752,140.562005271181,165.538538799051,376.244093686259,145.13749584201,257.690381908394,326.497115758918,120.890603491018,436.160503209499,327.417576919693
"P4HB",85.5226256175215,178.022040767701,22.0719831736168,54.408424307515,50.0382333044835,126.799843019923,24.8876428749552,121.637488814259,85.2621837723689,71.3945736737556,86.9822646514496,59.5399444319525,91.2367772787144,105.666824597413,58.6908998558635,96.0842379919462,99.7666729203323,67.1188282895518,34.8695441836284,85.8319405689774,60.0237752239095,15.1943586337293,98.5401197749726,26.3161393559689,49.3235496621536,74.8090478826259,40.0973783856347,100.363814717024,70.9242822407643
"GTF2H1",19.955279310755,23.988785635364,64.3766175897155,44.5159835243305,36.7627836522736,14.2326354410117,50.430223720304,21.0526422947756,32.2613668327882,28.3747664600823,13.590978851789,40.0983299235599,49.7655148792988,8.60078804862661,30.8503447960308,24.0210594979865,12.6464796659576,32.4768523981702,31.4950721658579,5.04893768052808,24.3134279387988,57.5786221909741,20.9024496492366,50.2399024068497,34.2245038472086,24.7250243001899,68.2253900889904,20.6355506894817,30.1185308145711
"USP14",1250.05571110944,839.607497237739,1886.23489537867,1435.39315764008,1336.73566113406,863.015258104983,1514.8715255203,965.302635590083,1117.62592242159,1255.81224462042,1050.58266524329,904.035074640258,1248.28499822241,802.330656536168,1821.67523783392,1119.38137260617,1004.69255123997,1192.98304475945,1343.03986307266,787.634278162381,1758.92455244748,1625.79637380903,1008.29435688937,1638.77776898534,1425.34992493081,1266.04803916614,2259.21796128016,1034.59147320447,1066.77893014191
"MAP2",648.546577599538,2315.54909764513,3258.37651600517,2085.3265170953,2148.58046678843,213.489531615176,2918.4035960737,654.191366122843,1068.08168049981,2560.13618673711,110.086928699491,882.163258318317,602.162730039515,539.392279049583,3790.83017274155,1483.30042400067,1478.23295650971,2314.51701424293,1039.33738147331,90.8808782495055,468.793282444964,1153.17184999145,64.6980584381133,728.877314283502,164.076297855735,592.132633240446,6577.76546024643,339.548606799653,1633.20162255787
"IRF7",7.1268854681268,25.2513533003831,8.27699369010628,16.8171493314137,27.5720877392052,32.3468987295721,3.92962782236135,38.9863746199549,27.6526001423899,21.0522460832869,51.6457196367982,53.4644398980798,24.0533321916611,40.5465722292397,16.5538435490897,48.0421189959731,61.8272339224595,25.9814819185362,28.1206001480874,25.2446884026404,18.2350709540991,15.1943586337293,59.7212847121046,30.3034331977824,27.178282466901,20.2871994257969,7.18162000936741,53.4648358772934,36.9194893856033
"FBN1",115.455544583654,165.396364117509,196.808516631416,141.461903199539,201.174121652719,125.50596707074,181.417817799016,113.840213890268,297.265451530692,195.877420079278,110.086928699491,106.92887979616,277.028032828096,121.639716687719,203.913254627423,168.147416485906,165.809400064778,192.69599089581,139.478176734514,272.642634748516,219.580646072277,236.712113451782,162.242823467884,214.516408689565,123.812175682549,158.493745514038,212.456258610452,128.503202020863,370.166459366181
"SOX12",621.464412820657,930.512369119118,400.974360987371,437.245882616757,610.670684001656,903.125412529653,537.704073693112,805.458499648268,415.941193808448,498.84670066919,706.730900293028,532.214197167249,412.224348250191,759.326716293035,423.627905369887,680.997036767918,656.211778222468,730.72917895883,566.911298985443,893.661969453471,830.455523034596,730.928620590977,1101.85770293833,634.777179616704,953.253092450193,675.183355889802,352.497848793117,578.733398882281,407.085948751784
"LRPPRC",2217.88675768106,1772.6450016869,3400.92474066811,2774.82963968327,2324.22487757152,1243.41478716475,2804.44438922522,1575.04953464618,2008.27008534107,2268.15068671239,1583.34903623342,1685.34495769629,2280.91943196786,1508.8239605305,3118.14216670126,1979.33530263409,1939.1268821135,2173.78398718419,2178.78409947381,1898.40056787856,2147.93939946826,1868.9061119487,1311.8775541759,1924.26800805918,1546.14229145037,1829.65179821405,3735.04087320517,1428.54289545821,1913.01248948034
"TCF3",403.381717495977,973.439669729769,324.64208584528,359.095600429599,720.959034958477,922.533551767396,348.427000249373,690.8385582656,463.181052385031,441.181852701925,1011.1688265731,794.67599303055,507.608251768847,878.509064966861,385.253086233361,680.997036767918,576.117407004736,586.748466660275,581.534011062448,1161.25566652146,437.641702898378,373.461341155346,775.381346512158,474.487967175803,554.638282935645,579.453133599323,330.952988765015,770.081232548384,701.470298326463
"ATP1A1",11.4030167490029,3.78770299505747,72.6536112798218,35.6127868194644,56.1653639131958,14.2326354410117,75.3178665952592,5.45809244679368,34.5657501779874,46.681067402071,40.772936555367,23.0869172287163,55.5714916152169,17.2015760972532,55.6811101196654,37.2326422218791,28.1032881465725,40.0547846244099,30.3702481599344,0,26.5928118080612,12.795249375772,9.95354745201744,34.2907270395958,6.03961832597799,17.1173245155161,79.5962884371554,8.44181619115159,74.8105442813541
"SQSTM1",75.544985962144,176.759473102682,3.67866386226946,35.6127868194644,26.5508993044198,73.7509291034244,30.1271466381037,84.9902966715016,66.8271170107756,9.15315047099431,88.3413625366285,97.2080725419633,113.631258974399,45.4613082570264,19.5636332852878,92.4810790672482,53.3962474784877,43.302469864227,38.2440162013989,464.502266608584,11.3969193463119,11.1958432038005,112.475086207797,23.9237630508808,24.158473303912,12.679499641123,1.1969366682279,32.8292851878117,7.77252408117964
"NFKB2",185.299022171297,584.568828903869,78.171607073226,112.773824928304,130.712119652528,335.113870838367,75.9728045656528,321.247726868428,445.898177296037,194.962105032179,224.251151054518,363.315171125588,282.004584316026,454.613082570264,139.202775299164,359.114839494899,361.127252683457,237.081022506643,458.928194416787,853.270468009246,176.272352556291,208.722505442281,853.019016637894,266.35122863314,331.17240487446,314.451591099851,72.414668427788,179.154099167773,379.882114467655
"CSNK2B",238.037974635435,363.619487525517,102.082922177977,121.67702163317,187.898672000509,287.2404607186,145.39622942737,339.961186686007,245.41682626371,180.317064278588,425.397638060996,190.770842363603,210.674012989031,223.620489264292,132.430748392718,228.200065230872,192.507523804022,205.686731855078,178.847016941836,277.691572429045,192.228039641128,239.11122270974,408.095445532715,175.440929039793,239.57152693046,212.381618988811,84.982503444181,329.230831454912,144.763261011971
"RPS24",64.1419692131412,97.217710206475,14.7146554490778,23.7418578796429,42.8899142609859,50.4611620181325,15.0635733190518,76.4132942551116,57.609583629979,31.1207116013806,100.573243503239,37.6681281100108,65.5245945910767,50.376044284813,30.8503447960308,39.6347481716778,32.3187813685584,43.302469864227,55.1163762902514,141.370255054786,18.9948655771866,55.1795129330169,83.6097985969465,47.0500673333989,58.3829771511206,63.3974982056152,10.7724300140511,69.410488682802,13.6019171420644
"CSNK1E",266.545516507942,306.803942599655,129.672901144998,213.676720916786,263.466616174627,403.68929614506,147.361043338551,240.935795151321,223.525184484318,130.890051735219,388.701995161165,223.578566846516,245.509873404541,207.647597173985,194.883885418829,247.416912829261,258.550250948467,221.925158054163,158.600184835213,222.153257943236,205.904342856702,136.749227703564,176.177789900709,214.516408689565,332.179007928789,217.45341884526,124.481413495702,294.525587113511,210.829715701998
"TBCD",42.7613128087608,106.055683861609,11.9556575523757,34.6235427411459,26.5508993044198,90.5713164428018,22.267890993381,55.3606519603359,31.1091751601886,33.8666567426789,108.727830814312,27.9473208558144,38.9829866554507,36.8605202083998,22.573423021486,31.2273773473825,32.3187813685584,20.5686731855078,34.8695441836284,176.712818818483,31.151579546586,31.9881234394301,75.6469606353325,13.5567990621658,45.2971374448349,41.842348815706,5.38621500702555,52.5268563004988,22.3460067333915
"EEF1D",400.530963308726,493.66395702249,142.548224662942,206.752012368557,352.310010000955,718.1011517965,179.453003887835,506.822870059413,258.090934662306,299.308020401514,838.563395155381,388.832290167853,231.409644188739,426.35335041049,221.219545610563,486.426454834227,414.523500161944,333.429017954548,148.476768781902,944.151346258751,392.054025513131,312.683906620429,882.879658993947,189.795186870321,464.044008045976,387.358714036309,146.026273523804,535.586338349729,306.043135696449
"U2AF1",531.665655922259,438.110979761647,328.320749707549,232.472358404837,381.924474609731,531.783015114165,244.946800927191,484.990500272239,235.047101210314,294.731445166017,627.903222952652,437.436326438835,389.000441306519,514.81859891065,294.959394147417,403.553799566174,465.109418825775,414.621148949973,373.441569966601,646.264023107595,351.784910489495,414.246198540619,619.110651515485,362.046280836663,567.724122641931,549.656309442684,226.221030295073,657.523683333029,361.422369774853
"UBTD1",537.36716429676,531.540986973065,354.991062709003,319.525837296861,426.856765740288,591.301308776578,442.738067986046,456.140583053472,593.378711388783,379.855744546264,390.061093046344,494.546069057238,396.465268538413,636.458315598369,396.539797744104,602.928593399462,533.962474784877,465.50155104044,506.170802665574,615.970397024426,431.563345913679,399.851542992876,857.000435618701,594.106782430207,456.997786665668,427.933112887902,323.172900421533,575.919460151897,477.038665482401
"TCEA2",414.78473424498,478.51314504226,217.041167873898,218.622941308379,343.119314087887,447.681078417278,195.17151517728,300.195084573653,247.72120960891,175.740489043091,455.297791534931,320.786639388479,244.680448156552,294.884161667198,188.111858512383,320.68114429812,342.860115388184,212.182102334712,228.33927320247,681.606586871291,281.883805165449,201.525177668409,379.230157921864,205.744362237575,386.535572862591,242.17844314545,178.343563565957,332.982749762091,187.512143458459
"HNRNPL",297.9038125677,362.356919860498,173.816867492232,181.031666332277,159.305395826519,208.314027818444,170.938810272719,269.785712370088,163.61121750914,192.21615989088,411.806659209207,172.544328761985,244.680448156552,223.620489264292,171.558014963293,237.808489030067,202.343674655322,216.512349321135,158.600184835213,525.089518774921,208.943521349052,205.523693098338,316.522808974154,111.644227570777,287.888473538284,237.106643289001,160.389513542539,267.324179386467,168.08083325551
"EEF1A1",0,5.05027066007662,5.51799579340419,3.95697631327382,17.3602033913514,0,16.373449259839,7.79727492399098,0,0,13.590978851789,7.29060544064725,58.0597673591819,6.14342003473329,32.3552396641299,12.0105297489933,5.6206576293145,11.9081792126624,19.1220081006995,60.587252166337,0,14.3946555477435,1.99070949040349,10.366963988715,2.01320610865933,13.9474496052353,24.537201698672,5.62787746076773,43.7204479566355
"TXNL1",1295.66777810545,776.479113986781,1527.56516880739,1439.35013395335,935.408606263406,763.386810017901,1241.10745389579,946.589175772504,935.579638150859,1265.88071013851,776.044892437152,987.877037207702,1086.54707486469,883.423800994647,1486.83612968188,859.953930027918,918.97752239292,1176.74461856037,888.610964679563,848.221530328718,1293.17044849486,1329.90623199431,874.916821032333,974.494614939212,1077.06526813274,1193.77489121173,1681.6960188602,713.802457940707,554.763906294197
"GAS7",11125.0682157459,5857.05139802387,13963.2883552093,13648.6005485597,10580.5333728113,8517.58537347092,12666.5003474114,9509.55649729939,11412.4585170988,14671.5848899568,9775.99108809183,5836.12965523812,8917.15084112235,7537.97638261775,17373.2588047697,10843.1062573911,10800.0936347278,11610.4747323459,11737.5385018117,12354.7505042522,8983.05182876307,9969.89837298437,6537.48996648505,9482.58221460079,8354.80535093622,8955.5305965252,15007.1919462414,5766.69843813333,7659.82248200254
"BCAM",104.052527834651,199.485691073027,18.3933193113473,33.6342986628275,52.0806101740543,209.607903767627,36.6765263420393,116.959123859865,32.2613668327882,32.9513416955795,29.9001534739358,97.2080725419633,64.6951693430884,197.818125118412,22.573423021486,91.2800260923488,120.844139030262,61.7060195565234,42.7433122250929,80.7830028884493,64.5825429624343,21.5919833216153,114.465795698201,36.6831033446839,132.871603171516,46.9141486721552,2.99234167056975,183.843997051746,33.0332273450135
"RBBP9",181.022890890421,266.401777319042,292.453777050422,270.063633380938,235.894528435422,194.081392377433,277.038761476475,235.477702704527,318.004901637484,282.832349553724,323.465296672578,304.99032760041,342.552627419173,321.915209820025,282.920235202624,246.215859854362,247.308935689838,240.32870774646,277.831529463104,141.370255054786,271.246680442224,346.27143623183,309.555325757742,350.881858079585,325.132786548482,313.183641135739,391.398290510524,235.43287377545,288.554956513794
"U2AF2",2142.34177171891,3065.51429066651,1769.43731775161,1743.04806599712,2135.30501713622,2387.20112624242,1799.7695426415,2187.91534367187,1709.85244213778,1765.6427258548,2537.43575162901,2413.19040085424,2042.04496054723,2682.21718716456,1920.99829912846,2202.73115596537,2151.30670762012,1846.85033970928,1909.9511620581,2686.03484604094,1522.62842466727,1224.34542464419,2445.58660896068,1613.25908839773,2041.39099418056,1927.2839454507,1560.80541536918,2038.22962037471,1669.14954643333
"SEZ6L2",0,0,3.67866386226946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1969366682279,0,0
"MAPKAPK2",1161.68233130467,1991.06920773521,571.112564617334,836.900490257413,1323.46021148185,1777.78555417728,704.058318173075,1260.81935520934,1927.6166682591,858.565514179266,2249.30699997108,1889.48191003441,1307.17419082958,1804.93680620464,659.143952227391,1539.74991382094,1523.19821754423,1072.81869088622,1298.04690283572,2549.71352866668,1091.0650787536,952.44637540903,2512.2753768892,1324.57901425043,1494.80553567955,1242.59096483006,570.340322410595,1929.42398946654,1372.82206583835
"VKORC1",387.702569466098,439.373547426666,206.924842252657,212.687476838468,260.403050870271,386.868908805682,225.298661815384,318.908544391231,179.741900925534,226.082816633559,440.347714797964,408.273904676246,242.192172412587,393.178882222931,158.013961150402,419.167488239865,368.1530747201,252.236886959122,272.207409433486,469.551204289112,196.027012756565,171.936163486937,755.474251608123,249.604594497523,374.456336210635,294.164391674054,130.466096836841,387.385565216179,226.374763864357
"NEDD4L",1.42537709362536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99070949040349,0,0,0,1.1969366682279,0,0
"IL3RA",252.291745571689,435.585844431609,84.6092688321976,161.246784765908,210.364817565788,376.517901212219,167.664120420751,315.789634421635,266.156276370503,194.962105032179,256.869500298812,414.349409210118,338.405501179232,486.558866750877,152.746829112055,353.109574620402,330.213635722227,270.640436651418,265.458465397945,787.634278162381,316.074563204384,218.31894247411,979.429069278516,175.440929039793,489.209084404217,475.481236542114,127.473755166271,382.695667332205,370.166459366181
"HSPA1L",156.79148029879,651.484915149885,185.772525044608,133.547950572991,179.729164522226,285.946584769417,144.086353486583,203.508875516164,769.664037296519,170.248598760494,350.647254376156,221.148365032966,126.072637694224,292.426793653305,123.401379184123,182.560052184698,181.266208545393,228.420528533797,147.351944775978,974.44497234192,183.110504164078,278.296673923042,562.375431038985,150.719707220549,214.406450572219,213.649568952923,186.722120243553,328.292851878117,155.450481623593
"BANP",240.888728822686,376.245164175709,164.620207836558,131.569462416355,234.873340000637,313.117979702258,64.8388590689623,216.764242886949,120.980125622956,178.486434184389,414.524854979564,208.997355965221,203.209185757137,195.360757104519,155.004171414204,187.364264084295,158.783578028135,214.347225827923,194.594553024765,439.257578205943,266.687912703699,135.949524617578,359.323063017829,183.41551672342,226.485687224175,287.824641853493,152.010956864943,363.936075796313,181.682750397574
"KCNA2",29.9329189661325,145.195281477203,64.3766175897155,45.5052276026489,90.8857706958986,19.4081392377433,86.4518120919497,19.4931873099774,31.1091751601886,66.8179984382584,2.7181957703578,77.7664580335706,38.1535614074624,55.2907803125996,203.913254627423,68.4600195692616,96.9563441056751,68.2013900361575,20.246832106623,20.1957507221123,27.3526064311486,26.3902018375298,10.9489021972192,25.5186805876062,4.02641221731866,20.2871994257969,100.542680131144,20.6355506894817,93.2702889741557
"FHOD1",115.455544583654,219.686773713333,39.5456365193967,102.881384145119,69.4408135654057,178.554880987238,103.480199322182,208.187240470559,319.157093310083,65.902683391159,171.246333532541,156.748016973916,179.155853565476,187.988653062839,66.9678216304084,85.2747612178522,113.818316993619,116.916668633413,78.7376804146448,95.9298159300336,132.204264417218,99.1631826622332,356.336998782224,61.4043251639274,195.280992539955,154.689895621701,83.1870984418391,168.836323823032,80.6399373422388
"CDK5RAP2",91.224133992023,184.334879092797,45.0636323128009,49.4622039159227,100.076466608967,178.554880987238,47.1555338683362,108.382121443475,70.2836920285744,64.0720532969601,180.760018728794,160.393319694239,96.2133287666443,121.639716687719,59.4433472899131,98.4863439417448,109.602823771633,90.9351867148766,88.8610964679563,373.621388359078,76.7392569318337,68.7744653947747,270.736490694874,108.454392497326,100.660305432967,145.180270890859,36.506568380951,163.208446362264,107.843771626368
"PSMD6",99.7763965537751,280.290021634253,59.7782877618787,73.2040617955657,211.386006000573,288.534336667783,62.8740451577816,144.249586093833,87.566567117568,63.1567382498607,248.714912987739,145.812108812945,87.9190762867611,129.011820729399,90.2936920859439,169.348469460805,189.697194989364,149.393521031583,92.2355684857268,383.719263720134,198.306396625828,97.5637764902617,187.126692097928,79.7458768362694,158.036679529757,148.984120783196,44.2866567244323,312.347199072609,123.388819788727
"PKP4",403.381717495977,272.714615644138,520.530936511129,432.299662225165,389.072793653229,236.779298700468,523.950376314847,304.873449528047,294.961068185492,378.025114452065,180.760018728794,236.944676821035,345.870328411126,239.593381354598,485.328594961949,320.68114429812,282.438045873054,347.502320660421,307.076953617115,146.419192735314,284.922983657798,431.03996334632,158.261404487077,325.363177491979,176.155534507691,290.994516763774,572.734195747051,191.347833666103,256.493294678928
"MARK4",0,0,0,0,0,0,0,0,0,0,0,0,0,2.45736801389332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYT11",9244.99582925408,7918.82439500015,18063.1592297086,14433.0711026663,11262.6872472479,5870.31518144274,12889.8341953156,5561.01647579036,11573.7653512628,11467.9822251088,8264.67423977289,8375.69055039691,6982.9311628136,6772.50624628998,16973.7092172894,7802.04012494603,7786.01598100791,9475.66296803946,10345.0063824784,8547.85149313404,11651.4505450462,16345.1313744628,8076.30840256695,11378.9391657673,8402.11569448971,8602.40653151992,21397.0383495761,6368.88132643548,9897.33785187213
"CCNK",500.307359862501,556.792340273448,374.304047985917,424.385709598617,485.064506523054,649.525726489808,402.786851792038,580.117254344929,548.4432361574,486.947605056897,746.144738963216,663.445095098899,612.115833015375,649.973839674782,362.679663211875,535.6696268051,563.470927338778,578.08797268743,397.062874090995,929.004533217167,433.082935159853,536.600770696439,560.384721548582,461.728626882,529.473206577404,575.01530872493,338.733077108496,617.190561530861,513.958154868004
"AHSA1",1432.50397909349,1900.16433585383,823.101039182792,685.546146274689,893.539880437205,1137.31695933175,787.235440413057,1093.17794434353,674.032128470754,707.53853140786,882.054527481106,879.733056504768,679.299278102428,1156.19165053681,669.678216304084,1124.18558450577,1027.17518175722,771.866525329846,545.539642872896,2882.94341558153,974.056706798127,605.375236091214,2722.29522812677,701.76371615917,1369.98675694267,1617.9041542073,651.133547515978,1661.16183050327,502.299368746235
"ZNF136",89.7987568983976,66.9160862460153,251.068808599891,181.031666332277,146.029946174309,67.2815493575099,168.319058391145,68.6160193311206,146.328342420147,148.281037630108,137.268886403069,144.59700790617,184.132405053405,90.9226165140527,130.925853524619,97.2852909668455,119.438974622933,97.4305571945107,151.851240799672,121.174504332674,159.556870848367,119.955462897863,30.8559971012541,153.112083525637,130.858397062856,108.409721931602,220.236346953934,141.634916095988,198.199364070081
"RAB6B",4.27613128087608,5.05027066007662,5.51799579340419,2.96773223495537,0,0,2.61975188157423,0,4.60876669039832,10.0684655180937,0,4.86040362709816,2.48827574396494,0,6.01957947239626,0,0,0,2.249648011847,0,0,0,0,0,0,1.90192494616846,2.3938733364558,0,0
"UBE3A",17.1045251235043,47.9775712707279,92.8862625223038,120.687777554852,61.2713060871227,31.0530227803892,133.607345960286,50.6822870059413,61.0661586477777,91.5315047099431,24.4637619332202,36.4530272032362,25.7121826876377,15.9728920903066,158.013961150402,87.6768671676509,54.8014118858164,76.8618840090028,42.7433122250929,0,22.0340440695364,63.9762468788601,3.98141898080697,61.4043251639274,8.05282443463732,28.5288741925268,142.43546351912,2.81393873038386,102.014378565483
"SLC3A2",657.098840161291,4681.60090189103,1371.22195466094,1062.44814011402,1371.45606791676,863.015258104983,1021.04829584356,1166.47232862905,2219.12116142679,1063.59608472954,1072.32823140615,2404.68469450682,2176.41185072133,2334.49961319865,1405.57180680453,1264.70878256899,1281.50993948371,1254.68906431598,1688.36083289117,2367.95177216767,1179.20125503174,828.492397081239,2818.84463841134,1898.74932747157,1021.70210014461,1583.03553019421,1274.73755166271,1610.51093335636,2086.92271579673
"BCL6",1925.68445348786,3841.99340465329,1396.97260169683,1225.67341303657,1770.74074591784,2147.83407564359,1022.35817178434,2296.29746511534,1719.06997551857,1371.14194055495,3023.99279452305,2498.24746432846,2936.99480312661,2789.11269576891,1262.60679433512,2182.31325539208,2280.58183309436,1862.00620416176,3019.02763189867,3791.75219807659,2190.48789836115,1992.86009027649,5382.87846205103,2954.58473678378,2814.46213990574,3702.41389520793,1150.25613816701,4089.59095482455,2173.39204619986
"PAFAH1B1",6137.6737651508,5320.46014039072,9126.76504229053,8003.97383767462,6250.6944093213,3503.81607038725,7520.65271402923,4212.86764143232,5683.76152093373,6237.87204598262,4141.17125614011,4611.30794120938,5114.23607909594,3802.77700149991,9252.09364907305,4555.59393379315,4818.30875272985,5460.44144987902,5589.25048543386,4781.34398346009,5907.40319450502,7532.4033668998,3827.1389953007,4710.58894471843,4143.1781716209,5449.01497077263,10574.9354637935,4029.56026190969,4133.03968016728
"GNAI2",51.3135753705129,49.2401389357471,20.232651242482,29.6773223495537,32.6780299131321,41.4040303738523,24.2327049045617,63.937654376726,31.1091751601886,25.6288213187841,95.136851962523,70.4758525929234,67.1834450870533,93.379984527946,38.3748191365262,55.248436845369,46.3704254418446,43.302469864227,64.1149683376394,65.6361898468651,27.3526064311486,30.3887172674586,27.8699328656488,38.2780208814093,36.2377099558679,29.7968241566391,16.7571133551906,54.402815454088,22.3460067333915
"EIF3G",138.26157808166,310.591645594712,76.3322751420913,144.429635434494,218.534325044071,520.138131571519,97.5857575886402,191.812963130178,286.895726477295,175.740489043091,694.499019326418,179.834934202632,141.831717406001,152.356816861386,91.798586954043,252.221124728859,209.369496691965,201.356484868655,142.852648752284,984.542847702976,215.021878333752,153.542992509264,631.054908457906,169.858717661254,359.35729039569,147.082195837027,44.8851250585463,460.547972206159,203.057191620818
"CD4",317.859091878455,505.027066007662,189.451188906877,246.321775501295,459.53479565342,337.701622736733,391.652906295348,711.111473067977,391.745168683857,348.735032944883,943.213932314157,1042.55657801256,1138.80086548795,985.40457357122,390.520218271707,601.727540424563,602.81553074398,621.390442551657,1079.83104568656,893.661969453471,569.845967315597,201.525177668409,297.611068815321,482.46255485943,472.096832480613,495.134460985855,389.602885508182,587.175215073433,800.569980361503
"NF1",2116.68498403366,2042.83448200099,2818.77618446397,2384.07822874748,1781.97381870048,1570.76540230802,2577.18091349865,1929.04581619537,1934.52981829469,1499.28604714887,1562.96256795573,2224.84976030418,1997.25599715586,1910.60363080205,2619.26951792642,1807.58472722349,1849.19636004447,1926.9599089581,1970.69165837797,1115.81522739671,1217.9507808092,2447.0914431164,1466.15753968217,2263.98544338169,1824.97133749968,2494.0575794089,3478.29795787028,2178.9265568939,1501.06871317782
"SRRM2",2229.28977443006,1276.45590933437,883.798992910238,1112.89958810826,1450.08757739524,2260.4012832225,1097.6760383796,1626.51154914452,1245.51919808015,1212.79243740675,3098.74317820789,1297.72776843521,1362.7456824448,1689.44050955166,1036.87256412026,1426.8509341804,1309.61322763028,1487.4398398362,1191.18862227298,1969.08569540595,1391.94374949623,1009.22529451402,2195.75256791505,1178.64405964006,2989.61107135911,1389.03918568503,865.385211128772,1394.7756306936,908.413751987871
"PLCB1",29.9329189661325,2.52513533003831,34.0276407259925,28.6880782712352,20.4237686957076,6.46937974591442,39.9512161940071,5.45809244679368,24.1960251245912,18.3063009419886,1.3590978851789,14.5812108812945,19.0767807037312,9.82947205557327,19.5636332852878,14.4126356987919,12.6464796659576,11.9081792126624,15.747536082929,0,13.6763032155743,16.7937648057008,2.98606423560523,11.1644227570777,10.0660305432966,0.633974982056152,43.6881883903184,1.87595915358924,12.6303516319169
"NDUFA9",285.075418725072,309.329077929693,423.046344160988,336.342986628275,316.568414783467,225.134415157822,411.955983377548,245.614160105716,244.264634591111,285.578294695022,154.937158910395,304.99032760041,252.145275388447,246.965485396278,422.123010501788,275.041131251946,311.946498426955,287.961424597109,241.837161273552,85.8319405689774,345.706553504795,365.464310295489,360.318417763031,220.098620068103,324.126183494152,297.968241566391,439.27575723964,290.773668806333,254.550163658633
"EIF4H",8428.25475460675,7654.94775301114,10515.4606502972,9231.62573886782,7597.64195480321,6007.46603205613,8908.46627329318,6792.20618628854,7957.0356909727,8781.53256187194,7832.481112286,7076.74768105493,8761.21889450055,7026.84383572794,9986.4823447054,7576.24216566495,7724.18874708545,7882.13207703591,8830.99327050538,8361.0407989545,7185.37775053813,8010.62581231927,7201.39158153462,8519.25202241866,7324.04382330264,7487.24453808315,10997.454107678,6907.28160351559,7413.04484242509
"TAZ",29.9329189661325,68.1786539110344,7.35732772453892,12.8601730181399,43.9111026957712,59.5182936624126,8.51419361511626,39.766102112354,21.891641779392,23.7981912245852,81.545873110734,52.2493389913053,9.12367772787144,52.8334122987063,12.0391589447925,30.0263243724832,40.7497678125301,30.3117289049589,37.1191921954754,186.810694179539,37.2299365312857,10.3961401178148,32.8467065916575,7.17712891526424,19.1254580322636,26.6269492463584,1.1969366682279,76.9143252971589,37.8910548957508
