"","P_GSM506039_1_1364_BA9_Pm.CEL","P_GSM506040_1401_BA9_Pf.CEL","P_GSM506041_1516_BA9_Pf.CEL","P_GSM506042_1647_BA9_Pf.CEL","P_GSM506043_2515_BA9_Pf.CEL","P_GSM506044_2525_BA9_Pf.CEL","P_GSM506045_2685_BA9_Pm.CEL","P_GSM506046_2729_BA9_Pm.CEL","P_GSM506048_2977_BA9_Pm.CEL","P_GSM506059_5138_BA9_Pm.CEL","P_GSM506062_5441_BA9_Pf.CEL","P_GSM506063_5476_BA9_Pm.CEL","P_GSM506066_T72_BA9_Pm.CEL","P_GSM506068_T127_BA9_Pm.CEL"
"CREBZF",94.0707182206206,108.912593041897,117.870854615361,116.108967455384,87.9264693913524,104.662131311449,124.912835743333,104.200777629132,104.131886885675,87.5657249695019,79.2249355758418,76.391298845957,94.1824993272136,122.602720946469
"PTDSS1",750.452206181088,790.99612924559,720.269901526823,791.204306241936,975.929407722041,745.822734344029,526.107090542898,766.1911796341,1014.64145586855,1207.76070684785,1334.34768398178,1706.92767286746,1156.47908765909,741.904754081457
"NLRP3",41.4942382826786,35.4449416255317,33.1595893791363,35.3141592739452,32.7050492122592,33.2192042847548,33.2117095234126,36.5886868642658,38.5899692269335,32.270172680498,31.5825642489508,30.5819380235025,36.1324111218861,33.6098104415762
"RTN4",1374.10265251948,2134.6756876881,1626.79479423626,2317.40351136423,4281.20853301945,2698.5072068394,1821.30707200421,1985.71686611739,3389.74418434704,3767.62989399218,5765.13641949248,4489.74829896188,3163.4967262542,948.020762004642
"TUBB4B",2619.64931706988,2385.34840280022,619.305999576894,542.589975794536,4114.41187654935,2351.24755367261,1015.39531379833,1507.21153308187,2836.71729310251,1972.07522507466,2214.66057987041,3385.06460422972,4000.7475617359,389.977354020727
"TLE2",449.119063554906,534.690026628604,559.353476020203,377.88099570671,468.728722614466,410.18145957106,462.482803343802,410.655797527403,561.359761930832,586.640576059118,652.060010542901,696.176035197533,985.735639793189,754.250446755371
"ATP4A",141.211606236849,118.710293974575,150.004588402186,124.259810267197,107.816647488368,103.385606652607,122.713481824021,103.385606652607,122.817499580503,112.605535574991,107.356817671499,106.153852408585,177.112423194799,142.080064880286
"MRPL16",339.305171701986,309.746262277773,379.805327683539,358.984227528301,343.5469563159,311.1944157765,280.672215318083,247.389865692859,322.780360243401,535.100580862063,453.587628656139,473.413695935957,338.877589478189,229.579374035095
"USP49",43.4153049082943,36.901924861356,53.4697143197694,44.0213653686461,38.9396699856206,43.179105408506,44.9267258963046,42.2255068297005,41.2688726075792,39.7390266189516,40.0036584355604,36.7315992656436,40.0105177526927,47.1879967848878
"SOD1",1387.35923516487,2237.37248024893,2070.69718906638,1698.44817108233,4433.2151404596,2532.07268869384,2689.29474857724,2507.99873522825,4314.43596702558,6625.86447362721,5595.21338195569,8389.16956537757,3275.41030618191,1452.24046837977
"LMNA",268.516911248105,264.205600732955,214.157979767969,336.006571580253,188.269630442575,314.922724682307,224.372649758918,157.11737978355,205.477511238539,141.579096693322,155.630820069034,166.379408979744,303.180580629605,249.591579337205
"AXIN1",523.977987417818,522.927759136692,540.654219733309,499.54414662851,448.895206117321,518.67666974892,562.295034634135,446.517854131068,387.495734587722,487.482044362488,400.588713474717,565.890950289132,561.538885166043,680.799529757927
"TYMS",107.770038070777,104.709523573835,111.137184247624,112.043079990667,102.463923692401,104.206667229351,108.442505098798,111.578524200943,103.865173500561,95.1831344759605,100.590719625287,93.3221900274442,118.428624848517,130.484990403127
"DNM2",194.463108874518,127.547654165717,133.599244065801,147.369865619447,112.478625496079,116.186467816762,121.848273156184,85.6737117859276,110.078860431543,78.6388470634414,81.5252130867521,76.2382748469634,99.2495269320788,107.920768696067
"DCUN1D1",147.643226591057,156.887448755562,261.780740033076,205.451238480811,223.404049266999,136.971481063124,273.624498746777,201.308568037853,184.154300039186,466.959076313292,423.169748138791,356.978217083638,223.095684062063,217.030752039201
"IRF3",217.970940483693,185.934881920753,175.010160699734,132.715203791563,166.207541099284,143.615855229592,153.724727707175,137.822887001137,156.937914200618,123.891547157992,123.949490535517,139.923190099946,252.647343000939,187.655767673233
"TUBA1A",5055.44901781076,7112.09220191439,5375.59457964638,9202.06373488675,8809.46407681116,7426.08014941167,3972.23755525851,6032.06814068128,6136.56551340154,5683.24376256506,7214.36206007449,6715.9868316821,6467.88408647077,4709.14563209991
"EIF3K",732.693190084511,767.652481363528,650.038801576525,744.761375288204,1220.00932050569,1167.11214320858,458.476012946421,892.591193300202,983.101301878335,975.442620245667,819.494798320125,1470.85007824192,806.838885006743,247.204060894336
"SEZ6L2",486.835416510762,449.186809432594,305.484153794317,200.27745914208,708.41377113367,206.614977176346,278.723651806625,357.418752194402,409.465608430976,341.197044860664,381.188465669898,489.367070713647,887.78807382976,232.304466996526
"KPTN",274.941600729175,256.759073220922,315.679024814192,223.722809446074,229.286114835417,220.447738693311,254.521722063275,189.58396683119,233.350102675311,219.629098639219,249.791058561303,209.446085360743,387.258984126495,448.618271638035
"RAP1GDS1",75.1264237292763,91.0938398105122,73.0868396566917,87.4860799258721,150.866400294462,80.7731268328122,78.8233932174191,74.7031476779459,101.573515581911,120.94458573386,106.396479868778,273.663142628516,73.7485854322671,77.0558454808256
"WWC1",75.6178367210368,71.5586195494055,69.9183545607763,65.2897117388633,75.5438778404995,72.6793993330102,111.548623955886,72.7727539928198,67.0440652351712,75.2272263098072,75.2272263098072,75.8858424562586,63.2603177027347,60.4820851841439
"URI1",266.656427837259,186.82841947243,242.730725291952,241.644844747445,201.150067432733,223.497655179342,235.019454218672,226.901422437617,192.886890052982,161.757296080699,177.467616413413,173.101252368585,163.436586765219,232.338932812061
"NCK1",50.6723890605305,56.7317707207549,58.3173815112137,55.8906952371574,56.2389631856204,57.7729680381826,59.3486920945202,55.8753941970245,53.2790083593242,64.9405527980999,59.7458259951194,58.3173815112137,47.1423567520314,50.2034244662579
"UBE2D3",78.0421307778651,81.8586902217034,64.7505796235949,93.637584898881,84.8601219425253,183.568719763128,116.355122005193,106.770994159878,102.506937457665,99.5260353361041,94.0663250656424,91.5472004524275,70.4812208228923,77.6386355126237
"TMSB10",6916.88274467849,5667.31725606048,2815.68860234891,4024.92275469694,7651.78158882071,5870.2264005117,4493.03767818267,5192.27875801861,7470.70190034828,7905.07413024684,8950.35389898028,10709.3768607642,5874.60914504705,3539.90169004667
"NDUFS3",800.321456600636,954.555328460985,834.214555816594,986.303238290659,1342.71802617811,929.44494276297,718.871581489082,941.650072349688,1189.7223579852,2031.62584457561,1788.34145755227,2333.69622304663,1326.5600876651,433.587538663707
"LAMTOR3",99.8626155330916,139.412937751546,86.9068558773688,113.770453649815,186.346084719966,144.610881168349,199.858757044542,151.320691143569,183.22187142443,474.986301081436,469.328005383977,443.50332738897,121.32595093531,118.077089640594
"H2AFV",338.082863639002,404.706856020874,510.810266990331,584.851529237177,391.875475344183,376.046652222326,376.046652222326,325.377361873214,335.016498310814,464.56518644261,515.274673254982,643.807085899374,229.149312609862,460.348276784572
"CROCC",141.145722852672,161.390943808644,151.808032682334,124.892431698217,135.086907899499,114.301266262337,142.826486688375,127.313462488003,143.026349248965,136.684214487361,155.138129845905,150.371960233356,200.888527437378,187.034406206288
"AKAP9",265.710859309521,290.830325935337,189.254799157628,212.741520401264,324.649525042975,159.462203485903,223.507452374157,221.350548612611,302.071828613786,343.620143508953,576.060488510534,469.448889373515,229.431460815263,208.090205820036
"GRB2",316.86703731497,313.917233026136,349.137504369806,233.734135670317,336.870868203525,477.122616734178,372.035040348759,410.722727130837,520.708530989108,302.248040095709,306.051385026858,368.68176404259,349.372378082647,293.522994845352
"TUBB",1722.99183303925,1858.28365075526,565.51200305334,615.657953270278,2900.47060796438,1535.26214341905,890.523503254604,1314.06046018007,3073.42831566395,1711.62766402789,1844.93052903402,2435.18552543702,4104.25378222164,333.168817102727
"TXN2",714.793272117731,596.832847558917,826.620414616687,547.482180582248,664.769322184248,627.010169433703,546.332681547727,564.567950990234,509.432207656735,582.34669092424,544.049884086974,585.942355146503,907.948958231872,610.282507769914
"PSMD8",394.564301802574,398.991391562263,290.480638150725,292.008019568797,724.940712737282,357.917436940566,363.526814300606,293.968973833733,494.99426682566,426.354618656333,440.632304537817,710.534978526628,889.824209025542,236.805237274768
"BCL2",320.302313179111,250.299890383731,351.924835020843,519.124276517158,218.515528186051,396.110455633568,577.76306446889,323.292909332179,209.622124465146,693.514978606429,592.356703136119,387.25021319744,195.335437767589,541.056664480781
"CXorf40A",193.040344825498,174.217288823495,254.444054366597,328.056067083637,300.249892160976,215.97761367204,222.519297611181,234.537943495328,228.956432274516,495.500973936561,459.484920963261,533.642258203783,537.802675595341,162.37340210325
"CDK1",79.3642248686467,75.2471583638688,100.433892799223,117.756636336667,68.4879467611439,80.3173527164784,83.8652968311987,79.4568114985874,74.1902329247385,70.9534291683566,74.1902329247385,71.1536988933875,72.1851748808448,84.9247683942648
"SURF1",167.939427129667,185.934881920753,272.802700757038,171.894662470611,197.130681620539,144.645009750514,171.699262596375,141.035864428455,156.766398265938,211.428304421912,186.15413680707,178.326696029122,369.955288416169,323.516820943557
"CDC5L",241.939941895443,251.693857256842,266.355844477117,293.192502667041,330.867198090505,269.766013782676,215.737229272033,306.512219596649,283.19608224715,563.836064526586,763.061115787168,775.024705700324,407.491638189492,256.971418271067
"GAL3ST4",215.04877783175,199.135219710439,337.273910112665,343.133778854943,206.922499019122,181.522851933623,202.863623844434,219.939323360711,195.732151195639,212.333712641116,194.957455673821,180.337232610803,188.871661595481,477.06743442362
"BANP",305.567624376684,700.220642938699,1246.45176829112,1797.74910638287,472.929217988511,550.543824113328,485.438603523076,331.704584366189,553.124213419907,1942.19317790181,1499.88628261288,1664.9293944798,1153.20017634901,2703.89316695757
"DDA1",142.939613422716,111.351472547297,67.8181498188215,68.5345199376673,139.184237175458,104.686862369897,87.7851461844009,104.948549628597,93.9694651338652,47.721042178755,49.2661856469963,48.2859535057482,68.7179170642966,72.3695947284344
"TRIP6",279.378699767416,226.150165629376,185.758076073833,287.420363406847,209.583113795743,300.219432074597,213.023823965551,208.42471263797,177.30155086015,326.050179215196,229.45141580737,318.926406482288,216.719321138026,171.634029736089
"CNTN2",413.726152526342,284.281508934753,270.985066756597,389.617954486079,349.678192092805,309.419423170439,237.115929917705,263.955034372135,242.772304381597,221.543827696484,241.581264085397,259.672907755347,427.965029078891,239.25926800122
"TOR1A",112.205692499797,105.734951361017,98.3222652239588,103.325295315923,139.633649591844,119.691018700059,93.9115581611065,107.095105828173,110.84198624895,123.549505016616,101.809210463922,153.270459188925,127.236628541835,98.7376097936733
"NDUFV2",514.895542069612,625.495121997116,184.192013280413,291.660288656323,1081.16903954984,734.056937238578,627.34881996881,678.567042180758,1097.67968765364,847.40009873525,765.461061589656,1556.23132159186,252.876510455645,297.449292261787
"NME1",223.906466704619,639.641967872309,418.630848935656,254.075455788307,1100.66399792137,457.032548864198,259.498582365141,399.667836656298,984.816402850065,969.571300422253,1307.08061700732,1827.69398612265,725.701919919681,222.896914993284
"PDHB",553.773025311422,797.720773143569,823.480599437676,959.544900356348,1069.52300677176,621.609645967007,842.22683407772,787.802336186927,863.79966883689,1557.79108771701,1626.86312906949,2487.27235469783,948.557318607301,436.083779044043
"ATP6V1E1",1219.00395962901,1537.52569459448,1506.84229976738,1695.81678122159,2985.01314237479,1136.08973593993,1172.7528510011,1202.1576889689,2583.89142850795,3065.83523200831,3290.00996247013,5206.38917219633,3678.72700409084,1143.82422038228
"PDPK1",57.3031102111695,49.1521369096935,47.697686167647,54.3629978784242,48.4585872805593,46.6022075994975,52.5971188296984,46.3381841746066,53.6031347745973,46.2665774625714,46.8747575516102,48.122443234375,51.5457447639236,59.3984862003923
"ANKEF1",40.163319875,39.7788907682016,39.9565721764374,40.671811908199,38.4350225299021,37.5903983234008,37.730513060509,41.8775536904525,38.9451547997933,34.4165748049993,34.4354773105539,40.1594263464624,38.1242583535543,47.5999877683167
"BTBD1",320.864189879822,693.583671522294,549.067140780901,381.949969821801,1030.97202077526,476.987916249872,698.358725503829,533.648077876478,717.186049476178,888.833500764093,941.507123814572,881.229708004554,451.011738578555,322.510275701226
"RBBP4",168.770716798162,324.238384003937,140.800402686555,154.130284110666,349.347069589549,234.422749300684,209.047751857424,233.832575189921,291.210933546938,130.334497859072,139.939655297504,92.8737998204269,160.605106313952,101.895603496392
"AMOT",78.5389006921292,87.3249185398293,101.878021499329,121.960102155071,85.3997441638792,99.7852160575622,100.599307237244,105.83998377806,76.2924358637422,108.709934448605,110.357202150866,90.6987470985781,97.2764028732619,114.8585504686
"IRF5",178.637309239678,151.953810081938,170.318900565498,214.310972222898,121.974364751844,152.174610367573,152.462774581146,135.880056700959,142.836721769258,102.219382781078,117.162268158889,130.482626129114,168.896281952327,210.019524225584
"SRCAP",302.097944243597,238.516474332675,297.391295762689,292.881430911709,193.67942900468,210.849991290325,225.646042896341,186.613972927265,243.895374848358,123.735754475629,112.024425258235,126.525865784855,176.691858312232,249.679523291364
"FAF2",99.6696279496823,101.099164841979,87.7193436802486,95.0137137500943,105.359005654347,177.418768629294,136.398791652439,150.613943244904,106.41682404866,67.3210736561914,66.8148384536073,72.3659304052159,88.0861207053287,81.7831255940942
"APPBP2",35.2028584125893,34.72332599005,39.8420430254576,37.2317972428586,32.044506017773,32.1050658689286,33.0452914567395,32.4378979160626,35.0977414168384,32.9322531188722,32.5254147794196,33.3590888486797,40.435559951655,35.5055834436277
"VAC14",87.0192020346711,68.0375473845103,81.4270116916864,80.3434345842895,69.341730616981,70.3605958857111,76.3210133561935,70.3605958857111,69.8875856236474,62.548927199396,61.4000902908529,65.1942769951253,80.9553049859667,79.581633983042
