"","P_GSM508608.CEL","P_GSM508609.CEL","P_GSM508610.CEL","P_GSM508611.CEL","P_GSM508627.CEL","P_GSM508628.CEL","P_GSM508629.CEL","P_GSM508661.CEL","P_GSM508684.CEL","P_GSM508695.CEL","P_GSM508697.CEL","P_GSM508700.CEL","P_GSM508701.CEL","P_GSM508704.CEL","P_GSM508706.CEL"
"CD48",156.339855983734,129.843080322286,147.66811141647,168.923220115481,118.813019999281,133.084431209145,161.800078560312,123.926853369098,116.59674664824,147.680386701366,127.120144073526,118.941649428192,111.531746271587,122.219422272362,136.731870621323
"PTMA",3766.35340494772,4423.41221657099,3751.7073589284,1853.52941288939,4259.319191718,3943.34207112369,4466.87478687008,4105.32114015563,5124.61488132904,2927.36229126957,3216.82108006062,2328.09394208629,2199.38050341311,4688.15742548169,3571.83101024905
"NFKB2",43.4916328937913,34.93249772095,42.1177253899497,37.8276882724643,40.8836138823666,84.3984856359478,46.6666694618841,45.3826078569958,38.755378125361,30.6240365249034,38.3007548507072,37.3845554167039,27.5060563563212,39.3675249952783,39.6815145208903
"GABARAPL2",2543.85394138874,3361.65541851503,3803.52388419008,1493.47672341274,2246.96680256954,1310.83030410929,2837.53097284768,2088.7079042344,2927.04252384898,3460.45577530483,3479.81207230952,1868.37509871407,3181.62963195794,3944.92103820794,2006.62966683517
"CCDC85B",154.420784178763,669.343381712032,343.426924887322,583.64226457756,1010.49428918643,1358.92430123483,226.785378169972,791.016772064429,1249.50018696062,91.2118904077681,115.027110563481,100.263000653804,54.6674756307372,701.066743714089,233.093884102053
"TOP1",37.3945921914065,42.2005409664153,37.6109021089082,41.2877961558198,36.5234206734022,49.699865027138,44.0563017363565,39.6078093413483,34.4386021810681,96.1222260911724,54.5423134387108,66.9650734958517,39.8612535176389,39.1359914214558,36.1329293654971
"VASP",83.9745731766045,81.9955090834061,84.3627286760541,67.9127966660932,134.18841448697,212.8919902911,94.7733149616327,154.875307513436,96.1401137357069,67.2668814197928,62.2142498987607,77.9150864266833,58.1877905149479,72.7574643751667,93.4138305088598
"MEF2A",357.341172795586,611.019193025298,319.238666420248,443.376173350407,352.174920995006,212.99323518732,250.02937121608,446.79747195887,458.840536803104,802.347160881198,507.477887035845,520.591183018969,933.869787454915,471.287308607162,405.427593133466
"SRPK1",121.175787752546,113.136696307363,109.277162695019,106.095370316758,118.085449602914,118.273890697548,97.8818663060801,146.54887240245,105.586392693559,115.400678309407,111.900626608372,108.431752879792,112.640277795232,113.19583399398,110.598277152372
"RPS15",11526.5535123519,9814.07695613598,8615.64244585304,5313.66865556838,10482.2360000004,9554.44519607756,8555.88128349212,10469.6087783018,8845.92700201407,3873.28790911879,7181.47932367306,9222.23141467544,3697.27283256239,8807.01041114841,8906.16525002238
"IMPDH2",557.398424513297,695.180488239055,683.863257959539,416.640812506258,620.999311147111,575.468252376574,631.014612335848,478.985385593913,455.38413386289,398.602033164197,700.198340703586,596.730381888251,393.555215844519,412.470869499876,500.776303042042
"KPNA2",138.072487162359,137.631773574338,169.516960576814,131.17305131248,162.584568273042,126.673769311681,148.312164089839,108.144900389133,149.361645158657,274.323210700518,220.202611597386,138.658048204511,432.664071247041,182.013926216275,126.949104386901
"FZD5",33.0433449431463,34.6468814368134,32.82146660144,32.8258345803556,34.8950835886717,39.3913637056762,33.2553686251651,30.6023513332747,31.2954826390421,108.210588919526,103.122165852399,48.1392534419437,138.134865095881,33.580225783084,31.5722615508231
"BRF2",235.176628626951,226.316475889814,236.912701222285,250.458281582392,227.710713329997,189.650329482361,255.564405658086,187.492397471562,216.734983821273,241.8823080697,234.330386821649,185.70111424252,246.965787259835,206.75288888341,284.174900112583
"KDM1A",295.979279190037,355.27963528742,330.859624234177,277.128249117119,354.848865364693,436.485653570992,417.297304703664,348.76541756469,381.855177877757,325.453025607726,278.835848098502,283.695327759339,403.806891781149,332.221736288563,299.24746600291
"ARRB2",93.1874479896156,112.115137456521,108.95073260467,149.171783044174,146.520386444062,181.083816455008,116.266239108292,143.847986171079,134.436733823998,63.0802645888428,81.6682857678748,88.89070599054,72.4778192590111,126.12414343324,121.664323872603
"CLK4",108.880656746876,149.218961527361,104.571085688433,166.344467153685,125.910627106689,63.6718332152374,70.9939577747084,93.6298617608313,170.552516127228,871.621527632652,220.364329820535,339.216501858044,701.128152597256,130.078654698452,121.325241656993
"NR1I2",242.895956046726,155.228663638772,183.955268605769,193.912147230227,157.345108856426,218.210385731195,228.291527940053,185.282673920484,166.912515676831,142.660567379917,150.52509251308,149.789263950258,106.310970021352,148.319202249474,165.473704555905
"TERF2IP",1003.71694324468,2730.16937817217,1842.12971461166,1803.93463161011,1320.95954872165,805.381697887263,1059.42212545778,1064.42592534526,1712.56681457514,2273.69617140218,1782.45541492921,922.402487418211,3560.31232932382,1824.16680585582,1361.86668520914
"IL18RAP",65.1655313937043,42.475226280714,43.2996949721903,46.8043562709135,37.6269894024536,46.8500208526361,56.9676023675081,40.9443762296703,34.0347379735736,41.8222028882427,48.3503917105847,34.5851303528018,37.0214749355352,39.7846872963555,43.7057173183011
"TGOLN2",89.215089005839,241.914859828309,87.9918286025557,94.3671714440535,147.543889654663,132.975462419361,228.972012960907,161.916350622868,163.387375543364,152.333662353206,159.363540598461,162.754217414976,100.993491457721,212.021402884581,83.5919053839443
"MEIS1",130.711500619861,107.263592348215,92.2358355115077,58.8244910988285,90.1004720860365,88.4653958063012,89.7797752313238,101.266366764187,121.530067564144,140.616765543227,124.073293314528,100.775782831741,96.8746714372493,117.187908254027,110.596076286024
"HLTF",159.820690451797,278.563735577935,172.964338452182,167.773396341225,156.964752056525,99.3396861468303,161.61665419273,192.541326273288,254.409812510199,203.139580377564,208.242611501337,189.498594106792,384.369628870176,384.797432712211,103.04415079083
"FBN1",82.9827238130594,78.6367227210694,92.686493412264,79.7596543661622,88.79001434922,68.0281061174895,95.3534698377166,80.9049381018072,77.2413402106488,142.025485516033,206.304507390975,194.697686787851,128.099930685336,74.7746847941162,85.4651649564621
"UBE2O",134.097110828149,156.657823609155,146.029766937812,196.880901363818,151.634005703757,210.078764679764,168.713435515738,153.730482506122,153.460047847857,113.643606383301,113.899017980584,122.190159096102,134.435548059959,149.868954333569,173.983197934895
"TXNL4A",1022.00446679405,834.554903297478,706.569858793272,421.587259929233,814.149413012293,894.637026290255,535.579232904939,678.086050216956,827.129882490498,408.343852379131,519.573256113913,477.924300281995,489.148822344399,820.571212926311,639.646379591915
"CKB",638.171295466433,1276.21930582389,1424.74639044963,1499.94794993429,1320.79244510936,1224.03562269041,868.590959415195,966.933383592826,1756.48294340537,349.495327578352,436.993888531023,426.104847471644,527.077535498453,1575.15361826477,1199.85313540764
"PPIB",375.057257618654,873.373390491959,909.625239220727,359.672686263213,857.496888610856,700.866121216843,440.270718597221,521.360736266994,712.504215896136,410.922912022426,332.815215198962,400.230749090428,329.759681068839,733.838777237022,369.188036557826
"CASZ1",106.797523893837,91.1423656588123,96.0577730735849,107.971371636841,96.4384486818796,104.495165396338,120.346526595069,85.1567320024815,86.1053179769792,88.6840309208586,101.014528856308,95.8018653101727,87.3198062337999,106.564946556047,106.210579162217
"ADD1",421.522884207765,1160.4497253965,940.434876117068,756.721837397007,997.835735515398,632.658239536012,856.866783817485,697.136092343006,1105.74414340899,421.78996979907,907.254556949264,418.165379805815,561.782221337654,996.24298907524,710.592177985939
"ADRA2C",251.768278625736,125.348473591061,103.865963516023,160.059387979293,131.880089119778,128.605190873453,164.389216343164,148.363771060779,175.384389823758,69.7793024842079,93.9188038010283,145.06654522872,112.686086901977,148.363771060779,186.611435064078
"THOP1",69.8778488086309,77.8745514831223,51.0372562544509,68.9571920635417,75.0485390635845,73.852143058481,64.1292053103393,66.9419004058947,82.3070603767743,49.7593727344596,52.589936726481,51.4006190387491,54.0354425581743,81.9912005383966,68.4908057476838
"PRKCH",227.225072358915,458.342433648318,178.350304711047,177.469926224105,144.26920809907,236.599449898728,235.373079740856,190.318923215395,342.843514372685,313.442042184153,315.770253601772,418.183684312277,1105.87289976385,279.7722216854,422.224856880246
"PLG",64.4969807764092,48.0704503372047,54.5218823235503,56.6983603263935,45.4325005295943,58.0711561029391,59.7271524455757,49.5419616365956,48.0813652613895,42.2209165987763,41.79723004652,41.5121731521131,40.7032487488287,54.6467019956981,48.7067236149773
"NSD1",129.026163265682,114.350639358685,161.966677135239,134.308871917306,168.633957194421,171.326339718315,125.444568290259,142.153666759793,130.985675528587,106.378532888644,122.339879166136,136.379557733611,127.558522706284,111.705282137025,127.22018437492
"CREBZF",75.1463774343261,70.7192372023625,80.0169680886533,70.9032070867955,68.2240958956071,86.1096371411683,70.2277570861686,69.1503218207175,63.7419658501932,60.3167019714992,62.8646601468629,63.8158782094474,56.7856179420043,67.3330325229686,75.0109509481906
"CEBPZ",43.3006169830823,67.3382018113644,56.1842158343444,41.7084083500252,48.3065127111421,45.8794293624396,32.1658772484308,43.2896877021959,51.4215756854827,98.9264189559961,48.8476216769165,56.5956717008797,53.4909444359473,61.05959600433,48.2740215032037
"HIST1H1C",131.428721074341,105.202010663965,168.663586737397,92.0814032752945,109.410837416007,124.200096503485,123.365852466361,98.9970539464656,113.908743368693,100.381408871935,158.065693596494,179.891785995412,105.135440868091,96.3296595894891,181.146958921217
"KRT18",91.8625864544151,83.4716389123289,100.576551939779,112.517662641948,91.4077318877299,108.395385258803,90.7446686534269,89.8591274572829,80.5355556377449,70.737200406813,68.4367176629387,85.4451168021393,68.1365581315924,77.0530262712937,113.11532883968
"PMAIP1",22.2580207989368,20.2722238569626,22.2098228206447,24.2341458265301,21.8198767831312,21.5487815496373,22.3369877098533,24.2832494328601,28.5209686010329,148.75743127377,23.6266002620003,26.9376830213475,27.3513901697351,22.3539952825401,30.7465763527833
"CDKN1A",569.430722980641,401.799494970674,391.088795994944,406.047474920551,930.150800267541,1918.9153151472,505.959157638798,436.862931629998,460.920641597681,313.507064498161,278.401005170336,410.489017390541,235.822226087051,253.851850637986,816.212801759602
"RABGGTB",122.090422995854,225.604723648309,324.591757439713,117.855515649435,151.972214691007,110.438447143155,170.516783006591,151.590670564397,173.879476178597,559.268944001974,688.3221805854,196.055201700641,731.060303585354,221.134630205361,138.142263719975
"IRS4",70.0742918448957,61.1841794631817,61.1990668763902,70.487708248486,59.9807392943846,80.2080920385758,79.2814251082395,67.9414475926054,59.1117883948569,49.1246828249256,55.7296065852243,55.556903748685,50.0546724266036,63.641134752918,53.5365744533194
"E2F3",59.667350933129,79.6546690702078,67.0720037227044,106.185091197473,51.9744660355627,42.5329209711503,62.0052251067109,51.6013954162264,51.1015514623847,147.552960480273,95.2847486747841,75.3995346162667,336.321748715996,57.0263086088069,62.7871145487517
"RRAS2",42.9203086143369,50.264461154326,72.5352399999966,41.4108794749477,46.4763218990837,41.9215380593434,39.931955274266,55.3107594596256,47.7615917903113,48.3705610098567,49.0471663422527,43.1423381771801,49.4308711582822,45.920152634893,50.0504358125176
"SUPT16H",383.513056275462,838.340513502161,737.189484350893,524.005363003598,530.607347802383,421.622585479826,714.060377725008,441.10521262702,637.6049025071,372.317263368619,544.988087384194,371.834196159862,402.585619597397,688.209441394474,349.326162950478
"CAMK2A",472.246913451813,978.929827082109,387.679700251457,2387.07679643897,350.863325707827,362.262377807811,353.842593364319,452.867883029953,562.65131938128,240.636698410193,214.746027602342,318.831837793918,262.738252477225,407.547557102264,375.078845839499
"PELI1",137.521074400787,353.490745580415,125.614281120614,81.1304556567882,139.004056846465,122.956692730667,72.3052869864475,159.231978064375,249.069547512749,589.946667043485,317.107286273858,227.214605155619,683.289442022479,244.350776055974,159.730629943187
"RPP30",170.186594266553,168.817817205455,191.298062403317,165.709540286172,144.323040459142,138.612391131357,159.582210528499,197.200544282963,184.978322215033,194.413457566953,167.740614469349,170.326246501477,188.752746617396,179.544981104691,177.299847382933
"SDF4",424.422015529093,455.032981250737,394.736565730051,556.310378844888,604.565204169349,673.500122005016,486.699348991093,550.296142592257,536.87700348275,256.504167682168,299.279964803575,407.627994728696,293.665408587866,407.261090545292,567.141600080448
"RIPK1",53.8030992789193,49.94651494862,50.3693361547723,65.3031135060147,51.3926718066361,53.6856938000215,51.1776572747311,53.2443363315374,53.4430814355556,52.4757002065987,53.2657294655973,50.3693361547723,40.802352924822,53.1131526562319,43.032893011186
"SPR",235.949126524689,236.308268456006,240.74040259614,211.306862788963,221.827939277275,176.197117500827,280.329726067299,189.299216180075,232.426650597054,320.283945557796,201.738627125698,226.373184868168,255.30326737593,228.353136670548,312.529013171244
"ITGA1",20.072076250671,21.056586012451,20.7391769641078,19.5814525799813,20.5028416951793,20.9163770657859,20.714189704879,20.3068575266247,20.4936557488602,21.2647594522956,19.9100531100351,23.1406089562923,21.6177334362735,20.4532921542457,20.7469971409339
"MST1",288.278822850052,233.377776271703,256.32335841824,363.23597016946,256.591011427058,316.756497438184,340.760074712836,227.837659561999,249.663267622418,165.612118402542,287.387698553892,254.063804652104,297.969107024241,233.189053915645,307.200377239012
"PKNOX1",39.0655352494083,36.3894181120762,36.3613211514221,35.6706977974152,35.6973209502215,34.3316864411145,36.8927936692931,32.7346659405438,37.652895089965,73.3377264823336,67.6459393940466,62.1370575588401,98.7197353326942,36.455161082308,49.3346688884876
"BCAR3",56.8339665126516,58.2713343612853,63.0781108224282,51.3666707202711,61.5591897405856,62.7162208866807,65.6458088823882,69.8692288234545,66.5185083011333,230.485761357786,72.2635906865448,64.6730471195536,77.5057676773745,62.9567549017535,78.9658004763902
"NCBP1",33.8091668951642,44.7399104858653,47.2741930997378,43.0716749120242,40.430704751815,45.0622981822934,45.6080271163366,40.8800257492571,41.0938237894931,83.2768994895849,57.0525165721329,41.2119575105772,56.9925324477903,43.2700205997507,37.3721878924586
"TNFAIP3",217.379017784636,128.503986294463,129.205151785939,113.468577408802,140.262207663926,221.798032993419,186.562674221639,163.171924534866,116.888321000464,1058.65260498429,428.515891181588,467.110867041843,401.062302031929,120.542009442261,158.745627577688
