"","P_GSM1192704_BR34_1SN.CEL","P_GSM1192705_BR34_2SN.CEL","P_GSM1192706_BR34_3SN.CEL","P_GSM1192707_BR34_4SN.CEL","P_GSM1192708_BR34_5SN.CEL","P_GSM1192709_BR34_6SN.CEL","P_GSM1192710_BR34_7SN.CEL","P_GSM1192711_BR56_1SN.CEL","P_GSM1192712_BR56_2SN.CEL","P_GSM1192713_BR56_3SN.CEL","P_GSM1192714_BR56_4SN.CEL","P_GSM1192715_BR56_5SN.CEL","P_GSM1192716_BR56_6SN.CEL","P_GSM1192717_BR56_7SN.CEL","P_GSM1192718_BR56_8SN.CEL"
"ETS1",29.4972236508881,29.3112989720296,30.7789050642379,28.9041467006837,30.100210222944,22.6408426956107,29.7819671827477,30.040657825481,26.9846057463369,31.4904281240678,24.0026526799619,29.4972236508881,27.0307274533838,28.5538463256482,28.8722877977862
"USP5",278.888831366425,174.652700889479,209.156218219913,279.392718666404,230.74202299599,202.892053041829,239.596143474203,140.400691881117,176.903992968325,189.394196909034,225.112353053357,235.059292610063,196.241508393519,121.548388611723,211.176368146465
"SERPINA1",7.78767748102127,6.90800989328335,8.02472902373096,7.45370331939926,7.29153520917534,6.78568184634117,7.86307331207748,9.82714424159002,6.64485830370097,7.78341974792504,8.20390764808309,7.97059679514733,6.50845058771588,9.13312075896806,7.76638881558166
"UBE2D2",364.537512464598,422.857059947471,196.620163106127,312.7768983536,373.475254558251,300.079828218784,188.046856440997,348.694038555036,306.741268900064,333.297603430186,255.032588719482,296.726728978526,277.41463141637,185.524631691642,225.130856257963
"TBK1",406.101581397912,486.872457778599,343.663072306782,431.838245445842,445.698854975238,423.707422249911,248.378837832138,525.568109952511,445.280802827901,516.07545630508,428.499693949707,381.915936039468,447.637722517216,390.440518980695,379.514656137051
"EWSR1",157.307240387294,191.896745135239,233.56736724019,200.655066474251,183.870561378908,196.79562115663,159.341377805471,163.853762592666,188.963068243084,138.597931025257,188.69854473512,184.488418079148,166.087189672853,164.601656044212,231.896457068547
"PYGB",45.5072096641861,20.3056525429434,45.3397152557244,31.005522593827,26.0585363023867,28.1616667532709,43.2712258180834,24.066111139288,23.4065182741174,28.9173757589424,17.3289449781822,26.4562432759649,25.7410826352164,38.1761959526742,24.7654082231606
"LAMTOR3",763.655066474251,726.280370326466,213.379113256875,783.650122733346,637.899940942895,434.970388942059,171.308486220296,421.413414416682,466.515770795934,488.284726131382,557.686126249043,352.483498388295,467.726165666447,244.176805604686,376.976908057043
"PLXNB3",109.932191034025,70.9740472006724,162.611588213381,201.167548622113,124.381462400692,138.734512641684,166.193456140064,76.8963799059862,116.6842937744,76.3991408027258,82.750652434599,118.218674821114,161.2728305731,98.4811534445174,128.385878216804
"JAK1",104.970311917349,46.4595934459779,144.021385904898,157.307240387294,110.219611003701,169.524453410791,41.8750468667647,106.240669817756,286.79161341217,160.661818828658,194.258930123393,128.337686868808,152.735228308155,208.453925656362,242.728501664479
"RASSF1",117.983081217748,126.882571182207,123.046370822078,140.45310728932,125.592463655277,149.199511714764,128.712723720411,99.48115343768,143.540813359536,86.4376758243651,125.862042881043,134.218998879796,152.059755587186,126.039510929425,125.592463655277
"NAT2",34.2342873539087,29.1397334403511,32.6557633743659,29.2814089582072,23.799582864339,33.9192559925873,45.0180068915965,22.3494480871886,32.5834645661451,29.9906926852095,26.1847154304406,36.1135143606785,36.4663509514809,32.6968062236885,24.4739483428742
"FGFR4",26.035344647609,31.337818665203,36.6294507383425,31.9583034521188,29.4737175579979,25.3211046734561,44.9523125690401,35.6188546473302,28.2901100302424,28.244272034643,29.0189412742355,33.4457436033722,26.9788911757377,27.6965176087303,32.1289168483542
"TST",390.915936039468,526.488971175115,358.785516639693,369.172371461061,435.920092634299,696.115962600137,533.442836317925,425.263762126425,732.265526153973,480.913482625096,348.133327343816,585.422756858639,535.207327879491,307.745096540287,454.309080645177
"RNPS1",1407.56810995251,1582.62906037678,1395.86317857361,1580.43225216467,1358.98120720983,1103.79164729473,1228.16509354724,1135.78992114436,1094.36913363132,1007.76919728512,1165.78170194259,1099.30286797105,1257.17660423031,767.531680190874,1164.91942441938
"RBM14",40.4284800199766,54.4835253916638,96.3796399057142,50.4748062182925,59.3947917047251,37.7193901281091,82.1872307904612,78.7726450509853,88.0514608048658,61.3177053863008,65.3017785046692,72.7409629392311,40.8227736501786,319.26946909512,60.1037859980672
"HPCAL1",204.70238623606,121.379026267687,296.105462646413,243.832049317898,157.465888070185,177.080801037917,100.670918294632,136.362408152177,253.303092485483,139.744422781874,194.056574991655,177.14959497449,195.74202299599,133.426655742977,205.05200869653
"TM4SF1",28.670498519737,52.742083104282,66.5518797066506,73.3303471125202,95.0907505832206,78.000822962983,110.544192650104,42.6658083704475,164.282637009604,132.337047689557,72.6414198481521,114.763762126462,115.16398486841,142.188208493468,52.0325099974951
"TTK",9.98456218042307,9.50884595238015,10.3906195089387,9.08464127324719,10.6434503333009,8.68071766448368,7.98015236930475,8.84506996340558,7.83483321907029,10.0529723780546,9.29175892395751,8.86846702961728,9.78477427767698,7.53905098053644,7.69405460883153
"TOX4",250.642755745126,150.356187854162,327.34900784173,135.436925491467,228.049741548147,201.515249918346,302.628374453409,148.45525403541,239.223638632199,218.481153430773,162.081935401904,246.710175916915,190.751174594671,223.076670181675,340.770906745759
"ACTN1",145.586157142024,97.8703382621264,154.354679594713,177.713175351512,135.68038197371,157.195451569768,199.712308783448,121.020949283405,174.167469430794,134.255209041896,389.369999815098,208.403160286682,211.589691752672,188.340768655355,126.627695142582
"TMEM208",675.518881390789,718.160649489342,407.216986990484,877.853242075709,569.263762126425,502.511024186826,268.411879181039,507.062407332156,436.309890141078,410.967675298666,610.195164142849,496.335192889072,525.631679170629,276.729783007463,476.328200037316
"KCNA2",879.199735316461,925.611588213381,338.342580068646,753.980818606681,732.002892561207,619.125266054494,271.292644509363,792.27641150074,757.902320516215,695.799856805482,695.549941822562,533.763150344544,565.300833641102,503.312710516792,595.687934435178
"PPIA",8428.62254401487,7045.70710432275,5243.31131738218,7932.54480158935,7603.88648628799,6875.58401448583,3718.54279213077,6687.95133575639,6528.4829237562,6317.08895827968,6851.50558511198,6220.8724577786,6488.79869133234,4727.88849231802,6475.1534345619
"KANK2",53.3323046228665,50.4161123364867,51.506455222769,34.1769526276669,41.9429083343494,38.4095878581305,49.2118603660166,45.3196283589925,39.7086779164157,46.5809233879155,61.8409080903222,33.0563613539681,50.8986076909569,43.1665415510849,34.4551585174388
"MAPKAPK2",13.181508276328,10.0568819471647,52.5204400453027,16.7190702369046,16.8667967814222,25.5848733520176,16.2926783761979,13.7824824873534,49.2292802838384,17.4894049168174,13.5294091358038,16.9599537553598,22.7466135452669,38.2782156921568,25.163327836793
"TAOK2",127.363893531373,151.509002045751,173.791385793239,135.75420986495,125.32166042227,123.663093488692,166.078940650844,128.823317234959,114.293666402978,126.151447690577,112.921036015651,164.396549309122,98.5784303602661,135.51868109891,137.393464830147
"ASAP2",557.046370822077,475.937675169903,282.133327343816,518.053546141381,539.721833189049,488.58314613918,279.781902306872,537.547529647601,501.123177756689,605.959414300338,380.056692207748,370.185454898423,484.284303080309,563.825290312356,378.047495454988
"BAG6",50.6197274156839,39.6636697804176,60.5530862638083,54.3868524329478,43.7703583843953,49.88056228247,53.8987284128563,62.3240780315151,37.3776785495387,53.5599277251951,60.5804631606076,58.6330680912397,52.3112691294003,56.3279967919168,54.0803559552159
"HSPH1",1738.44335398728,1645.06744819264,2544.86448193624,1405.76038066047,2019.8637240992,1251.58042634466,1018.28278441236,4284.76703017942,1369.3917846984,2322.49673290913,2125.18689887764,1626.98308485616,1487.45284125152,4128.18985715789,1109.36683277345
"FTSJ3",252.690018283031,305.937675169903,266.276481584674,217.002892561208,245.20802444235,333.005905247784,352.437524178044,264.84038018502,271.767077514531,287.811927449426,296.139091350745,344.913813157541,314.272915755789,353.972944829534,237.673350374513
"RTN4",8860.26376212643,8710.1083467454,7083.08984908295,8576.57320449434,8396.13786678837,8266.06706739121,5202.32321832974,8923.73550937406,8428.19256221773,8811.97250171338,8524.63341230373,8470.26982346268,8462.93318451544,7076.97768920057,9182.5926009225
"LZTR1",249.115913170067,239.284229037745,242.045902495133,235.133327343816,235.744661341531,199.768630401065,295.918491205329,239.918087843653,177.130543542864,208.62763374059,237.446128758398,225.438313671698,236.157874387409,179.302301793439,176.546187313347
"PSMD6",1687.14373538288,1555.78550125686,885.519503282381,1700.75552013867,1538.94876887389,1323.83894221297,516.914867857753,1517.78550125686,1365.54226782514,1451.54255556071,1531.39454114365,1085.12765834028,1262.35164936692,747.394196909034,1195.36256582474
"ITGA1",7.30592934547904,8.27779080197267,6.69490420816591,9.1947752957572,6.65839697642416,8.59329987844207,9.80879190517803,6.85273110470039,10.5992597603326,8.014771769715,5.76906654735127,10.8846435536283,13.2174728751567,17.3499496506866,9.58895630499156
"EIF2AK2",9.4397771090503,10.4400340499543,13.1224926353782,9.51204099136896,10.790979716577,10.4611027572853,10.0323816909107,7.16849452931269,8.70074429881396,7.91157197625228,8.68918975015585,9.66070450699128,8.10667058862497,11.6337621167642,10.8138087779128
"PCNA",283.89396302975,462.95119272258,303.773180995996,332.219514378499,463.657635902346,601.481153430773,283.296776678483,535.882926712458,451.915936039468,541.746277073038,628.241672383906,490.701058564394,592.062070096257,374.433549976243,423.046370822077
"FOXP3",36.0140743634787,29.4144824734061,41.4517495012713,35.7055862920986,30.3687674203265,29.2162033191898,38.7982691063924,43.2266824006633,30.6086867465892,33.92434610994,45.0700512002965,35.7055862920986,29.892865328458,41.7845388763518,33.51154219639
"PMVK",319.262652255414,424.37191166753,363.643741245424,412.913452159932,354.776718587368,397.632894045829,417.573745523395,322.364553775424,398.577273799816,348.828979517729,587.833455091174,406.127751936687,460.672426576458,348.208266317201,380.521002942927
"MRPS35",639.03719785107,789.689873379643,445.556110586902,711.850556147645,628.392264847946,515.118103072311,316.558858217794,524.481153430773,510.968144175014,559.972992376509,594.969949199392,510.919833958184,582.959414300337,353.007447549466,548.140486286294
"CUL1",58.2648178006677,65.6711644387977,60.8287737901403,67.1850466920601,63.4954911612267,60.0035781162255,67.9027398955035,84.5838164401176,68.065624510587,46.9039092815027,91.679037296351,73.2937496907448,76.1720829819857,59.0837081277766,80.4317077566801
"CD83",323.749532904828,333.828979517729,182.307240387294,259.586272668978,245.250857165359,261.230297876909,149.599033672946,212.731828261139,255.156526051289,221.640874132562,285.220283865555,285.626152575287,256.196940669567,145.257984862327,217.281101110359
"VPS26A",6.92694953104726,10.1958780976385,8.77276572656973,8.54131479803498,10.6856649913799,9.45889855843779,9.49365763334888,6.90509667741155,9.39105180881882,8.41042631595485,7.87654542898777,8.08982648621226,9.03710199135477,11.8075330695342,11.1438951286594
"TSN",220.132564876886,270.395422097953,118.329007712035,199.872457778599,219.446913558691,217.178394389489,139.209285082469,208.589449972269,190.831621908762,190.139469575436,138.74202299599,174.582589213682,231.576251450951,143.016838050183,171.74202299599
"ZP2",30.5389966944514,25.2398557181559,30.5389966944514,27.8962424983696,28.6025278487619,29.930139112898,30.5389966944514,41.0600451732628,23.2757251166253,27.193656147955,42.2491263926094,28.3406780048526,26.9984202272256,35.6388476692446,30.3063560426208
"TLE1",78.1901264822663,77.7593060105203,115.603279361838,68.2561269178112,81.220286099756,83.0502537819925,93.4465805114491,73.3788432212664,76.1768173031328,85.4376758609572,89.5215233369997,84.8740806868548,85.4376758609572,90.3986783575142,82.7718357954116
"CASP8",57.264862200308,58.0230635999366,67.9305053442069,55.2243131694489,68.4316494709095,118.728222163924,58.723320050286,30.8885506550606,80.8680445825043,59.6185219259869,56.9606799157388,75.5829634453013,89.9699511543568,61.7828660628693,46.9051563047684
"TSPAN7",1078.04496718475,1219.87712374853,908.711867609665,1543.22028386556,1212.18416331708,881.481153430773,522.963103468398,1077.9331347825,1124.39926218857,1130.52694459212,1046.4105770524,924.636815832653,882.031677668345,666.553186355757,1147.03933997143
"WWP2",73.4927580221699,69.6369387052771,82.0079658284126,73.4114151159637,62.6167221001515,77.014279303792,84.9504443866545,105.510775959464,71.7292823669086,75.6418904318413,60.2030302747786,75.6418904318413,71.3871318739848,75.6418904318413,98.6488139143406
"DDX1",1899.64494272229,1849.21311430919,926.945034305193,1923.00371001708,1925.22594010295,1545.16367943108,720.918986710566,1680.85993638274,1671.31334606253,1607.4376751699,1981.11398548699,1305.04671318656,1533.77963349379,882.437675169903,1606.13705542968
"CACYBP",84.6781467850032,100.319933837973,88.573700545629,71.8939935934868,95.5964025304928,80.5509235183134,103.697416688542,86.5866429515209,78.6752100133229,80.3263793920093,65.9970064194936,88.6115885706955,88.3289124786473,84.7737441566952,68.9246374271931
"MAP3K5",573.172567056552,362.06611435192,618.307240387295,463.849802587878,738.313525916332,751.349695506313,764.565263515515,448.679208568756,740.352965365607,671.551916740711,515.955203605555,635.065923087485,700.02853198415,752.191761618828,725.437675169904
"POLR1C",133.655066474251,121.796500279491,129.280266940646,143.943112386019,132.133327343816,159.595365535927,112.994399597977,104.872457780254,144.089849082947,133.655066474251,126.339806429343,132.898503857393,119.770639140904,139.747795656483,133.655066474251
"SUCLA2",1334.68011615496,1429.16887993767,648.160784234654,1550.75394689232,1417.52463169164,979.568109952512,399.325845053533,1318.52445756376,1245.4433507354,1367.86413251174,876.080254174722,825.524631691642,1226.31472195452,620.961374971675,1095.52090197399
"RAD51B",19.0103970317952,23.9532947877522,22.7970339617391,21.141300405627,20.7479230687952,28.6869974517609,21.141300405627,16.16269241873,22.3844690050899,18.85238324691,34.7658125391247,25.4211533452432,24.6887450787107,21.1766339560374,18.7185436748172
"PAXIP1",108.8818061247,157.554029615275,107.698544735503,124.462262603364,115.915428076217,152.726911374206,91.663312806039,128.333836330127,149.3802694258,120.224794614244,106.691732942767,115.6897296368,141.099841276532,122.978478729622,90.7162926537855
"PDGFRB",237.132952546986,196.861340948118,220.666400110322,147.862163760524,202.823172697006,236.813265136361,294.69854473512,252.516206529214,275.610929863223,212.488861738729,229.687417363221,238.766393564226,237.90045174948,234.300389226471,222.921460891755
"DUSP9",57.5005277646875,53.2339220898893,62.785793629757,56.5009872884277,60.8092595756228,56.4859768218854,91.0133575317386,92.6683209075396,64.3372067820246,62.785793629757,61.5020573744104,70.289567447868,52.8111893344105,75.4854125713235,55.7757297259393
"SH2D1A",14.3986547852257,14.5095700934764,14.8700448267356,12.9706205060704,14.8693680456373,14.402222333927,16.1504919577966,23.9980675476394,13.0300867289967,12.5304952713085,27.6936134423848,18.0570954427751,19.6124415174383,15.207086082014,16.8059386271359
