"","P_GSM184363.CEL","P_GSM184364.CEL","P_GSM184365.CEL","P_GSM184366.CEL","P_GSM184367.CEL","P_GSM184368.CEL","P_GSM184369.CEL","P_GSM184370.CEL","P_GSM184371.CEL","P_GSM184372.CEL","P_GSM184373.CEL","P_GSM184374.CEL","P_GSM184375.CEL","P_GSM184376.CEL","P_GSM184377.CEL","P_GSM184378.CEL"
"MRPL16",239.911848472461,227.591214245555,186.940778693289,274.394425830196,238.715624596247,291.310161028537,215.203271712411,274.439542542308,307.253601668957,153.015721006454,243.052220033163,212.196979014294,234.087836317,138.474029583031,219.045044856119,258.747275540215
"HADHB",1567.2362610115,985.250709268511,1317.3642618423,792.588708573671,1447.29037805243,1750.35719936732,1404.54372694504,1274.02600592176,1678.27407308251,1047.30584769299,1632.51449626381,1895.04923318054,1472.60204977009,829.570274571677,1187.0689395133,1629.28807282258
"SRPRB",202.667302879291,128.120283585793,185.007484966166,219.549091817249,282.291580267859,187.339913085416,161.862610529027,176.750161028542,170.596407140833,136.470161213887,171.664540232932,163.150161028765,193.510837580268,141.274434123444,186.506903468224,237.620798472541
"NLRX1",82.5117992728335,56.0861252501173,82.4692679548108,80.9136311253328,73.0704529208474,89.189772762123,91.5109412121925,151.263170872329,90.1246161801978,103.472939240828,73.9268286091001,67.3354081055205,71.969248829799,75.7347026081627,85.6425600889513,64.8187665085299
"NTHL1",41.36823233988,52.7236552622684,38.9873401939646,75.5655826376853,70.1253490068874,52.5592234541133,47.4169333049948,58.8419602535424,41.0517338898602,55.4413576150589,54.0559442432434,51.2764607777628,58.5166751850006,41.4982420575838,48.7847190573207,47.2314820746241
"ENOPH1",824.810161028537,576.353719461283,772.799959003604,784.218980530291,881.127123909838,642.586664021841,618.530532340944,788.642134227349,752.518007128569,555.833888606086,802.362805502884,694.080751112177,675.159689992676,459.397677127336,656.453973307918,858.950619292488
"SDHB",240.482214548343,230.00039216518,208.920431126614,300.31903175861,331.250057148948,239.310161028537,146.379414554825,189.659294299798,197.230161028537,89.3907931026439,207.731408467651,192.802573472199,193.504721510959,106.788580380518,151.02237102307,238.762765876899
"NFKB2",50.8197723228789,36.8122371253456,43.7943718592815,37.6846462802056,33.4827726800257,46.2369743214686,40.2151071545896,44.0501224759423,39.2910655058708,42.4702088077793,43.6665002151536,43.8720278452156,35.9758847917776,43.0742467867775,43.5442325484737,40.5893624123147
"PDIA2",128.586496911133,187.09847262979,196.233098442125,123.097334873484,109.119342986374,116.840342004795,159.532271069082,73.3152369049689,158.308660538419,120.739164973672,71.6868374474845,136.18631806308,72.7002256621574,103.726648326988,112.888733922079,77.1663625095451
"ATR",25.5382685923549,27.8437544946692,25.9755595521849,46.5092051881612,37.3805069895199,24.2342821199751,24.3823499288309,30.4531300922364,27.1518504272304,24.3700427572265,24.9864665889793,26.6694082609346,34.0008347926219,20.040498334795,24.1395187223129,39.9235471471887
"PAX9",12.6192826066555,14.5055666730624,16.0607372303362,14.3885020563757,13.5253825623473,15.6357264015763,15.3565676590779,15.2082210955332,12.6562617401407,26.1389500003876,14.8765460077619,15.3565676590779,15.1854397612902,13.3352129988718,13.5595688878657,10.8700004991754
"IL12RB2",7.97943469970581,6.46021764948022,7.90507406536197,9.19830720734596,7.64382862526028,7.6957362241361,7.88536996193491,7.94860964836773,8.23557772038652,8.83517673895944,6.89712708561503,8.18283606741888,7.37082130659455,7.70895591309964,8.24763684986782,7.83697069479326
"CUL5",75.1804455306585,156.110161030107,55.2152081691494,86.6615880159027,86.5804637265544,52.8735175047363,38.230168088052,31.8296536897097,28.1177274489674,102.533126595361,127.962142485158,100.768883244178,69.861832241783,63.626107461897,111.160442407698,55.4823076097551
"TSPAN6",51.2690365330716,58.8353407663671,57.3136693809795,23.5660192428079,72.5045018949027,81.99315567127,38.8484809679541,40.8577456288273,65.7672186184925,25.0086931955143,46.3189702463792,37.8071570689563,97.1505107957836,46.2937589811174,42.2671949114989,59.4047369222572
"TXN2",205.775033300874,188.889680734611,238.906242337776,242.43705657343,250.55901631432,236.66417378172,241.010928513843,256.951253240424,231.677511630968,288.792779769651,200.390161028537,261.640105579504,223.880878676845,186.577755661923,215.604723836192,228.651417505298
"ZNF16",40.7493759736266,36.085063108012,49.0375556061791,36.9854551486045,45.0877039494064,50.2729575343087,41.6820140751758,51.8760125933358,37.472016417459,46.8404551667472,34.2828177603832,46.0980758298171,41.1468270428307,42.6426876608513,35.677870827456,48.6121826368055
"CD81",1254.44701280795,945.786765374176,1420.06164014958,1126.71338303553,1380.91317378509,1706.19096138299,1380.91317378509,1419.7621782082,1975.44845282057,1326.23484620381,1410.45723014594,1294.60928237151,1443.88779559329,1069.52045988583,1286.46108790568,1811.42026745764
"PLA2G2A",35.1975898326092,29.582178454119,36.867728881009,32.2899204186779,30.1207850395531,28.7602163744732,29.2001308223287,35.8782608931867,36.0284950596823,40.4405286286267,32.3106091068538,36.0228263124378,29.6387796864979,43.7955091831499,37.2866928037806,29.969021474404
"CSDE1",1234.73547683606,1250.08964436187,1476.17510983576,1118.34425813742,1528.75518023928,1220.70393315338,1450.51016102854,1245.72319799618,1494.32987173607,1066.23663423768,1164.6724776028,1142.16761585493,1252.62364363619,1063.71016102854,1383.61711877333,1346.11016102854
"SUCLG1",706.590161028537,724.578719297686,849.706171466445,753.166592163056,754.270197470395,661.780299520089,639.106975730348,713.823940507682,627.633322710498,594.642353201473,701.563300351242,747.454082517035,753.83789306922,482.535210942362,741.107671357359,659.39041776611
"CLU",5700.79016102854,6398.36349793701,5776.13676050119,4060.69809576367,5317.32294466634,8202.58754384225,5183.02594257579,6417.13903604634,7991.28506774369,3452.04351083766,6867.70624821211,7443.03016102854,6580.03016102854,3339.85402195634,4736.50202793048,6026.99016102854
"PGAM1",1959.0156015939,1961.15123098618,1510.05099841016,3037.71346961819,2608.77955379668,1641.76491811768,1090.4323258611,1381.24419360441,1893.56532009083,1125.05016102854,2108.84926871539,1989.17577873533,2070.59016102854,1421.40425349125,1421.76797719339,1983.51704295465
"PLG",11.4122978473683,11.5612924333967,10.512813595324,10.8564006286011,10.5010918684059,11.1831819021307,11.0550138300707,13.7328046760068,10.7722867032521,12.9400616277725,13.0158502230067,11.0097144610616,10.9819721708319,12.4358869834687,12.0727931160955,12.7157406141337
"VPS26A",638.17114545808,772.02206627296,573.452495293489,552.832138636274,660.244989827687,534.459478266276,576.599474209461,614.250498458141,537.751654037208,462.436861118211,538.974686272854,503.26468608741,565.030161028537,547.804666457736,588.305906493102,594.47143184968
"PCDHA2",10.0493870085985,10.0374900354602,8.87814169545676,10.6049656290243,8.7439474868445,10.1808968095041,9.97144607515958,11.0586123686568,9.38819726525692,10.84217693939,10.0659672387296,8.85656246397916,11.539587977406,12.8940270680134,8.14371273210195,9.97144607515958
"RIPK1",23.5348794224269,25.1026719220903,22.6718792532813,17.4833005916834,21.434733313734,25.1564073179379,23.363769077333,21.7112783116228,14.9663575405451,16.218317145418,15.0107060977904,15.3643298263972,23.5434407472198,31.4174260567994,15.9442847160897,31.9501907804224
"BACE1",596.755825108739,292.492870623829,656.126217059227,560.852228896823,592.912716079569,583.822666363525,686.795921917544,980.719894028987,734.813061082284,644.379956859409,536.255039541947,548.852473043104,448.070161028537,303.357886922242,469.970600034425,608.57395598116
"HNRNPA0",110.815131875246,171.093449005541,112.722745948715,105.953000388291,126.408594881588,108.270700371704,89.8608168188031,72.0188599724438,87.5516005969513,124.431220291274,96.6229111058241,139.676978409536,108.721922288816,128.263243839166,89.5188779762166,102.124941803469
"NOP16",128.990161935675,103.670085424893,123.322021790427,153.811625342781,174.869936927173,127.419724996541,80.4700090297241,113.425507790261,86.2658179058129,86.6566657213203,109.590203863926,146.645244711701,115.401511211962,116.272865655098,93.5328966074995,114.718295655147
"RNPS1",127.443204608307,194.532654051941,200.870161028537,178.761730125879,183.789165683183,146.393032604922,181.194994390163,150.005486368097,188.012096467195,126.978956401686,175.526582876404,152.103892132332,154.827700707655,185.561716969288,177.150635038952,211.118823415586
"HLA-C",683.046418776358,675.920086191744,1426.79520747245,387.773951354051,883.00714237046,1175.47406173844,1137.79402941085,659.418022511523,1136.43518292979,645.270161028537,895.838001353669,626.171189362021,836.420699446405,996.575415279469,716.08642870539,1140.22725885763
"HNRNPUL1",103.39670654099,104.29135310571,120.777893385051,88.7407394027135,140.948836501753,122.470164320273,138.72884841223,120.268038753388,153.925334136979,132.053955757803,106.211480228316,103.788941607355,121.961351581176,150.141054288889,141.280004084575,137.647755029804
"ATG3",10.5594503100398,8.75426317453047,8.96640243484768,8.61248338914266,10.6238310036044,10.3150197306271,9.1617154297794,9.01307141702559,10.2828773262512,8.82513082593066,8.58037571279031,9.42085720290211,8.52033399279749,8.46442669753103,9.57833983275389,10.8696827748082
"USP2",16.8432352116292,17.7417408342861,19.7908739801155,15.2413243177483,13.5409685488645,15.0616250924075,16.5802497625493,15.8262682695818,13.1457817530968,16.2439559353919,14.2720829343006,13.3940804015213,14.0433331698496,14.296282109184,13.8445655556991,13.8835546169284
"S100A9",178.187809179852,63.5836377778878,280.61716392332,37.2636872853138,68.3155796714486,80.3169463261555,177.076009345371,186.903019463322,65.3630081079919,106.566673454698,109.482788934409,140.404863696399,51.8129401913582,106.48791880325,108.049685567615,91.8319338181861
"DAPP1",17.7308495316287,17.8354407670295,18.2606179371911,18.2893026134685,14.6960557638786,17.2106573498405,22.9487970021764,16.1757857289182,22.4105009302055,24.4165049750278,19.386002968761,17.3062949171245,16.8725083245454,19.7434858572218,24.4832100052321,22.0581799182108
"LCK",16.1532315577909,14.9536808465385,15.1209705488266,15.4018398926499,16.1532315577909,13.15464317264,16.9185777296562,25.812092886432,14.7261825278233,16.4710223212011,15.7956762485201,19.537042803949,14.6398271592217,17.167191485674,17.2825629615538,13.6588096862887
"PMVK",203.21610776824,181.700325401333,196.609772568853,201.398283066325,199.910161028537,238.249361846331,176.190161028543,222.089694663193,169.160354582305,199.910161028537,196.327826725315,217.308313137611,208.968297342338,143.350161063115,166.96074114855,192.854660413427
"SDCBP",1233.93700830041,1190.93798417407,1507.56493687051,906.647916979867,1823.36871828787,1363.71375793136,1217.80523840516,1112.44272292064,1315.06892603992,567.609349402756,1288.78505811173,1277.71029766273,1051.97462734714,1483.74060161047,1175.8415022198,1044.98341979233
"SLC5A1",10.7907328885398,10.7534105275178,10.8475231166242,12.6735545659292,11.7454164416802,11.6344084754318,10.896932548772,11.9320819967576,10.8909643426262,11.9433458288495,13.8881696604073,13.3983032664804,9.26439119120099,12.1223046386452,10.3420192471438,10.5200716409347
"KRTAP5-9",29.2358563793954,26.2052255520061,28.7368271091496,34.7289821463054,32.3151065532744,26.7087495825035,28.7529326872613,28.9759344431202,28.6664167491553,31.9885787352211,36.9609584078343,31.273669276768,30.5333452956128,30.8882702571703,26.4283603614194,21.3397323621877
"SUPT16H",202.150161028537,328.764196003627,240.630161028537,285.337500036775,282.972348996785,261.828194137296,250.622487553826,271.629674304677,263.470161028537,199.216305274723,229.433560008918,223.083144812033,260.680691003403,195.038764656842,250.555693354573,286.091140492488
"CYP3A4",27.2528289232435,30.4759972828945,26.9184763397884,29.1356863015218,23.5145059742545,25.85113170078,30.6192563856475,28.0459272527142,24.4432712141991,29.8585751906866,25.3501916836156,26.8878684550241,25.0942253590526,28.9252049002381,32.648742148979,26.7950833121388
"MAP2K1",223.0780081009,329.23527305831,251.121390855512,347.309105454349,350.139857541596,173.000919207397,136.720333386492,175.479295486107,202.457779537665,122.652655312228,189.596289076094,187.266560940105,226.630161028537,210.331595738737,171.340893931829,200.830161028537
"CDC73",70.6238789039306,55.0050163989756,60.6197359382413,50.5050634506264,63.5663518550552,70.4407395558706,57.8381262233558,52.2019871974071,68.6961205061661,51.3669472469912,73.4313648887434,69.8453516927769,59.5725084028222,47.9583009917267,70.6140614141874,56.8318183593408
"CCND1",28.785459357667,38.7154471337573,41.4814189716577,39.466217204667,35.2244394116598,38.4185876608098,30.4188505869493,26.1033966490261,22.6603045281326,25.5342845700055,32.6842526319106,28.3467732459241,25.7853337055176,56.7451106563727,49.7310261086427,24.8149461097092
"ROBO3",88.3536782766383,75.604785477642,100.390339674466,78.3974437657208,76.5963297205989,137.66727098562,107.531612892317,115.443969855919,119.91814373425,129.389492890874,115.446182618753,100.390339674466,89.2312253609212,116.92218206414,101.431555748029,106.447495099242
"EXOSC5",98.1250103542609,73.1204190600923,98.6432516836416,109.258954007724,87.803475025979,99.5810217082352,110.847804122636,123.899408200103,89.768368917998,74.6904892177891,113.95913382873,100.482578225128,105.150249753313,77.5961425648012,105.447920111524,97.5266756217284
"NMI",46.2072882113203,35.3185973021433,61.3986857616928,21.3408772762878,64.8187665085299,77.2084149836424,54.171879349715,49.1620910646779,56.560127579204,30.5973784910345,34.3426813739329,40.0062832794703,37.55173710898,64.636723567224,59.2590559585044,55.0641320358059
"MED4",93.8934094392881,87.2725688627256,91.9109409063037,111.725690670343,131.016349465529,91.3836128883897,82.1643167852798,81.0994790289484,123.773658963073,46.6887553677518,80.9753499395539,63.8364553574042,91.9109409063037,53.6835763986581,85.5190861437103,100.898010667689
"MLF2",262.830161028537,384.990161028537,284.87235771284,416.04827933962,472.830161028537,319.045564999769,275.700574979323,268.703395115944,308.790161028537,256.89837552169,280.091680872347,305.005433631935,401.870161028537,330.244118887394,278.292013355337,344.914118996876
"PAK1",13.8851591342048,15.9059315572547,14.597441943112,104.653999847467,23.6775685384397,12.6671492921701,9.4103630745563,13.2667305888223,8.9366407347155,10.1858590458108,20.0411401746476,10.8432369695563,12.9607939209321,11.4916657752761,10.3009219832331,17.0997202272176
"SHMT1",7.89134544149223,8.90570007780717,7.71406937681177,8.70312914006354,9.15056635738602,8.12795415083689,10.4552610274049,8.45357078684129,9.85114328532391,11.0275539046657,8.93284885935457,7.87857856326038,7.95945693367958,8.0158244456325,13.7059251584637,7.55269575151272
"USP39",104.310266984868,93.5415248507426,100.064565831742,80.6341203305723,105.430249738713,95.9337716376078,84.0148904220573,91.3909412121981,100.86063822833,63.7437362490227,72.3981141394009,83.0737669194847,101.288378620527,78.4636760258092,82.2541154460061,95.3382961118238
"PPP2CA",694.261675833916,769.172782362591,595.013367868719,1067.47249997939,798.824819400315,530.209221036822,432.320664064554,501.126566480102,618.044544610694,332.086692386904,641.680311431084,540.910161028537,614.083800576859,558.532899626156,581.730787159286,557.851442766964
"ASB9",8.22784532056232,6.45726829120273,8.24806572206642,7.93796505918003,6.86239275205685,9.08248440491493,8.80823709960725,7.49204600315153,7.0367330450469,10.02691900704,7.45693206706916,7.75163243486889,7.95810348098134,8.92769290831288,7.64341833650685,7.57424681229893
"PLAU",36.7256935748061,35.4648323440393,38.3604637008731,28.7738432800202,30.9727527087897,42.7728131332831,39.4342724622778,39.9218818757163,34.0642599846181,34.7636905892654,38.1523552874601,35.6675646925843,24.8457885927353,42.4355195633868,30.9191207015116,25.6121336097021
"RAB8A",235.5983076581,204.110330955437,281.318893737411,197.519864048502,307.778012963161,296.253967436201,292.043604241666,254.351921812817,298.016461185432,240.131185306465,259.810161028537,232.107037392208,260.805263380406,292.93919905692,273.85822329805,315.071999289672
"TRIM37",365.571611952595,743.386222116574,293.282492261416,1228.03819986878,805.8129275299,274.501309606393,210.433646901223,178.497469834199,365.319118968831,166.933275668578,475.733343728972,351.465236115391,529.61926090445,446.067604230296,362.182155279696,473.898349533177
"IRS1",40.6519253377863,103.447273760222,31.1414166851546,49.7507535836004,76.3754671031807,62.9263845902077,39.897145773524,30.5162401690803,52.1625105999895,43.71040341853,48.0001355639158,53.7301758287867,66.284039651741,55.8690253008834,39.7176972500151,46.0040201542302
"TP53",19.8440390510715,14.5667453819723,39.3852738593576,17.8231949977806,28.3260934262668,46.2609758257364,24.6301907703899,19.7459292375584,30.9047091002148,19.541861682581,19.9784440841316,19.0162930998888,24.1414550453232,36.3571433327272,21.9752896454304,32.8033856180379
"XRCC3",28.6525887849477,22.7088965020196,20.4184221227939,23.5490372244831,19.3770292733054,29.1504190301882,23.5490372244831,28.8510126680973,28.0694317773908,19.853064531286,21.8062118353477,27.9477028693496,19.8923503336712,21.0354888460586,21.5339103512197,22.062676701185
"DYRK1B",45.6476348769748,42.5997392606626,45.9710510550103,55.6571489949986,41.4270203475149,46.1026103478821,46.6766872619007,52.7828050687368,42.0378447440458,45.8904145605287,46.6766872619007,55.9816062067174,50.9445132347525,51.5287932096018,41.2715984205827,42.4956021674009
"ID3",156.836955471421,137.185215764081,406.663075513619,87.4101765685711,216.794292336169,326.516095137076,337.448864798537,221.270161028537,318.99982537509,165.746831287807,148.655600196645,119.790167144737,201.150161028537,217.597286410553,263.124248790437,281.12695908739
"PROCR",11.5009216154141,11.2203328926828,14.1897369169467,14.3265737491389,19.8972433386087,16.7911880635295,16.5456295616475,14.1766283856829,15.8180690802424,11.497986905523,12.8146801925262,12.9834146363424,13.7598466022298,16.1291119139509,13.8102009190933,13.2727245955844
"SNRPA1",119.873145060058,124.555706431118,209.719357760358,126.710162432865,168.194259195511,108.070212555859,134.454988805021,119.717908457878,104.439910108611,74.698356011162,105.527407293371,86.0856858282434,119.270167144853,93.3522430326597,112.272621645376,118.654325210105
"MAPK6",443.031948981972,754.558995290422,390.616319373663,524.098600089466,488.405618530911,422.349915588051,429.501392876289,317.258397352127,420.361043206115,312.238614575594,420.361043206115,385.425973666129,418.73993373705,285.459301338162,352.323560773768,540.060653792566
"APPL1",88.511398906334,100.927759236132,110.323019524638,87.9813604599954,123.675989375933,95.4447951635257,80.6534625414653,72.3350876929154,125.840105750651,76.3065391077763,105.313889269494,78.9630987187902,88.8864532863489,67.7975817426806,114.133267785288,116.087848725419
"CASZ1",48.1208805217304,36.5808920922223,58.2651719991821,55.4549745922434,31.0702288340686,42.4600191532034,53.262153348728,48.8560448170319,48.2449370328386,42.7960265580394,45.0027828596942,48.5485994911762,40.7769005282871,41.2223410455842,46.0101124972084,48.4504561727636
"FHL2",25.195058114449,22.5543702851672,30.4850712507221,34.8831910477497,26.2249929932542,80.1823018915353,30.3183627421567,25.47253875567,28.9777001641542,22.021681923143,22.364778919464,20.8828592149431,19.4261464196661,25.3436241171236,21.2651264087414,29.5581215583742
"IL12RB1",34.4484375350913,22.3740978464729,24.970435288947,20.2421998341692,22.5558262270962,24.8569168908547,27.9527375816147,23.958368804296,23.3331699038854,34.3423545073279,24.1718025745826,30.9588262633766,21.1177653324289,24.2566525206636,23.8481335181005,22.4928762749505
"ILF2",214.991214938896,215.770285506356,212.743173125495,237.110161028537,300.030161028537,211.010451200927,176.424193553324,222.050234402232,208.269940540226,117.203501030666,195.712188099895,157.150161029735,219.683263484259,157.023069899892,185.870161028537,286.810624803401
"RHOA",2236.59016102854,1920.79016102854,2363.30656279566,1548.43990662868,2607.91499762785,2074.39363579186,2082.34201354253,2577.13016102854,2490.22736001589,1518.38650708051,2136.3094057664,1899.6833266441,2021.08930027556,1683.62540077599,1594.3968759516,2304.81548825027
"TKT",549.798581296859,539.510268830797,1042.38212823394,427.400697816681,681.013315383223,335.673027954454,676.807676682779,531.42877780343,393.632606381147,362.44461820116,672.216979264819,759.342648384327,788.301851300578,648.468070358102,447.03680927916,362.294407455828
"TMED9",271.592582117493,253.350161028537,273.54912176739,280.491683110744,267.285824654239,263.405653558109,245.001511916239,269.432216199881,201.73044567298,269.465655939024,263.230161028537,257.051201265345,248.434161281497,274.163345620893,263.230161028537,293.44431020919
"RPL32",4665.07676707765,5516.74163234639,5563.22841345158,3538.6135059409,4773.34531800225,5213.70561192088,5294.3248175905,5571.13468439404,4705.27016102854,4472.62143365983,3693.57089119299,4530.03690085769,4253.69854179867,5200.26455123935,4501.07649758043,4912.89753046845
"ACAT2",100.942311894401,81.3139637996917,155.627304127481,149.525851985767,273.447884716805,71.0017894670355,78.3921073331109,77.549226828909,85.1981335127026,56.984787003448,104.72372183534,69.0191347488673,130.270161755593,81.5278440787725,90.6939193801563,94.2706456441223
"RPA1",265.349044570615,262.439425561431,295.270161028537,196.470161028537,267.826044349441,199.590161028537,220.206065031356,288.590161028536,271.661533050127,169.959234830734,223.695416064852,161.950161028936,251.816219773931,143.833337023031,226.808117202588,312.942443666523
"LRRC59",132.590161492987,150.232732999987,179.349005178106,159.104920226668,200.638646297308,113.139107820734,112.986624162634,120.894607307881,99.0928812293266,90.1859329005278,127.864314199234,114.375580780536,129.190161935673,132.055921570473,127.894149350149,117.936444159236
"CIAO1",59.3080273943453,48.8895978906378,82.1466995985377,70.8843333181243,58.5082436609726,53.7739628429381,53.7080649749808,54.946867667172,41.1178489958613,42.2943191907458,53.5342941442388,46.8204828214405,49.7356473089851,47.1754871154702,50.0078276176815,56.6088195321694
"PSAT1",467.650161028537,350.589133993799,435.670161028537,324.229682010399,498.086751174374,355.085051277248,273.900105557375,321.657457669484,247.818599606931,165.442995785871,358.738791877517,343.720293381178,567.750161028537,176.583594359987,228.606210915903,374.614204966907
"SEZ6L2",167.254555989433,188.43537196363,147.060600045207,476.070161028537,283.203128138864,139.003738235711,135.792173493484,128.289913464634,144.784344411563,119.048995837021,223.841010097496,186.51104951951,241.409069649013,161.822422879189,167.880748769786,237.870161028537
"MFAP5",10.2342992033804,8.09500395758906,7.54190626318725,8.3512305595874,6.59627395006583,8.6937066285234,9.24899641415564,7.88421598090546,8.09500395758906,6.76557077357394,9.05923708815806,8.18283606741888,8.29808015483244,9.4531358785526,8.47497183295035,6.73491194847571
"CYCS",1604.51235270243,1855.42121078426,1471.62164737369,2452.33942419828,1996.94554789248,1177.81009347518,963.702545048688,1066.86134712056,1436.3015955092,666.300406069427,1608.07016102854,1548.14023887567,1568.87886078991,1274.27670831531,1383.26307902353,1556.42801817833
"PRKCG",26.9795046564713,28.6050545199353,30.9713129643917,34.8315558735385,23.3661217699113,25.891745494694,28.991098909169,30.5055122857841,26.8236554832394,29.9002614200455,26.6214923012079,32.9272685758955,29.4927758184062,28.5870548045703,28.0956142509424,25.8075106916378
"POLE3",77.9747773477732,132.852337317072,98.6615906447773,104.545414067599,149.079099134336,84.9171094539383,68.209614472603,81.0117698529719,105.722181969991,59.3939624618387,92.670827436227,68.9590526785215,84.1578433054664,49.7521615156735,64.9787111407595,152.86512856588
"EIF4ENIF1",162.470178169255,143.428743533764,178.757407159976,164.737572447518,188.293389295797,141.775610774118,137.390161175171,149.703838967202,171.532380006218,119.467038534319,134.878947542472,138.908458644108,194.702209937462,131.72246800716,177.95016102854,163.967767960266
"ANXA7",504.049850917287,415.568685449061,610.709769390211,456.671030319138,603.160896648521,575.785288051202,506.29400691474,527.773576914885,660.123887552603,340.643026559356,509.9407604106,400.230327009016,558.030161028537,319.964381917146,505.270161028537,660.743845621184
"PYGM",92.2918467188105,74.6125156031103,33.4085976691632,81.6425145263391,78.2571721231825,153.589236358499,59.378909343607,47.6935576486479,59.1814659495269,56.9107024736448,114.07017758694,123.449409263038,117.931896946579,43.0775512596028,67.6137901862478,50.4326083365386
"ERC1",66.4355530036692,157.900283346519,84.0532255932874,75.9450765865828,75.9120844592786,401.750161028537,109.550203863926,114.680133118982,177.739983919626,111.441297961932,139.785672523935,143.901495387366,89.2312253609212,124.956689526153,105.656674476126,47.0503694416672
"SP1",11.6718047321038,12.1416075126804,9.44124000290684,11.4957796064895,12.1761870088287,11.5849018347299,12.8346934249271,12.6758746374985,8.94807258353956,12.667402330359,9.92001497157128,14.5162077775397,12.4617146425492,11.8064750525591,11.1854063121651,9.49674088907052
"ID2",645.833617358305,606.981162434174,556.943980097293,207.338923358759,611.850161028536,603.630161028537,455.392614604967,210.830161028537,510.828615317261,343.617654706245,580.772730229463,845.906548442632,592.057567251281,483.250161028537,509.12034680866,682.905682706681
"WWC1",76.189785759461,85.0867891115831,49.7880384756112,35.2456962582972,68.1842072253651,56.1217838098627,34.0005792928012,37.3694094652126,43.1214601752004,75.476280543951,52.8603354783617,45.9735023552812,94.6068741586372,46.048175894695,54.3350773317827,35.7307049337057
"GABPA",35.3026484099284,34.6457049117927,30.9363957775226,20.3351795984625,22.7788064281824,20.1548441338612,24.4302328644155,27.0141935919936,19.3804189649464,25.8361054491702,20.6129951033638,25.6489797195797,26.1211570715617,20.0728071838208,21.5062860348947,24.2829995807219
"NELL1",48.4825075060899,30.0057448391919,31.9499281388646,166.105879717487,52.99308560425,31.7922661226496,27.05734920301,29.9528151832143,45.3995581042464,32.445805669186,44.3807016339121,49.1398262206821,51.3676729084991,69.0167646235174,44.3807016339121,92.3512535087722
"NELFB",115.910174645739,129.182457303469,134.547049421679,142.692575883433,166.932904935998,127.937022607754,146.881643320056,161.420211486028,118.71533373385,162.890161028839,126.438445192112,138.678250746728,151.349915292195,145.315912134981,178.283226274225,121.464952832102
"RBBP9",13.5687117269567,10.7835862389019,10.2017937807392,15.1603064310926,12.260632441305,11.067742859769,12.2261960596133,15.3828482522041,11.9721072845929,12.2502580756186,13.5373684075425,12.5198375672383,11.9682746439615,11.0658956435305,9.73822748271401,11.0914741362853
"RELB",28.1010870258763,28.3841837548396,27.5302397641403,26.5715855268717,29.0236685529833,33.9483558806547,34.0317551598298,27.8500692985249,23.989417714611,34.8817147874067,29.3557131081754,30.5629367839534,25.6535501187205,26.1817995816058,22.4170140049724,38.1335494650809
"CNOT3",33.3854018978084,40.0639235716318,43.341676819189,43.3610883439779,43.5774558742441,54.9682237193865,42.6031764093051,35.1104329655928,40.3338780379916,31.7335752850285,46.9252195259461,43.928526930324,66.1613543518149,42.336776071484,41.387390371196,40.5217409998092
"EIF3F",638.523977121528,652.220952363186,1064.46436694067,553.233302150303,757.225756581522,815.817812055917,702.442332525769,811.925314927525,652.193750882989,462.030161028537,595.530795696092,576.379822503725,564.264913978358,467.100511149089,594.277634085395,916.200588764401
"SDHA",510.790161028537,493.238233555675,602.365362743682,781.863801097605,563.322397258304,475.848707854429,373.411751456327,363.699612525045,408.83156596583,370.252972051482,502.628717281453,493.883508831244,556.042377516445,345.070161028537,452.276664288732,494.725132876933
"RARRES3",147.597461699998,86.0318347125558,185.070161028537,69.0873354403048,134.666698312874,325.185122373373,164.670161028709,172.100888898779,199.226619777698,89.3512199384561,98.462195050889,103.58494328987,111.199220987202,50.8197723228789,175.478138608732,171.054454436808
"ARF6",121.470165082765,129.002179210497,118.682527321124,85.3154714802545,141.428156181701,106.614480499086,102.162437122118,68.2270341252409,97.9992745734509,74.8016284055392,91.8709409063036,83.5806233366305,87.2529266642645,86.0241759999217,107.510222893518,116.34913383441
"SH2D4A",42.6731396849037,39.2152741411952,41.4239887151628,49.7529496088983,40.8069643842736,46.6045239033557,50.6194314954578,49.2729002793805,46.9093760797548,53.0131379035096,46.262816390138,46.2074979975867,38.0034928459184,51.9218356313112,49.4615979993038,53.7119222017722
"SERPINA3",2598.59248717207,437.461775689826,4141.47016102854,80.3223132901231,1852.19016102854,1462.41257031499,1279.90173713077,1874.39651732375,665.629304114806,584.933213381245,524.91087970773,1156.29016102854,1828.20116685528,1152.37016102854,1930.52575008806,1239.56791588347
"REL",16.2033620245751,14.5896760834764,17.0147490935588,16.8739173014579,14.3265737491389,13.7702495290555,21.9348477374925,12.3345621477984,20.1281641958647,12.2502580756186,17.7199992662033,12.1906457690571,14.8060308590329,16.5153100826214,24.0546238072471,24.9848168336104
"TNR",9.69813168613705,10.1078342878365,9.71429597524348,9.71429597524348,7.38549529997793,8.74356370835889,11.1205891275028,10.3844769285358,9.24608694782632,13.3614423679753,10.4764478898289,10.980154115906,8.88338634451995,9.44354706606409,9.17125718500777,8.88988747526239
"PPIA",3835.01071804131,4960.2908106014,3704.58554700947,6862.15909147927,6939.34887208934,3509.18839193587,3163.97088075058,3083.67284261969,3459.76281117586,2753.61179386179,4008.09610564391,3756.52042083491,5010.59016102854,4674.92589703399,3305.87885984987,3978.75718646132
