"","P_GSM208625.cel","P_GSM208626.cel","P_GSM208627.cel","P_GSM208628.cel","P_GSM208629.cel"
"KLK5",44.814496497994,38.6593226906586,43.2566529298457,34.042151097481,36.0120105167699
"BAG1",175.178022097584,275.397389883095,220.084348887718,184.387135590416,181.92323871451
"PSMC4",114.968343595685,172.695100025166,114.806941275283,100.385132563862,167.069745731978
"OTUB2",39.8886688191392,32.0800313390526,32.6036300096366,34.9126228117801,29.8491732773508
"NLRX1",86.551226985607,92.206737196954,91.8082577425882,84.6370180015181,94.6486260671225
"FOS",100.135373920842,81.612651269701,137.303589573121,62.178775142046,247.459277797527
"COPB2",113.183602669411,207.480583475191,190.489498646064,178.590698649735,152.009939464969
"BCAP31",355.598510430156,745.344539906935,521.640280595791,407.640190181838,702.942895951572
"TMPO",11.7539132021473,11.3657358169729,13.452056944049,13.351060905108,13.8153870895912
"PPP4C",198.339953784971,236.988932299802,234.089415538087,222.192103705414,225.056305626591
"TAF10",645.06021999867,449.512469802783,558.216469987792,646.815166709819,411.334789341895
"MRPL9",103.099542631557,168.434277797529,112.036040680138,119.621780231079,141.352135902618
"UBE2H",181.026267404428,158.973148300775,215.317456758824,192.295966599199,190.05939444736
"CD320",154.235636253615,142.190036613462,138.162614132802,139.997779907334,107.088331182211
"CCT4",449.464235913007,907.645860275034,619.612018966035,492.475217154132,949.288329231769
"EPHB2",170.554821132013,125.894571910653,139.71678391636,156.062510620381,125.73484112633
"RIOK2",52.1736346627635,59.5915903979299,59.4620978573671,64.4251491666489,72.293111062395
"IPO4",72.4725480260031,55.8729576011755,64.1703228339785,67.6423972706124,62.8653313530733
"ZC3H4",158.248090890971,149.366749633257,136.457442901402,166.16681788605,138.890814757002
"HCFC1",124.111945862764,81.6031943270936,90.5195603917991,87.7739706424872,62.1130339304255
"SPSB1",61.8908547157701,42.0921496827607,54.3361462263844,55.8771059907157,44.9943316799051
"ALDH1A1",23.9030290639051,22.3049332431238,63.7923208818181,41.4773896565396,71.9123509704515
"SHMT1",12.5793795926811,12.6834424894658,13.0572354682286,15.1033924590188,11.8511344743676
"PPM1G",145.137911980446,143.832842761861,143.660058261594,142.136901634256,141.158028084347
"EPB41",9.23249651143082,8.47153594929653,8.67273395235801,8.70108767612174,9.20972674475271
"FNTA",61.2614166420687,122.360555738003,108.901565281,93.7475157102947,133.007799146933
"HSPA1L",62.6921804789336,52.3082986212565,64.7236021407246,76.8926472374206,52.9183624183755
"ATG10",51.5595496617602,44.3526258973089,52.8812492455963,56.3924026090279,50.1085518856782
"RPS6KA4",386.804174954945,315.469219650481,340.820860773665,408.279871590625,261.309400120271
"HSPA5",274.521463567899,281.390125936251,803.418567093462,253.82545627763,521.502437367941
"NOS2",32.2849393839128,39.5450426516022,36.3324408659443,35.6399949479033,34.056236994934
"RPS6KA6",46.3002371110025,32.4818458869999,43.647397634121,53.5820298001799,36.9882671974232
"DRG1",459.154837960654,636.919774505768,471.308926411048,496.998807515268,524.532999243781
"EPN1",191.393188930899,141.609786975131,117.072672388691,133.123285682365,92.628756490215
"ECSIT",104.765255790358,160.616733043069,87.2183927358992,95.2959737829606,91.3902233109505
"GNB2",198.500094622986,148.065292294524,195.614397767908,170.4265026668,182.402996595472
"CASP9",90.4086961976137,112.456509641501,111.649365541099,110.882989351646,89.0734245835969
"PSME1",252.653740112839,283.825955128616,577.475817432271,334.271777797528,305.415431565243
"TRAF5",41.5006176111738,47.4397630241104,42.8987015509418,35.6012578985462,39.0646331300891
"TAF11",19.6970255514625,25.6543987844531,18.6326945700278,19.6456159598469,20.095678727964
"UQCRB",504.934277797528,1041.11934167882,730.841939036695,792.308923157365,955.150366945606
"CDH3",60.2415199387504,47.8958922733601,46.5794564872926,52.6551894969561,48.685021226817
"DISC1",38.0120225495157,32.783667285284,48.6936073766712,44.9070535766128,42.0010050679112
