"","GSM503958_PD_1364_SNc.CEL","GSM503959_PD_1401_SNc.CEL","GSM503960_PD_1647_SNc.CEL","GSM503961_PD_2515p_SNc.CEL","GSM503962_PD_2525_SNc.CEL","GSM503963_PD_3769p_SNc.CEL","GSM503964_PD_3790p_SNc.CEL","GSM503965_PD_3803p_SNc.CEL","GSM503966_PD_5138_SNc.CEL","GSM503967_PD_5476_SNc.CEL"
"TNFRSF21",23.5306646346914,14.9975803839086,10.024499533982,26.1343674359766,11.293226675837,12.1771699644247,4.99153967309713,53.1601496263107,20.687250280585,24.2446635945496
"PFDN4",5.13104444574801,17.0142436813116,10.894455157045,6.74924593586673,5.72158865698051,3.96537787534329,3.72751043265427,5.33482711496824,6.16847855619398,7.83036652424013
"IL27RA",12.9233906330339,3.45686321501668,14.395938214565,9.82326423314948,5.43343252042587,9.98746509263198,6.82850073688318,6.4331595127973,4.12491099279539,9.30323625553044
"GAL3ST4",7.86348745442164,8.11453928771912,10.747956740173,13.133054303072,11.6002535819659,17.7114614627117,14.6407324969472,11.0578708817289,17.0873910058507,23.7751766247041
"PTBP2",19.7388469255868,12.3734511436801,10.0546294932435,5.81131624842992,6.02376586859844,3.29008905576815,4.51402822793436,16.1632432154357,37.4164138294584,60.408880849725
"DLAT",4.4624237262422,6.95052678811635,7.42313322597626,5.7603528431157,8.40005725728938,4.2856097232921,4.68439977295357,10.9497446749332,10.5353447654847,15.10340268009
"ATR",7.12021502087359,14.2366479792285,12.1197254478592,17.2584086009144,8.67241573116436,5.910151648045,4.69952073370865,11.4847520514879,27.3067626636913,37.9882725983298
"CHUK",4.88301519415014,8.44662078355253,5.16806920675834,5.90060730617615,3.31176533904171,3.23199770200671,2.69170613764769,16.9774875308235,6.5352617864384,8.22287642091379
"SLC25A46",5.10274136122345,11.1583992675444,8.6567642726472,7.78806859256793,5.4880605352603,3.53627453783145,2.83826757346273,32.6794917499385,24.0595396199421,34.1983249963198
"MTERF3",7.52852564008082,3.3806520067663,8.08115727435993,7.24139595742844,3.8962525724506,4.08089200210297,3.40226936254628,4.31929964041991,10.7873889298157,33.3201532827233
"COPS5",8.77077880134887,5.81131624842992,9.74509070006958,9.93450999034097,6.17279469392102,9.00740594955194,7.28285763982225,8.48596158943085,15.067629475698,39.0187664450168
"ESR1",13.4132844569886,5.60285636024017,16.5861829613662,24.3659268656085,12.145137226406,42.9272602610464,35.7821172126801,13.2888403670367,9.17650868650986,7.4537568118754
"CAPRIN1",5.04942646381903,15.3788893170125,11.0448257994461,7.80889904120837,3.32829404175699,7.14786522669442,6.71480094368936,27.725788200816,21.943386013663,31.5899839687555
"RAB33A",6.97217255233025,6.10363726546487,5.98320306134166,10.9851294742024,3.61415434098958,4.55005950761157,4.0907738614958,5.70245505684199,4.62663846863578,5.81131624842992
"ZAP70",6.75158756298489,5.2937000336956,11.0625124728714,10.7432324431274,8.16462449225764,20.2165574502694,13.5045554796071,5.75550840405313,7.0569074069353,5.3639978974485
"PRPF4B",3.79615084383625,6.9648567841974,2.80478547610904,2.36596374914812,5.15349698182668,2.75910559917513,2.55677179550365,2.60353357125789,2.5251039887156,2.46080746847428
"CDC5L",4.58881051290638,8.44662078355254,11.2330683002394,13.2327658306803,5.02632255079925,9.25887088746919,8.98607903974706,11.8580274588371,19.1460740264409,31.8151291889261
"TSN",20.5142682689922,7.7541144677764,23.4493835668266,26.4307009924646,11.2970718593254,11.943172561712,25.9885406394703,36.7838295349191,66.4871330174517,64.2917461337384
"PFAS",5.97946887604224,5.47136298509885,5.82328113242577,5.40723014124151,8.30373938071626,4.04652377294929,8.13682270235847,6.8642377177213,6.88509334611882,7.07182979799256
"PSMC2",2.8071370184198,7.03397871714526,3.59005018691851,3.2503620836567,6.40953100810755,2.6902067608249,2.01547705884159,4.20480616050913,3.48611499916153,5.26337679956719
"TP53BP1",33.7733380894155,7.30904391313236,18.9342050677697,6.25939411451104,3.80065270452421,6.00522036753468,3.42201060024832,7.05126635632887,15.0906000717617,28.8622721011379
"BRCA1",8.46228721146142,3.90099420262204,4.75012490628268,8.09060321448242,6.10617507293642,11.7749336301778,10.558964525432,5.73333135139631,3.64459575787802,3.66799614430313
"CAND1",14.8370356808988,7.674717370674,12.9798124886805,16.3097937239611,8.27087065582945,9.58794507056172,5.32629004809804,10.6665492661123,66.0775560246222,93.8255542126864
"WDYHV1",10.5382298449261,7.78580315702941,7.24240451664835,6.75950603398538,5.06815704586192,5.3744039713185,7.74957906197582,4.49025930729673,8.49648646449484,7.62610765701742
"PICALM",13.8934071338808,14.9057329005024,2.48697483034011,3.4171124154339,6.36505896144767,2.63145434304769,2.97977159938398,3.00962631786498,12.4316480063385,11.6265574147763
"FOXP3",23.7619574592562,8.64602468202399,18.5273521479948,23.37368408419,15.2350617424503,60.2005798603974,46.2713363661685,22.031113712415,11.2702661625845,9.59178477368634
"ATXN3",6.65736577941474,36.7493772204807,29.6302224748848,7.70716450244818,15.3848184047429,13.6221754260848,3.59621317950621,30.174820187659,40.2160184195031,52.6547395314722
"RNF7",3.68409966162264,6.21077368032678,10.747956740173,8.70208288482937,4.35261504481992,6.92182650818721,10.2075192544651,9.70568606161254,8.07244348466821,12.2920683942086
"UBE2H",3.09513763057852,4.59781212976089,3.08287958813563,6.83391173761241,3.74327908686971,3.80406190321067,4.42933540211554,4.85167190559599,3.41083779623831,5.36356625392427
"SYT11",16.6226657482175,19.2893699077624,82.4368375364859,38.8496464249332,22.4927975359384,8.86910870753036,13.3311821843079,30.5290735152242,63.2135678372308,108.69378941593
"HPRT1",12.0447006419652,37.0238100784686,16.0549494319139,7.94173667694178,7.13309716270393,10.1699950364853,5.14584581460943,63.5709642180582,48.2446933797562,39.4807754587359
"PSEN1",5.10048983463592,6.159817071772,13.420991900604,6.18231835458292,3.97566348116956,5.10048983463592,4.57045504020256,5.57439819201339,25.0205551546649,59.5164004837515
"APPL1",10.537910144238,6.1584676818238,9.4944910436142,8.93392270762649,6.27980189564891,4.29968767355838,4.54907331313808,7.87490645604272,20.9141862681086,19.8838046508933
"STAU1",5.01035690112337,4.45831910884636,4.8647590147691,9.64855790501205,4.85476870680233,5.23423800223111,2.51919695683081,8.85335239851136,10.6614804775943,27.3165016492326
"RIN3",14.8370356808988,6.94225256704599,9.15598303648768,8.81622855328626,20.6631372640554,10.99513335208,13.1329951543924,6.1758026296205,6.20087896428792,7.82075938958057
"UBR7",4.24784629538009,7.03397871714526,7.97884311165899,9.39769284891078,4.07454120550302,3.30029793250558,3.83796773148282,3.89850093375426,8.66567918660644,9.87946874581855
"DNAJA4",16.4904915430402,7.03388754010909,7.77714171810097,7.65926512079538,8.95527865759133,17.663625623185,14.7716946933299,9.90957852146031,8.40307264786717,6.55562739644345
"CEP57",3.55246313213717,6.83285939751345,4.10028424585753,10.9586399202697,2.66581118595598,4.83466702067633,2.72401768209105,10.3715965262585,9.40515551757869,17.7542044991926
"MOB1A",9.09815847135788,12.7139717541929,7.57083742906774,4.84050825438419,5.98518030546613,6.04100139780004,5.08720994353459,9.12587110772367,13.7169895708668,13.9080934635063
"RPA3",7.52748560146908,8.05509945529879,7.66329380607533,6.43597274223778,7.2147669724638,7.4436479546399,5.8005359850573,6.45802203352248,5.48532155157746,8.19814947395078
"ORC5",4.89716842007481,9.10332880545991,9.41108714102006,5.3623621323671,3.70453732497476,5.18603889833228,3.47308205926442,7.28890057385587,12.0771154778578,6.86675363872244
"ACTR3B",9.10408276884361,9.02115043717447,8.59321536507575,9.79388188032767,5.79601776618244,6.61302532578109,5.43840147672238,10.8914156616638,11.8281664773054,18.6024150274645
"SRP72",7.70962407564023,8.06236024967767,7.91888336001929,3.34794445865061,12.2416780447632,2.68499680511576,4.30648429390307,4.07607221185743,5.83526729294619,4.10164372017088
"RSL1D1",8.25800248744189,26.0244901644353,4.62175042947835,6.86162391955651,6.39399004849478,6.65001209355401,5.19092365039978,14.1062129270676,28.2455986343617,17.3212660386717
"GNAI1",7.38662394277146,6.26647578975702,16.5215362887514,18.4551676899121,9.34435658725398,6.62947018694693,14.379425407739,22.7684671574666,67.2897171792066,131.152301485428
"LDLRAD4",9.64855790501205,8.7375467805432,18.6943284153323,10.953706754625,3.69598121184511,5.42722954951853,5.41258828362126,31.0166859502484,12.4316480063385,27.7595674289386
"SFN",191.464595511643,48.891846751231,32.6669955859696,41.8186784035228,42.6632981726648,82.1504131339273,132.396021765032,39.7191164183147,33.0002704366453,30.1474208247389
"CD83",13.3954525429348,27.0458724774946,34.6346764470743,31.7860759612704,44.4437665309368,10.3718048504901,11.3095047443689,19.8679925399706,55.3485025138662,49.0977581097214
"SNX15",87.1414874114699,92.7851079248331,77.1605706532682,51.0383406635927,76.782871519426,90.5335237113196,74.9211794033769,52.8060327059418,71.2693508306361,62.732889570238
"PSIP1",6.81954235707703,6.63640086029538,22.9814284978237,11.0439827274592,13.3121397278453,4.39686104905788,4.90275933414978,28.807077985764,42.7770628264549,145.143813563038
"TRIM23",2.55960638698464,4.82299934335977,2.36859397738388,3.75535047759951,4.84244519153151,2.67879980503542,2.8088539599056,6.63323184501391,3.88650929362617,3.78038414968996
"GABRR2",4.55822401985479,7.41653010087935,6.17619835516695,8.36304425050045,9.10774211688115,13.6221161538324,16.0194964447901,7.14916754341771,8.00456198657526,5.77699503621937
"TFRC",12.7380301738544,16.6770540582019,25.2975528495902,73.6190626954268,26.9805118358825,10.6386540880437,6.60166769220583,7.03397871714525,10.2745052118028,21.4980246737673
"ZMYND11",5.01035690112337,20.5606212606554,10.5048529968233,9.80913284027231,8.82295841621626,5.47312140757706,5.20603716434656,15.4191272076111,23.9254230451786,15.9602401740612
"SNRPA1",5.47439513993322,7.56230976566708,3.87135403412403,7.31552590886357,5.10237361492029,3.90474907983054,2.42132160091399,13.3456717327229,10.6891925256986,9.0720255738337
"MAPK6",41.3598939029654,9.04346612091993,24.0410045253521,12.4037806485567,10.9502316352304,4.14371944653227,5.06266869831053,30.5087523630424,41.2371372530675,68.852387039278
"GRSF1",4.07152550018338,3.34253488883137,5.29561607610552,12.0521652362658,4.90477653619964,9.63746716880473,3.41794094442463,16.3177768573197,10.7790676700919,16.7171508278029
"NAA50",5.53882049334243,11.3076040891658,6.73653023242702,5.32277558272065,2.77497598749322,6.17462622444888,5.61957336133941,7.42030227152055,15.0119637024416,15.9865408000514
"SPCS2",12.1183356486018,16.5983487735052,21.3355106621286,17.9780364456816,5.85059641446038,8.67127736839702,9.13975897800743,22.5414598627164,29.1735382182898,50.536833916332
"IBTK",16.8077169749222,19.7686432589947,18.6715634761387,74.7990713813618,33.5250339579018,13.246144324959,11.8585828553384,60.7235531056125,38.4402930035873,66.8691512203771
"LAMA5",15.7206866025262,8.88821250975333,19.5979932336427,27.5277922933413,18.3270748491688,33.1538397665291,12.9640570306071,17.0289145918845,9.34270877079694,7.40171711612869
"BECN1",3.56397844098566,5.81131624842992,12.8654500058415,4.81579430599453,5.42262295770157,3.48019344755264,3.78667676427607,8.57037390313045,14.9621676959777,39.4217694646202
"STAT1",9.13794450357053,25.720796492435,27.8028624268143,11.771988273254,11.7769315874703,6.48172940185488,4.47292011715619,14.898827606097,14.5234604743915,53.1008602550585
"PRUNE2",7.46267590170939,8.72381007524429,3.03543325766128,7.06653493418806,3.94707138344165,3.33316210051681,2.89794889290778,15.3685964747272,5.37491312234032,4.44590591326414
"TRIM33",8.82551241791663,11.6722006038795,8.39763744791517,13.0578467211981,14.8734472818362,7.20251179698272,5.30475827498202,6.34265341382298,19.8754058601395,9.09665608163895
"STAM2",3.47633853811642,4.16953927041963,3.47002363657565,2.85045526051951,2.27225364747329,1.92215744547277,2.58740770777872,5.4880605352603,7.83617749564205,8.61447094373337
"SMARCA5",9.57007067285844,7.6374894469081,4.99206302956239,15.1413819901716,7.46592148988238,6.13902524324989,7.65689292969352,32.9232395815321,20.2479170569954,18.6024150274645
"LAT",10.5245141068044,6.1943081936788,13.3394637079861,13.8819112934225,11.3783501430623,16.4546086445924,17.810583323209,7.45645738237192,6.13141496520175,8.09267608192147
"IPO7",8.75831181139723,8.66032183685845,4.56956071529294,4.93440550680793,2.19408123842127,2.16399073538809,3.26995385402637,5.53832963991431,10.2625191330192,10.8480210702152
"CREB1",6.13330924125251,7.71874011446012,6.04494038764782,12.2537774745276,5.30371043281998,8.76414817785128,8.93455688121766,5.73795073050101,8.53500456912095,15.0552125960548
"PTP4A1",7.1094715146992,113.509968467406,19.4273156714434,12.0650122065244,4.52816137791532,6.22811824045671,5.11374459142456,29.5716181658105,29.1231552272627,44.4038222050071
"CCNG1",8.95821481718719,3.79945265319749,7.0270401759559,7.49550613057016,5.4880605352603,2.9700547916965,6.79503350296555,14.3655760618846,38.9143988448991,75.6128325693765
"NUP214",4.47053917131772,2.93437528968485,7.80521311600287,5.81131624842992,14.9473729355384,7.42384385587848,5.80537894956733,32.7428339613239,4.79848423360932,5.7218030495215
"LMO1",9.64855790501205,4.52810044042129,4.83387232236995,8.67241573116436,6.29351633111567,7.61545514454501,5.08274074548522,5.48024993390771,4.39484757070839,3.95358969415138
"UBE2E3",19.1190062660563,7.32298197647945,7.83137702501356,10.0449857013638,7.07191557793584,3.1082988442357,3.21455504911953,21.965829432984,11.1455870655226,14.2098354438884
"CPSF6",10.381080531507,8.40391276766594,19.4778068880889,3.98581243408553,8.6853203592645,3.41174695841082,6.93422267409208,14.1441085764622,23.4577272992154,43.5592820873369
"EPS15",39.4892202592954,13.3445069018766,110.972344799153,136.53187412315,19.5348982536822,11.4434095676328,15.7462803461187,243.404375346064,174.288003453134,261.298207416463
"TPR",6.80603181581324,6.38000210035781,19.1642899938439,11.7937021100572,6.44122767189023,7.90786138652242,8.92163195147987,4.87902564431012,22.4828958341218,40.8711691141545
"MFAP1",10.9805378067025,21.6732041406002,9.97989026866308,6.09212780566345,17.5352117448258,7.10443004274629,5.99875046883379,8.79339556136504,12.8714546366906,13.7768956904757
"PPP2R2A",3.53572620293033,15.1376406629139,10.4887588433174,5.26975261706813,4.82109812879183,13.4145023977231,12.4128835585274,11.0243217457267,16.0253400286135,16.8787297502431
"KHDRBS1",14.4471607533947,11.5249232884654,36.5762581817792,38.5158661869187,19.2256466145861,6.760155663048,3.45959447019346,51.0740546159678,53.8559766763048,85.1579298274157
"RPP30",6.36758268821832,11.6570176370022,31.0359265730211,12.7476228518987,16.4457522774277,11.9400963476343,10.2442627090986,61.0482940069672,25.3153728013035,25.494137119681
"DAZAP2",24.3357551267248,19.931580665936,52.4576463582889,90.6168719801238,35.6838318307609,25.7436146179098,33.3203215459409,105.331428948221,83.1928539322988,137.121956145467
"LMNA",16.874878039966,12.262447512334,37.3154038364179,64.3146827384232,24.2044037072127,117.602589938511,110.104140855787,47.2519151983604,15.7783146344315,13.5389174872112
"VDAC3",3.90180631166293,8.39798347132746,5.19467378458924,8.50661745305955,11.3048308580074,3.81515338837002,5.16582166943363,5.38159720148548,7.40140143685956,12.6004870263905
"RCN2",25.8420251986044,15.1012614050522,25.2563807811024,10.20195740863,31.9134995268995,7.09118072060022,8.45495446866574,10.8611806010807,31.124621936737,37.3680644822228
"COPB1",30.7737817885195,15.8931389304855,46.0011778275181,100.342948303373,7.96320984056378,12.1873715082259,43.0497585752224,118.447140689047,144.602671672487,71.1526925162199
"CD55",11.7211933918864,12.6049282013222,15.9739348415073,8.55059988061261,5.4880605352603,32.3657359762401,6.00589345023093,22.7466426885275,16.8477649808328,27.1698735720187
"TMEM126B",15.5299136457358,24.0400925771734,46.4038177078601,14.2134095294417,22.7382361274788,6.34156816968839,8.16005873558711,24.0462299503376,93.9891316380349,151.881600976202
"CXorf40A",3.60137720684997,3.56175779568679,5.43810591763552,27.6756059635669,3.45886100820841,5.28004610196459,8.0766232538847,14.2726973004181,6.35566498273157,7.18447608308569
"BAG5",3.18595870832524,6.84651737646938,8.43389427651829,6.18259608866198,5.28201173952436,3.55597625992591,3.27192687758353,3.60613372320227,14.9607127832598,21.0509030210614
"CROCC",3.53572620293033,10.284918641593,13.6912828110314,9.29322771404245,16.4438657232888,7.14922169854769,10.6501021357815,6.23432891482611,8.41315705495182,8.3520134005839
"BARD1",10.8293500505703,9.03031698460281,33.8121806386835,22.7718604735864,24.922214534741,30.8597712605183,47.4384757039705,11.400170186039,18.3632936339622,18.3998423042352
"TBCE",20.5578720416518,11.3568403935328,19.0515595695312,13.8237149491225,10.6592754432126,10.1869811114686,9.73825906079767,16.5288273065932,15.6327850202909,29.4448955092599
"BCL2",31.5230429521616,17.2660338022745,46.619646660426,77.1305688290823,40.2016339989193,148.509562261776,135.145094142473,45.4219358235071,29.748864143721,24.3687801078655
"C1orf50",4.26974068026008,3.23498854881008,12.2294035364551,4.64973296416052,4.01866965404433,5.57151093505279,5.29920437765018,5.88293798034179,7.39554942427287,4.54077879326756
"DYRK1B",11.0798528047033,7.63964968617109,18.3214666351747,24.8370339677898,6.90077939763532,34.8614703210584,22.6446168619064,22.5239383669514,6.49405225254308,5.16476899398554
"IMPDH2",6.37845849100261,8.97768098272675,9.7912529104393,12.3969341576162,15.9495571979727,6.62990135478689,10.4047699826891,11.1137318346453,4.89538804616633,6.70064152627018
"DHX15",4.67952634696779,4.40037933268822,25.849467574351,12.5343630772189,11.1788288044463,8.62395697702715,5.87393920667238,10.9043768837146,24.1826574813537,29.9112287431596
"PKNOX1",13.8667614155052,4.3030571422039,11.8585449309422,8.67241573116436,13.6702681026,7.87558029990265,16.4629746428783,8.28864306720001,5.31719405737098,7.89389689283729
"WDR12",11.1073169174954,6.32851785730251,8.3988669930715,10.9691620998644,10.0017759679611,5.84812878671832,9.02012978967472,7.39384037070606,9.56121679864385,6.91909551427373
"RYK",16.754666476695,21.5655410093544,16.3795234450601,13.4534464428524,22.4718058759996,19.987871667074,15.8156491462486,17.7563034831566,16.1468646435899,13.2425011877811
"BICD2",6.15432543285933,6.98986052801029,16.003574370854,31.957683551621,6.31548081079914,7.19252559852163,11.6591868197801,25.1756021883386,20.3377956240551,43.4844258699199
"PSME3",10.1354992981597,7.94701991566754,8.91004512922157,13.3811608694062,4.6497621422411,6.10985340501357,4.74623555481528,21.3265524702167,16.6210677137561,21.409389601916
"TRIM27",8.05909258686619,7.03397871714526,6.8921059403914,5.90243704496705,3.61121675796342,8.17990889236775,5.17077796454116,7.6212869593325,7.4669249125525,7.29365091054178
"DAG1",34.8190986653861,21.1905471340874,40.9855552777064,61.0005546073543,19.0939439481369,64.341949607568,71.5839260764816,54.8982963086788,26.5819593229539,25.9262412120551
"CUL5",6.66573159755,8.70692997781663,36.219807657431,7.75516336462166,10.368241946507,3.68287709680577,7.55602259473802,6.24569638382071,26.7199090064059,34.4660877647094
"ACAT2",5.05987289567044,3.9653391941749,5.85680388932553,5.28838320205441,10.969174715817,7.03397871714526,6.14293885238625,6.93491435184981,7.24994092821248,14.8920112158162
"LRPPRC",7.12659028335945,6.35874181666363,16.3300922116933,8.84394540440688,3.15627379338363,4.52277891561267,3.4634056926543,32.0556637985633,13.5718424444854,21.9529809963541
"PPP2R2B",16.9613874547142,15.0093668939776,35.5859824483033,37.0839577811902,9.82374684667716,7.73331383179084,5.50411537497533,44.8288551353435,42.4996659469669,64.4257309500408
"INSIG1",6.75278698513841,4.97132371031609,5.01565193730271,7.36992834356572,7.39661953978734,3.37462309909135,2.96099489850462,10.6216366734472,4.61299660836101,10.353270660208
"USP1",3.83525078048352,4.77445290917351,4.99511609497347,5.81662786455341,4.00908158998099,4.39977734319169,3.20796934162201,4.6794482552366,4.98039261685882,6.26953433862849
"VCL",19.6509415547504,10.4815099234072,11.9337486640569,11.5918740923626,12.840773043042,6.9120817272328,3.7362068608126,9.29626705456324,29.1735382182899,33.3201532827233
"BMP4",6.84499123742967,5.22627144692528,7.04646911753058,7.45189059874935,5.44763235264847,9.51107288836825,12.4425606806487,6.6661954683385,5.05145552614602,5.07530107202497
"ATF2",25.3582940620242,6.62110133074201,12.7789636189158,12.2857624594909,34.6319442593428,2.07271145773347,4.46156962604449,48.9025178402129,112.660682770656,175.755270235826
"SMAD2",6.19788257513003,4.1585963204579,10.4003416776714,15.4716789039187,4.83611158639174,14.2656021243228,13.4255178457077,37.3168729783449,16.2270794080875,15.3267205169283
"SAMM50",3.94620364928792,3.12391654115797,7.04646911753058,5.36236213236709,6.86663334527793,4.59122227978135,3.26109685611738,7.93980348926479,3.4641882382689,5.30745680023178
"YWHAQ",29.2275159897562,3.62666365041504,51.0950410118853,64.7432117006486,15.1313345729824,10.5417519796249,13.5229707808522,75.9148442818829,90.5057608690128,99.9287619689302
"SOCS3",7.7762357590282,2.41556096628376,6.82841214445341,9.96129038692699,13.5560928359532,17.0037627607239,14.1619576756463,6.78914746625861,5.42726051611494,2.78034021573266
"DERL1",3.93243825449675,3.57481563741168,3.12763720332538,12.0122844197107,4.95495094563132,3.12217484839601,8.68650475952664,4.20231837242838,3.41973187629376,11.2314397393528
"SLC23A2",17.2774242392928,21.6732041406002,20.2548905505013,16.7171508278029,14.2544916395895,10.3952349970322,6.99788936602713,20.4252301670468,12.4316480063385,20.4200497165248
"RAD21",29.7768062830288,16.3992761736688,18.463688197404,12.8182531221697,19.1739867159179,8.58014651740216,10.8901381072963,29.3691685666027,88.4522546519329,98.824594092585
"PSMD9",5.34407844764284,6.58875358199079,5.02867057522915,4.46084674777913,6.87001688989921,3.21525775247219,3.12129953082207,3.4087738935366,10.341650789282,14.4908582025855
"LXN",3.74872711087225,7.36808549043661,5.20811194147669,3.5527630141408,3.2293424139916,3.78054372168525,4.15297389682822,3.8046962483532,8.12212542071052,4.10757895406925
"PIK3R3",5.76489741607333,4.1585963204579,13.6908804181997,5.82207374015756,3.37562760782458,2.98493136612911,3.40245100060456,7.19135625906795,6.3276505286313,33.4967516170034
"RBL2",5.21929254844068,11.1219695209161,8.430127224956,10.0771474795627,7.21364045357784,7.54847226672469,7.54847226672469,5.83031337111548,11.5009104517859,5.94102749649253
"RBPMS",6.00246103849097,10.8208402100479,6.37610812398542,3.67661382181617,6.86427460558227,4.74825943421671,2.83826757346273,4.20480616050913,6.12720009019963,5.02843413331656
"HSPA1L",6.31416635106627,5.45044062639717,3.28850645129395,8.79638870691496,8.67241573116436,5.46041354168721,11.657144361218,7.43915978284222,6.83226392355608,4.70639230900494
"CUL4B",22.639843625473,14.9506874214825,35.5009443516285,8.57527705783141,16.3291752307924,3.56846626870599,3.66629518747299,14.4800927359504,77.0883161064784,143.208391922386
"UBE2N",10.9724375439648,14.4548303218503,5.8926924616674,32.6428130896576,8.28599883442414,5.58461714807992,6.54247685045419,17.2218983665077,21.2744678798062,46.5947791948324
"ITFG2",66.4842322040607,14.4646930744253,27.9590148253259,15.887467285721,66.8084953155094,68.2448368697215,20.8493529949262,13.922725930074,19.2079557526669,15.4329070335842
"ILF2",7.70962407564023,5.02148944980265,4.31202122616056,6.15350996260708,6.8700168898992,3.43734859462928,5.34472614249934,4.78575173762295,6.26805037651447,6.71694927071498
"DDX21",8.39893434656893,7.03397871714525,4.92420730606647,8.47663775604141,15.3783206774821,6.39714640164566,4.85449491863756,7.93544861192225,11.1455870655226,14.5098430713954
"RINT1",3.31388393217315,27.9996988354307,3.35297316244868,3.27367234684972,3.66068217033513,2.90585389408842,3.29169588031989,2.40938482580411,6.07682030657801,3.87141742120474
"PSMD14",15.4502594437255,9.97050060009793,32.8824266409841,22.381156506768,15.6178391458465,7.43678591369972,5.32433153039459,54.6937080764685,63.3914701798159,111.890200897146
"PCYT1A",5.27486009955645,5.33973020487475,2.80590158010356,3.6959812118451,3.08321558908009,4.06703893636678,2.91182166309254,4.82031225392931,2.82135499773692,3.51883838680713
"ACAT1",8.38162215100079,9.50825623921524,33.5400566200977,15.206411730315,8.8579738954861,4.97068932182941,8.02704549455593,12.3623811276593,11.868635729694,37.4408456144394
"RCC1",10.7298805208122,11.9149985489435,15.3043073254266,21.0947514042379,16.975808176647,36.605807078544,20.2627822451006,13.9823602472675,11.8118169592958,12.9203271590666
"MFN1",3.95057406805045,4.12378321796714,5.99138365417253,2.83907191909059,7.38731670437198,3.64803139659658,5.07844365200553,5.37445969163376,4.79098080397337,3.39101296255333
"AKAP9",21.7490688251682,8.9461224718624,16.6709947712098,20.9027359547116,10.8718727059608,8.9461224718624,12.4872035618941,26.78985919756,17.4838297717465,20.8684442583857
"CSNK1A1",26.2400120734521,18.0797560883256,67.7885081980916,11.8679828951755,14.2763755230778,5.49987852742912,6.95354452221359,28.373259820441,102.634341260475,123.904719284415
"TUBGCP3",17.8991312222784,4.95632018163401,21.2813837654806,9.64042991115165,4.69556537231404,3.84033548685724,5.03204935699771,7.64276228590419,28.210693049491,27.9772241543935
"NDUFS4",14.6470486475645,4.77908527523334,8.8643991233047,9.78798323647361,6.7000941505192,4.57197244467129,4.39613726521916,15.7747955218741,19.0963469647129,13.922725930074
"PTP4A2",173.554920958744,115.546769640977,143.705682538884,158.427791130874,135.650659752958,153.584234802817,177.0139211137,152.852884647901,269.105378236472,303.190745262032
"B4GALT1",10.8723719023431,4.85395757454384,4.70622303203874,6.40384596178548,4.13351576232486,9.505384444732,19.4424770571062,17.4273343278051,5.74566059090583,4.36427014844738
"RIOK2",8.46056871424959,5.81131624842992,3.86504567238056,3.50886928501591,3.673720389732,3.50452926158313,3.4634056926543,5.8050259938302,4.7150771262696,6.93265504670313
"ENOPH1",7.99830481502636,22.6247895133965,9.46330855704406,11.7795024511078,11.6009974380892,4.44892143454557,3.55972230314269,24.0392204825388,14.0636402129876,28.6727073837981
"ADSS",42.6977908018999,101.205804280354,19.429535211264,24.858821738635,46.2070869462454,18.3494664822371,24.7127758979617,54.3242556055396,70.0039784637625,83.8064850319236
"TUBGCP2",17.1658500397397,12.487203561894,11.4665836358302,21.1068505191903,29.5446351839749,31.5548551107306,28.6698969541671,15.1310560968899,11.5636216821818,9.91762662040228
"USP14",13.3417058613432,14.540596056009,16.9596112069678,16.3079401209738,11.0416287817572,15.0765164792504,5.81784440875073,24.5970026619443,50.5342056835125,80.3500940066287
"RHEB",21.4407290101846,28.6027115359549,13.168064300032,15.9675357288369,18.3538869174419,8.55833655828389,9.2701182530755,34.9398673273751,34.3743013955573,62.0950719116648
"TLE1",8.85249612325821,6.77632499192511,7.55836601066747,9.63093357812043,7.07405039646019,8.13394413995575,9.01995093796124,12.7781140826968,7.1614970094897,7.06861354062131
"GATA2",4.25851952172892,4.01089494552749,4.20992774086985,8.1339868646424,4.00897579323643,10.499856223874,12.5604809174503,6.29569905749847,3.59183097922581,3.16742091959881
"RNF111",5.11714983154774,8.65530583732805,6.27278984585345,4.26171825564352,3.50655831996322,2.44462063766312,2.90578023833332,10.1993805655472,15.2521502630375,15.7615098325658
"FGFR1OP",8.38285626113332,7.52484122046341,15.3043073254266,11.7937021100572,13.6018854820509,13.9553893050287,13.7980431228285,15.5801673897262,28.2233605169585,40.8755493601928
"USP16",7.44147088966198,4.35963696180521,5.05725451673994,14.4656279906619,3.17687900811373,6.26579010221567,4.62158011736186,20.2197083089778,7.83617749564205,13.3795352631971
"RASA1",5.7212388163604,5.76268267859688,3.03692284487102,3.03630964328915,3.20726257958352,3.05006015782627,3.43198992718522,3.72172144228061,3.52918607379898,3.43509529830944
"PYROXD1",16.0244928984617,12.5290297698912,26.7897318202282,5.93915686507407,14.0823739422954,8.50157199420381,7.93659658053721,10.9550758066676,31.9537744478479,82.4598252584648
"TOX4",5.01035690112337,10.0972235093633,7.66403513372018,9.78496918285968,5.17442708014462,5.08173336107862,6.46204246878688,20.2758941571966,15.9227051182419,14.9191705590615
"PTPN11",32.5207821289792,21.9532977261271,85.5630822596198,17.1076120995955,61.8784883211881,15.3820982110942,31.3689391561696,34.2976816724497,240.041298231319,228.332660095114
