"","P_DMNV_GSM488119.CEL","P_DMNV_GSM488121.CEL","P_DMNV_GSM488123.CEL","P_DMNV_GSM488125.CEL","P_DMNV_GSM488127.CEL","P_DMNV_GSM488129.CEL"
"SUCLA2",66.6906484685321,46.3816151876945,197.905993774096,245.042425577702,52.651490905987,39.5904926839288
"TRIM32",26.2207747412588,24.5591750551849,20.4244233643591,17.3164956695812,18.8434378416891,24.6682731008616
"APPL1",23.9403688288779,23.257256706063,51.8965543328197,50.4756969501503,33.9489896671106,21.1377196277136
"MSX1",44.7694272988037,40.5952922981652,45.2811082561526,43.4855033223148,41.9394613746665,105.036548623837
"ITGA2",22.954686510902,23.3491039931639,27.8621042700486,22.7940249633684,23.7921697720548,31.5664261833866
"CCNK",16.3230989526084,34.5593624651461,16.2936379598042,15.5342489403756,20.27608184991,18.9781930548546
"BRF2",81.851429696497,97.3723279076739,56.0134995461506,84.5877224094849,98.6633272906984,100.274496934772
"CDK9",28.1566859321575,34.9315648123575,33.8327945867536,19.8572013186947,31.7860543558052,34.6414224294646
"TRAF3",60.2768860087677,40.994331017088,61.1031991491247,79.6359182095149,33.8193452941231,42.9405452913132
"PNMA1",303.630080663113,57.274250540192,165.89951298948,259.27920446003,53.4326855166299,95.7257148499643
"DISC1",23.302286856357,26.3283283310808,15.7237911274655,19.4041595237071,20.0615178929827,25.0838997139857
"CSK",184.791574537116,132.285125837956,180.356451842874,143.545483963277,204.224934798202,60.3802859104113
"UBE2V2",148.922946331997,96.2755356150746,107.2239867631,215.995833328222,113.007248485829,72.5117842591915
"RAB5A",1009.39133416272,338.65281431005,742.051842329123,740.44093605849,762.639047597225,432.118627605063
"DVL2",156.909665420219,71.010052507141,86.5887079089065,86.7947013115712,83.0017547120668,84.5426073551765
"PRPF4",18.4409744229116,19.5935590101878,18.6907317341485,17.5941705392678,21.8259574849488,20.7106038320605
"BAG4",13.9190097381764,11.954043613657,12.6037580752835,13.8915143017132,18.9972932323892,13.3558222477008
"CRYZ",24.4763432392196,17.5361060928069,26.2985782328357,42.3345665995809,29.2294739083253,22.1792473544325
"PIK3R2",23.0022730979366,37.1816957058208,22.9392035902655,26.9667114605681,43.3325387392374,35.8775097159107
"RPA3",33.6966824818537,23.3797728080535,40.8486640611981,31.9612197012428,42.7937986596132,25.9359744817052
"SIRT7",233.243281736733,95.6010856634871,96.0919935822999,68.7628553965616,78.734337760902,80.6190910960913
"DET1",22.3379397661025,24.6288434451915,26.5386614609954,24.6334668852495,37.4306594758882,22.0997836845838
"YARS",326.831859193072,229.351138256198,182.747549089591,220.970565027439,280.23269696876,210.636838057268
"DCUN1D1",32.9378446499491,56.7511815092727,48.8729474535979,89.1409191027633,82.3903827329878,44.5965733258201
"NEDD4",14.5902359692063,15.2304633578854,21.6385676150655,17.4964571521712,22.1871806002711,18.7518500054914
"KHDRBS1",245.955312749665,110.952088250844,303.218908085655,217.760416952553,195.152847780361,111.582017655135
"KCNE2",26.1817486976218,37.1654133916542,36.8553812856194,26.8529016391032,35.4967007875817,34.2733813666818
"PRPF3",178.278382752289,87.8444246474829,84.5682065632943,82.0054094896933,35.0154165097718,108.205253291398
"AGAP2",70.2439887505324,164.98057502376,115.487729910623,100.004257559302,168.42000650138,162.791909363495
"FOS",77.3555622624126,43.150619372389,138.066218308661,47.723511236543,23.8971991087794,34.4522514608743
"RALGAPA1",16.1950040219814,23.9758444594104,19.8799483221949,17.694949397513,16.5613223143673,21.1893592532112
"NEDD9",33.996144437551,49.1148921244639,39.0801699881199,29.8912728359716,43.8298171014386,34.5619984396939
"ROBO3",227.396698347678,106.265496111119,115.424841911518,122.120120995801,155.551432965371,98.3348979148848
"RBL2",133.16235830665,154.796958327475,137.000236262723,173.926114739093,104.592078384235,85.776211809796
"PDGFRB",121.134035751192,118.735145401356,117.026368609779,148.148837443284,172.461134280731,136.806468883281
"HSPE1",112.385333570708,36.0061286428057,87.8974569442953,131.685602633993,22.5692314971411,46.2106807714003
"SH2B3",29.6558064260433,24.6912709147374,70.7675067282776,39.7633942514464,41.9985019814418,29.6334755478564
"ZP2",15.3331633790952,15.5435950782372,15.5533329681765,16.9692560145241,18.9695679525281,17.6559626506528
"PRR13",291.878676717855,139.565501713276,191.773718740345,197.266752389778,215.863327355664,209.156327874127
"AMOT",17.2715377896571,23.8728638130121,19.724854697899,19.2841447488272,31.1878855621586,15.508787990924
"UBB",4265.1625246742,2091.53270594458,3721.73393131725,3689.92965647663,3323.54544544487,2127.54133409969
"SRF",26.4059256143769,31.405732114745,22.8208710572663,24.4911012491178,24.7352308761653,36.6124403161022
"COX15",107.898206186807,64.2463697400587,86.9131269711824,74.0315159170384,202.697550962841,58.565645201891
"ATP8A2",16.9682533759326,18.8964237188171,16.9813474899551,18.5535031439584,23.654852478518,20.1185961570336
"PLG",20.9763775571565,30.7690197254757,18.8667188287565,16.5453429059813,24.7472167827288,17.8112228302593
"ENDOG",71.9936072854929,39.9715353275303,51.4573898747445,33.8700519356204,60.0517399454562,22.4595778518005
"PSMD3",74.9269251911039,69.2150235016068,86.7662358716192,68.2133145244203,70.1233604075,78.1867175163408
"DYNLT3",322.69294520811,133.98366203341,482.149118432743,559.229659353522,266.768037103148,231.043398492554
"CRADD",54.1106179995363,40.1504607270804,38.0039356554713,44.8888256697901,54.5229477449121,44.0724265440233
"PIGR",37.2227370601783,63.1997838410867,26.1349803851932,27.2665222552167,45.1558471082774,39.7419352759655
"LGR4",19.4140285090362,19.2485032896413,24.1416792439838,52.1799154631122,34.0203654738685,15.7387106862465
"SV2A",572.133038329522,138.583793460207,406.227849534352,184.074748983935,114.356711517841,134.10901265469
"TNR",20.0054559524554,20.7043185276829,16.0048207195776,15.1593188292974,17.8738088059196,20.2638550239936
"ISG15",182.783476652328,119.270649566751,173.795774791757,116.24526766143,125.794508118652,119.367870359551
"KMT2B",21.5052098478446,47.4866179671262,28.6987588059624,39.673445607961,50.8597094480006,44.0949901593292
"BCAR3",43.1320664446374,28.7968728084214,37.2837231966205,32.3523282923364,36.6950958226815,21.0516958431899
"POLE3",24.7135282211051,17.6272654190436,20.315848307856,14.2251539785352,15.3325123168582,17.3386056399008
"CCNA1",27.4533722260408,20.6206656805855,21.6776449733151,19.5367525981071,21.398141315846,21.6956631609114
"MAPK6",294.815720284739,233.399369775008,262.773836947054,434.555670397036,213.178635988622,191.163051899984
"SP1",17.076911902691,16.1625040650334,13.4672241213319,15.2937570733274,17.8725116855393,19.031371885386
"MDFI",72.7951536019324,95.4838734646982,84.8286328697628,91.2940442316645,115.767786130417,96.4099977604378
"CASP7",40.0897764028291,34.1610513217328,29.7038463482409,47.8126125019282,37.3433916693234,35.9516014408366
"TAB1",24.5988246222253,27.346500649157,21.9071054650027,19.541694443242,18.1106164370212,21.4058586663966
"FOXH1",39.3071045414545,39.3487760469211,27.780912000928,25.6645678579103,43.363319107048,38.889084848507
"OAS3",28.5800473909383,39.321968370345,31.803170256218,29.1440689838555,36.7912678346586,41.0274198793783
"RINT1",17.5936188314185,16.7765271775161,21.7147060657315,22.5460824004452,21.4182180537165,16.2831241625715
"BSG",58.4796478586768,34.4345718257355,207.271788948007,50.9524675543662,42.7284789245659,28.6927843512777
"NDUFB6",217.759456390823,85.2045034417775,182.664599557779,285.201527961288,215.829355093086,56.9418445261154
"ARRB2",37.9181718614186,46.5835863571322,42.2157840476392,28.7088673886474,32.2873239021167,27.1228915008832
"DFFA",47.2371547294233,91.4047706374429,79.3606224063939,59.0567405415928,89.7736574334936,113.693485826646
"PPCDC",27.751277814096,32.3582187094672,24.426434984201,20.5153199808968,39.9639984592761,29.0444241990081
"NGFR",18.3442454946665,28.8784621793069,38.2224713655155,28.2434500201968,40.2722569066697,39.3274335608368
"MAPK9",33.4206690448894,21.3487048990783,31.7875556575219,17.0568362323587,31.4574288494509,30.100823241744
"TAP1",195.144132960443,94.2138651633392,79.9487574498789,90.6973537684916,146.363125722364,33.3173470833508
"TUBA4A",377.208366682435,102.578491358783,76.4588728497924,147.886928097817,130.153004891449,70.6074539981039
"SPR",69.8953645502642,75.6433046464625,69.1901602726334,60.2957720796752,74.54726911984,83.6390364349103
"NMI",19.797716153985,22.5260177550888,40.4213596900129,46.3856656342151,30.0645899133294,31.9331114766212
"EXOC2",16.5174087966822,19.4046550850206,21.7466163767321,20.8656674172841,19.899497369514,24.8459066700255
"RAD51D",15.6789492376869,15.9038736601208,13.3974192611093,13.9352507190933,15.9706015180209,26.8631256758378
"ISCU",964.891334557892,232.30845338285,553.212816693957,935.784607129447,728.945745373001,195.595516719
"NRBF2",13.1518170269528,20.27608184991,16.7127849840806,19.4203386006395,15.5803776918029,12.4924172821992
"TAF5",24.2306817069505,22.780469855442,28.8740060957197,43.1067946757715,32.823384267486,21.9475789582688
"MPHOSPH10",43.9993530790549,96.2250190077543,69.724429833991,89.7740635173337,76.2143035742378,82.1216054911113
"ERAL1",72.0247157570235,44.0236376889566,53.2379060386446,44.4217575339499,76.9743149755477,40.1099786364069
"ITGA1",11.439534841412,10.269187973867,11.5617147275577,11.7505575592202,13.5926255920874,11.7626598487779
"TOLLIP",38.5845865654863,58.5544837060743,33.4491652681083,27.0433232645337,33.8131670603089,52.0334044027864
"HMGB2",201.055710342738,56.9562979962476,139.286581958263,397.026817487221,144.63568048442,65.0844889991284
"MRPL19",26.0896187118661,34.1745215059868,33.423574109769,63.238160934293,34.7495045094661,47.7195488261786
"LIFR",14.0096251802635,19.062176924708,16.2935053105926,20.5712411737757,19.0516761218209,17.7502132753707
"MRPL39",31.6953507388952,33.2593948889306,26.8387179219699,32.280909109761,31.439873382401,39.1074477548828
"USP5",127.279048232024,129.303216524233,158.879177517225,128.127913496246,264.050250928317,166.842589597651
"AMBRA1",36.3981461800352,28.5770865328852,30.6378309577092,37.5916731421578,35.0871835138398,24.5095762497352
"TPRKB",28.8161517710929,16.8454716401611,30.7244695917283,26.6570325246476,19.7470009499629,22.5337859394578
"TRIM21",26.4284186458217,24.723973636365,25.7865525550783,28.8924258183529,27.143360283452,30.3154498661642
"PDPK1",19.5992166615951,19.2980843382225,15.6984963937222,16.870761024492,15.0098472691051,15.9297044602502
"FOSL1",33.9597412625656,50.9185407091785,44.2228160029455,35.8021634561118,39.410861458645,35.7004215888503
"LGALS2",32.0110637062712,52.7701536592339,43.2926112624857,43.7223733839191,70.5940328553462,48.0334149878929
"GPR22",14.1213965554083,18.2990762643078,17.6466144260862,16.4273818335219,16.2649802538144,16.2210885163116
"HDAC7",87.8636728622793,226.440490208481,136.277338467497,129.828216214276,205.337499745041,143.538517905271
"DAZAP1",70.0598791425241,53.556314997251,57.425904179778,61.7476176521446,71.2303040577144,41.2091203812618
"UBXN8",21.8007714910767,19.817250585996,23.2465666262815,23.3526747021863,26.4734923760415,21.6253190608595
"NLK",29.3454022762872,21.722835296566,33.3641077435653,44.1238329804384,23.837234750127,30.9525506789503
"TRAF5",24.2208882017321,17.7444111190734,24.63812319609,35.6440596235728,42.749874716297,28.5989387513925
"ASCL2",12.4496810049254,17.5191044694191,11.1531904949578,12.4089856997366,11.9040890692687,13.8532096191701
"CPSF6",51.3942773297035,41.7276229707998,56.5674531414457,82.3047338024026,54.1817060400141,30.3138789005144
"EPX",37.532724051314,33.358373055659,31.4004726152067,29.2196962185173,44.039386801898,35.2881490840289
"RCOR1",15.6920773505466,17.5657625410589,26.3904185308938,29.3014885328055,20.2096613219136,17.2453340483258
"MYBL2",35.9920356766974,95.0376657493968,32.9378446499491,50.145388673783,78.749966938978,51.8450840416254
"OTUB2",33.8060254414601,28.6950363695415,30.0438222533942,29.9348643423071,47.1439397302186,33.7771830375512
"TMEM126B",79.161006981093,70.9894537039873,101.10790365175,95.7014828389978,51.2544565192776,33.7026421354436
"SATB1",226.442010352672,176.574001117555,351.533288811973,374.05905131657,145.171423381887,538.55083400374
"TRMT2A",118.498289569207,129.512431485148,69.8404553896795,61.3288237356714,90.6652751615103,69.1424845764287
"DNAJC12",71.4474350209315,44.6624711024154,148.909030119325,134.416955932703,84.6024214683801,28.956067767573
"TXNL1",449.949918893474,176.755079220721,381.889456928409,677.057150574715,570.948881390691,120.452732559201
"RPIA",86.3657418931436,45.9033326742283,67.1612249187578,80.9957210779983,71.4967419926019,109.23310885791
"PAX6",207.862940869678,57.6959059427646,81.2781022906033,73.6611189099813,92.3972161506265,64.9332074477616
"PEPD",178.780926828677,93.6444072451291,84.4694687394367,68.0450236532182,74.4051500916366,60.3000652775178
"GATC",14.2193594654875,18.9486478946087,16.4007662345688,16.0452511442654,19.0260412795274,17.4211346616496
"TNFRSF1A",210.100538271791,153.027615411595,170.468091969348,182.503490211539,180.178812645329,172.593950558038
"CUL1",43.75176962898,34.1701656997346,70.4466943887007,22.88313842833,19.9900227232355,53.3540330347308
"EPN1",86.2972566988492,228.71387904289,126.436656618669,155.380560953105,187.883944673196,165.324297345033
"EEF1A2",46.0281206111841,47.9147316848999,55.3421993424275,64.4438145127719,65.1658857658223,94.9893826064742
"KCNN4",28.2392394086656,51.0494922273706,28.6563376873543,24.6486267057339,40.6960210486416,36.9605632418105
"LONRF1",16.9211310533157,37.2856412575958,22.7403288814038,31.0173028803312,29.3725849824434,25.2926399126738
"TBPL1",55.5180791469543,29.4690908799945,97.8762996604299,127.261767344197,45.4612047067095,41.400025780057
"SPP1",757.524371038022,813.631488417868,1119.62252444605,1050.73295530057,137.38035620475,785.654123242574
"BTK",19.7236258973873,26.4816899123662,24.6266690835223,21.9449588014236,35.4165980403782,25.0565761582225
"DSP",24.5988246222253,23.7964185524015,23.0694215008653,24.5443521369917,23.2983519326321,22.0269031127835
"PAM16",93.8659639646685,104.789390389872,100.252204468697,112.432606084386,98.3482569237331,153.397390736321
"CCNE1",46.5160523285682,42.1787850545728,34.7311530737628,35.7060080122151,50.5586369784088,28.9763633883584
"CDCA4",30.8528655892357,30.4562548167948,24.8815791165088,27.9736307065488,38.6205138708442,32.9926668013265
"PRPH",171.270706226909,61.4835464323621,90.6426072362297,69.4925163681605,85.804760021497,66.4828555055472
"INHBB",196.228196843931,80.4358329097694,123.249839715223,143.516402275359,125.329891826475,102.090126553735
"ATG7",28.1492291507949,24.3306881201834,22.2789005631449,16.8735349120029,22.3519408290798,29.5560523075429
"JUP",39.4441685566072,43.7202513786153,43.5734708241682,35.0899049553632,46.5209737736211,33.5506451647415
"C1orf50",55.3531503349085,30.7221829138854,31.8078393249121,36.2310489698612,41.7500306622253,57.448256121993
"CNTRL",41.9051031769047,34.5689262240394,49.151668453554,31.9918018603041,32.3957118356114,39.7495018039575
"RNF7",118.868047467455,24.7581215622766,48.590567613201,72.1135030450213,31.4606071719878,30.1716919343611
"THOP1",29.4487136757726,48.5360671881536,30.3750770305561,26.9388707158186,39.2085433958211,31.1750050928953
"MLLT11",769.71779299898,435.537989247994,762.413705234045,773.075599056579,583.95074437304,290.959889089147
"PSMC3",54.795065223904,49.6379678037037,85.84902813266,47.426268868211,37.9833041902428,87.8005406350894
"TRIM25",31.8507914584827,50.6687415817967,26.3388557011261,33.2428164083875,55.8806768213597,49.1184551646991
"CAD",62.5079665359064,27.4872957588486,39.7579462197734,25.4092299830417,24.1142036935765,25.8796799844792
"NDUFS4",46.7708377751679,47.1877898048392,81.8318092496615,114.827246194922,39.6741200039894,29.3507382171608
"MTHFD1",134.755678043189,61.9627454894157,90.9975454374193,106.513578194172,102.278458623801,77.5280075549476
"TK1",39.3381326497497,58.6456649082566,47.894677719112,47.9244390933116,63.2941714542571,39.0418572228986
"TRAF2",57.4944741886287,54.8755282647981,54.7281421750082,48.7593366701948,83.1460810896346,59.9163919842706
"FHL2",25.6295924877892,33.3118562095514,25.2001142184486,31.2853492155084,27.6085211246832,27.9624941610351
"HP1BP3",105.437972434533,138.900718612104,125.657996835932,110.253554627522,190.491907219369,227.035385489145
"RCAN2",934.725124025947,415.631531218454,650.737997672319,748.128999635546,679.146372298565,232.336353222929
