"","GSM850449","GSM850450","GSM850451","GSM850452","GSM850457","GSM850458"
"LOC101928872",52.5419194301953,50.0182265150094,59.5723100999183,64.644512339051,83.9488699606288,89.4013678595839
"LOC105369360",96.73559909752,120.700847853521,87.4427579920825,134.25658119901,54.0968243204414,72.526131833507
"HBBP1",13.0815628108216,10.7202972205559,12.1468219782656,11.252276467612,16.4398245821376,19.5728508577722
"GPR157",72.622767292187,48.1289485276663,60.0077528415488,63.2491418207031,36.9508846607425,38.0322661683687
"BET1",16.6905200226276,15.5376993911028,14.7972686928152,13.782474241302,23.0497148827806,22.1723379914977
"LOC105376066",37.1272100028606,44.5571484031264,91.0749883303776,61.1499748380087,29.6885967511415,19.9948423347106
"LOC105376139",7.14059849516739,8.09966926826331,8.37924931080655,8.65939360334057,12.6842648366472,11.4868155901135
"RPS6KL1",23.1000328795896,27.5999930767177,28.2606746195043,18.2598372307576,8.52644291764742,16.8260892880935
"ZNF845",41.7835741465261,26.7629825825023,30.2667738355523,17.1898732262739,57.2020917927399,57.2020917927399
"LOC102724545",30.2095125432035,22.8215836118904,35.2300593464493,25.5095934221337,54.9920437700106,41.3846542704274
"LOC105369622",10.6137899670957,12.4138954880966,11.9234431500476,11.7765006054526,6.2310400938226,8.78301945848007
"SPN",35.5041066199485,30.8659651781417,26.9006289688946,25.1405446529546,49.4916762144367,43.6886311824341
"FMR1-AS1",8.96715913101619,9.21368962678581,9.83716771953481,7.77131101037605,15.7687238106149,12.2255036879977
"LOC105373942",23.510918554075,14.8568257167109,12.1175069092628,23.0977273065916,53.3414818854809,28.6602839903159
"LOC101928259",8.2621542798365,7.58031079218733,8.00168036521767,9.5648013118504,13.0912232085685,12.0075424183754
"LOC101928273",15.3506410567543,18.0185623239722,15.9026357856177,14.1197828865055,22.1141057712298,26.3257732114259
"LOC105379326",60.66001711918,58.9357041299505,51.8377070701961,28.3504749608649,95.6565596708897,98.0728569280999
"LOC105378154",65.6695652894261,56.7924403480161,46.5121266545167,71.3108650558637,37.6603629809857,35.2463509962883
"NAALADL2",22.4984701601389,29.3997707435032,17.6428778158261,16.4153886228603,11.9527361155729,11.5280053096542
"BACE1",58.988957180279,74.0422586498963,64.0800336398376,69.6799169834294,100.071059667253,99.0429238551824
"DYRK1A",29.690181343097,30.6312003910795,51.0180552150411,30.6962177705514,58.3812420855674,64.5435935990194
"LOC105374071",14.2360500009391,13.7678368364066,24.1218056527295,11.9305611814186,28.8225285287487,29.3048998134933
"ERVK-6",27.817599041201,19.510245140667,26.6552350695845,16.9073658294055,39.928500832131,37.1150909747712
"CLN3",78.8959861731094,52.7090578617089,12.4780967886156,31.7021548269573,146.495952996269,139.395965881645
"ARHGAP11B",25.4488754159056,33.3101512569481,25.6235062768259,24.4245825562295,19.8071719069918,12.6577932217035
"LOC105372322",26.9042279059766,26.9219312395778,24.5800679697618,22.5411466343674,18.1585865040988,15.4240742865763
"LOC105370382",77.2634931802899,84.798568177603,100.42613803798,72.9310368647793,129.73374706015,127.268008258375
"LOC105369375",37.7453756679869,44.8371912291497,54.8548014354589,38.4102912984038,94.5812956496449,60.6912235127739
"LOC102724047",30.1353308742725,26.454697206143,25.5723351168697,24.0159837369443,37.8045768167966,41.4952127772523
"OPN1MW2",21.6387011537453,19.5948551077665,14.4293859361242,13.9180192229601,29.2522562479454,28.0576252161328
"RPL7P47",20.7445578099089,30.2452566961191,38.8183260119783,16.8780929673445,68.7333322966561,44.3082057097739
"LOC105376488",40.1289638395502,59.7295935748689,32.6214046613338,40.0500461513393,71.0363229327972,75.8134020064052
"LOC100505921",7.84337185310478,10.1450143453726,8.7837378630299,10.4953691076239,14.462038330341,13.8993836034788
"LOC105371727",7.50340276087713,8.69420431773159,9.57633751161553,8.86903414010773,12.7039039078747,13.048779794342
"OTUB2",16.9043073706076,19.4221094990826,16.7984707730349,15.8623102381249,9.55039894810628,12.8801991941444
"CHMP1B2P",17.8536482197945,15.295019064139,20.2488349859008,34.3747424696412,9.88636382756238,11.0984399994405
"LOC105376046",59.7408972263569,57.019204237941,54.6948086041937,54.8283821961223,76.0336950983368,91.4221599814574
"LOC105372225",47.0703279648838,45.9930829260721,50.3140702945712,41.1982456744974,72.7375284424996,64.2496192652892
"LOC101929057",6.10144941793623,8.23461956639617,7.35468218392207,6.00687648879605,15.5652193202971,9.28998971890869
"PDE3A",14.0955610697562,17.2976482445462,11.6784265016775,17.3714225931112,9.04129232341584,9.49036779936095
"CRYBB2P1",39.0227893392007,30.1236357412317,28.9014505979684,46.6731521396123,21.9715386650243,20.4452528510968
"LOC105377094",25.6905344789508,27.4376877193671,28.3358190657509,25.6056983241093,37.9951403017906,39.1722746549915
"MAP3K9",22.1188733957374,19.2129214265595,17.8606168203624,18.3365205383783,32.4373712040767,26.2868068810811
"LOC728254",6.05333418595114,6.11391290230829,8.52204104479494,8.29910637856887,22.5344604120101,9.72998782646321
"MPDZ",24.3955989669214,31.4355914047351,31.1932074341104,39.7600592037733,56.8826984000516,46.4889198262617
"NQO2",34.9169103134951,48.3148909475908,51.9583963913297,46.0634320193273,31.8665957109358,23.2330555347473
"RPL23AP72",5.5919017007347,4.62784966668318,7.11806447129066,4.60491012752586,11.9962534253328,7.62045954089801
"MACF1",87.94288765913,112.516907815046,85.0294086865735,143.945312612767,51.2290062045956,69.1475868889467
"LOC100506022",175.951133753601,149.859527747508,190.867545212594,220.307835984953,102.309478494834,128.679194500769
"LOC105371372",64.9303913623974,53.7318274259638,49.7550135282748,60.3951586136386,95.1696064439481,78.879144519575
"TDRP",106.466076158711,151.672003615852,169.950759619163,144.97587143881,56.574616700943,102.63393401026
"C16orf70",47.5724690769774,36.2168960235148,45.9880780422094,50.3627096176092,31.7942506139738,26.1127229511057
"OR10A2",60.7086842234353,67.6049510000813,85.3453709567974,66.0859188748022,103.31292900007,108.093053322787
"ADGRG1",46.0320248530583,43.0492739243777,39.1983493950369,39.2675858634723,89.9917597793892,53.232373913554
"LOC105372954",28.640742712883,23.3180299360934,33.0879040028027,42.471848638996,12.6078554999596,21.5382779264177
"ZNF835",14.5406514380101,12.0315616018698,15.7218817630557,9.43516665090738,23.8983481882797,19.1769582425705
"LOC340090",47.5703917147979,42.3990195891285,43.2238896862729,42.0743477063756,65.3353103795303,60.591772313568
"LOC105371581",14.9668633699466,21.6625323689164,14.8668799328776,18.1405463255729,10.5601249499424,11.3420380796429
"PGBD5",25.2313588412092,25.2587615557599,34.9636767435574,36.7515451111008,13.2956370561,21.7322403087986
"MTO1",28.2373148325551,34.4398272239985,23.2795134400593,37.7013688429085,47.6464228537157,51.5606662235888
"LOC105379780",34.9607202017448,32.7476845887955,49.5287738332888,31.5900430929895,58.5944859209892,59.2636262428267
"LOC105379846",13.3208108671499,11.7628520756157,9.62511648118532,10.8149118414473,14.8825001108595,23.6764191922417
"ZG16",109.796023899638,188.996014322508,99.7959940619865,131.795929192905,57.2020917927399,84.0959839315164
"LOC105376855",66.1969113741874,111.495988939545,93.9959700886855,85.9959611924973,63.3973661682187,35.9113255182221
"LOC105378138",44.5479148461164,56.5882650055143,66.5662965362184,57.1181362398387,75.0944821985236,115.969450487482
"FAM138D",31.0885839515533,39.5378084306632,38.4384698057459,24.9136932502234,59.7671150230486,49.340280079859
"OPA3",22.5978403909571,22.2729539021638,23.9557653335587,35.2168752212031,17.0276094447689,14.0189559040179
"LOC105379716",51.7962231877184,58.835826173281,42.3686424975182,34.4307093771624,73.4083871483313,79.3640640732642
"LINC01053",5.94685953658056,6.39685596880064,10.4323191081167,8.60334683682449,11.9320746205801,14.8943369957847
"CAPN10-AS1",72.0310485239491,42.6055951884589,62.6382499229015,32.2166370424587,22.0886294444799,28.2845634661323
"SLC39A8",39.9020510272098,27.4855796513989,31.200970512631,36.6102063457306,75.0097381112511,44.5586000058754
"LOC101927256",34.345067148442,32.5767776312725,23.7966073498679,30.033277121813,61.7491340570538,40.1629963476844
"MRPS23",45.3294892299821,60.512655865472,75.6852887507081,83.6439912671958,33.7639081595261,40.2668022092935
"FLJ16779",107.242950008676,63.018128281373,75.3552958197175,95.306123077762,50.8078672281452,49.6631202037541
"CFAP70",6.09561168382821,6.62647673338304,5.51427799218869,5.61172378607187,10.6973014753074,7.7126732931635
"TASP1",38.3478290241091,45.6279521551869,37.1583877122868,53.7920102694693,26.6513553917386,29.1304483254106
"FAR2P2",169.556114351052,123.228999891626,147.173692449792,199.381950195255,40.1094422641733,117.114021263675
"LOC105377443",16.1070457118634,17.3476820308976,25.1278964887673,17.2614050836326,42.2714003186336,25.5260605863251
"LOC105375981",5.75427831081445,6.95112746347277,6.07437510245206,6.88877758925347,9.2438125210859,9.30922456552064
"LINC01537",25.1608891361501,28.5300229038423,25.3449778853846,28.2546810802291,75.3969887335339,33.4774561282954
"LINGO2",44.971247508334,58.5414266732096,55.1474013582975,65.0840895367132,36.9292997131653,35.977449248122
"ORC4",28.0175519531208,33.9202288907078,20.9641437283249,28.1034628079939,54.3371126136083,38.3333984255302
"GPALPP1",33.8844394489463,24.0092594474826,24.2777699012599,30.9332390018371,19.774934349331,15.8143899614986
"LOC101929732",5.14253604177098,9.29442103460387,12.3266084047272,9.51220627044748,15.3804626964842,19.0925778340061
"HSPD1P5",11.4539793303245,9.66788960864851,7.53721737021541,10.4937978607809,14.342990988679,15.9419145985785
"LOC105378277",14.3099130414276,13.262519801193,13.1091296566886,15.060742583172,19.6090127874608,20.1185859125686
"LOC102724906",22.3549435852611,22.1455511837806,17.2868487928482,26.2932942243408,63.7257702050093,28.4722381497042
"LOC105372566",7.38075806178436,6.08404152573555,11.22255296518,6.02661540257386,14.0022328683209,12.3416809555773
"LOC105376501",41.2735606728702,27.8704231192697,35.3523937568786,34.8077341960499,21.8639172561253,23.2789648181344
"TAPT1",123.40559542027,91.7554533600068,125.944385579525,113.357811455813,78.6389416277033,70.8027259037717
"ZNHIT3",41.4581834799114,31.5196803723486,32.0614106941107,27.8103500702977,14.9545334811503,24.797022595632
"OBFC1",69.3773100825487,76.234017372514,67.661675603673,74.9501260829652,55.6259436408204,42.8607740593544
"LOC105370309",4.44769851802076,11.142352825257,10.5373120975834,9.31394265720416,16.8823519415329,18.3287310200705
"LOC644656",74.7688791060118,72.608422303216,96.530637395568,119.550802157669,154.724516131401,139.474154935962
"PGGT1B",65.7257138047638,48.5524771907783,38.5997607430426,71.984281066081,34.2073632882578,27.6565826953458
"P2RX7",104.653590586035,97.4810577184814,103.709266819266,153.735549575972,161.704722237811,214.65827812278
"LOC105370636",91.828877160644,58.383912955021,69.8861177244695,94.1609519029808,139.845207187095,116.314810635572
"PHYHIPL",13.6665387446949,12.7814180357248,14.7396462990133,16.215706762537,44.6212183268401,17.9883879686999
"ERICH3-AS1",9.37568435296936,11.6377398786425,12.1943672890733,10.8743706285431,14.2835333386799,20.3888429385147
"LOC101927331",19.9640981968431,17.1575065460987,18.0036934490634,15.2494150658139,22.4726756450002,34.9176121947296
"LOC101929388",38.6201269089595,25.6386252283054,32.3583244446881,22.6548337701158,62.0290016515077,41.8122275494617
"YEATS2",102.265165889912,87.2799276113522,85.386080612381,64.0057672443791,49.6668381189025,56.3309540149875
"ALDH2",23.9499543335462,16.8116334355303,12.4552234583868,26.642286538934,30.3549943595515,48.197118789242
"LOC105374527",53.6237051051646,62.0370852809821,54.7255255838229,52.9424847013438,31.5955177046407,43.5471379942824
"BTBD2",347.972624150846,383.547381035507,370.786523779277,419.516865175167,287.901600716377,234.791927980497
"LOC105371550",10.1437767909573,10.7826658390438,14.2932887505538,9.1407212129589,14.9649753775122,22.0132461401831
"OR9G1",13.628860128779,18.8808132254072,17.079679524352,15.2570168539516,10.9299735147701,10.6633659538213
"PCDH20",29.1901354453026,30.0276985549715,31.0263482732286,29.9246195436144,36.8420389081607,88.2041725611495
"LOC400553",92.5387688447566,88.890417625362,100.196270542173,81.6408331426645,56.988384863502,67.9546325731193
"NTF4",71.8628875066675,56.0892349552411,82.0561181053655,64.7136434622623,41.9854923317608,47.3815339287678
"LOC105375530",49.4223258016262,38.5633371993922,52.0083369113948,44.7386866464507,32.091915532089,29.9810083273256
"LOC730081",45.6882728378636,35.8333495059989,35.9828112461671,25.66445999394,19.136180530923,23.3189997258619
"LOC102724479",56.1227189857317,45.9431541243463,56.6695955154318,44.9606503813341,79.5207798400479,70.4815135243382
"LOC105370970",16.92896655375,18.4241224554802,14.3124524989538,15.2494150658139,28.1867844607633,21.1770539885473
"AZFP",22.0652777124334,22.3686455979805,23.4920547475814,21.9587191588261,17.4106722090715,14.0798787008853
"ZNF248",20.5812827870817,44.91620084328,36.8218447129797,20.9478169786943,17.0767082611711,11.4173742898129
"LOC105377286",12.8072959377773,9.96686646838374,15.4889023139463,12.5135914241869,7.8287555684886,8.44380932123361
"TCEB3",104.813228427983,76.0311127176634,111.918909474711,87.211833624886,144.773325502742,142.539602893411
"LOC105371338",19.0965484367721,17.3162904572166,13.6896532555009,15.6296330255006,38.5390739334166,20.7310171831139
"LOC105371430",37.552915144561,31.7122645978588,37.8157414269272,44.0318025305731,20.7612873660373,28.4668508811483
"LOC102724617",7.52659320898344,6.49708238897875,7.82886409883786,6.97221471930036,10.3136636712924,10.1616234183497
"DBF4B",64.2479269787634,67.692260988198,53.3256226130097,81.0801582777059,46.7766941314413,38.7026111799989
"LOC101927723",8.87817409982391,9.28939088050343,11.0915724079241,9.91698793127357,14.4802037749028,13.5902114683801
"LOC100289230",14.5376381856179,19.6771312657801,13.7512608502697,13.9892139981088,23.6793734003085,22.8017397552221
"LOC105376961",28.6788446503175,35.1941076082189,33.4515463934023,14.3390843919155,48.3014635922513,60.7705313037723
"LOC642366",76.6333782123827,54.362503821753,50.5158073528002,67.2159167974539,35.2153862135386,43.0881126009861
"VKORC1L1",56.8444660147587,50.2041249185245,69.4519357426617,90.8196769548828,138.108949551975,94.1516843885117
"CNNM3",46.8530155376032,50.2241730566361,52.2876381670628,44.0502102506485,73.5954668308357,64.5070528290279
"LOC101929988",12.7291925265901,14.5103760140821,10.5500505029637,10.4291884975339,17.5476508380986,18.2746516400488
"LOC105373414",20.5476001563408,14.4489324603781,21.4146322921328,16.2625208331463,27.8596649001862,27.3592542288236
"DENND1B",7.56359439784439,8.30654194034252,8.89974500097204,8.12342429596458,5.19940667150273,6.2953343386064
"LOC100131831",38.0222235884721,28.7653675641752,43.4764427944255,43.3399624992682,25.1960382260001,23.7456278929161
"TMEM251",33.876900991554,37.7116142129757,37.7121370105807,37.0414071385837,49.1374470873137,53.5637848176695
"LOC100132686",40.0693721739888,50.2645372381391,38.748753599752,42.301795654433,29.7411391153966,29.2009621397753
"NMNAT1",45.1797067035984,42.2714003186336,41.7224508016074,36.1150183925978,54.937296077732,64.4977979264658
"PACRG-AS3",308.605721657592,255.801515271542,268.949034578058,304.930996758406,459.39520874369,372.094691981413
"BHLHE40",222.721805289184,157.645808302332,152.625583443058,171.631910588473,106.285869802952,122.518686921005
"C11orf73",52.9198842153042,60.033588402651,40.4344196590921,47.45407252379,19.229428750558,39.0829645847302
"SCNN1B",67.6013428624188,47.2485778258683,50.5465247462928,43.0999114456209,86.1630849862324,74.4434493832588
"PRAMENP",19.1950311991959,9.32685701246353,11.5824455897397,18.129899215262,5.35337234343738,9.07580114977444
"FAM91A3P",19.5031871655356,14.9222481518772,11.8861286821159,11.7305438837394,7.468668163433,9.77052442661237
"LOC105371205",39.867189534277,28.5257912596408,26.3447575941656,21.6196460678802,14.3773312552337,19.3785268963472
"LOC105369583",42.7556448355431,39.7130428331941,48.7096259704967,42.1894975216513,54.3925440480278,78.5839074497994
"LOC105375513",40.6122766707286,36.0962735245217,41.9722820453966,33.9561738169405,60.5369464178046,50.2849580484135
"LOC101927556",14.6723697914551,10.8809528917087,14.1450659689905,12.4932679771925,17.9958582110384,20.1889083697045
"LOC101928419",106.295447562095,110.798458531292,133.345007454558,112.220310541753,64.0464632640141,90.8275462211654
"RPLP1",39.6205499370531,51.2982604845101,44.0068743250167,51.7298821602797,29.0768483825067,34.1742317325065
"LOC105372545",15.6827863525911,19.344774413885,14.5085958880421,18.089742915968,23.5699533814508,25.4947802901974
"KCNQ1OT1",58.7493913432013,57.3409936563247,50.8519432148544,69.1043201331782,85.4089883265582,84.6296913535925
"LOC105377289",173.666538880091,109.4486993566,132.425211263148,129.182246139133,83.0102163692412,91.7253118957735
"LOC105379829",23.8384247478238,17.3888425390279,26.4023419390243,18.831173475249,13.6539550271988,14.0199956829502
"NEDD9",18.1344614971359,18.6362670006827,17.0626520827525,16.9270070448364,12.2412841143858,13.1604507717839
"HEBP2",26.4850439945749,29.1809915346246,25.6396915309258,15.787512815422,40.9367595020442,38.3838627775364
"LOC645166",77.2602263960335,82.9766783187372,75.8254368762312,78.3248393275669,59.4830616054471,53.4857994569518
"LOC105369373",29.1412932801634,19.3629518400673,21.6316378697797,19.2910665082893,14.3631372768919,14.3631372768919
"SLC2A3",119.917715975277,73.8824600937573,64.6395388244601,82.3792450596531,42.9096729486009,55.7917538870728
"LOC105377991",10.3604804353552,21.0641237919918,13.0608691436152,15.7387166304069,25.6395848986682,24.4871335906042
"GABPB1-AS1",119.601775796951,102.762280374474,100.635883149417,92.4295337181386,149.831691910979,145.51711141832
"DLGAP3",174.216324000681,195.299710440345,186.586138240199,201.822470518328,126.950564510508,142.881864346909
"CELP",12.9180284719644,17.3339434739764,20.9558044572873,17.2523621443115,21.6295088395087,44.5984603356465
"ADAMTS13",26.8455675398346,20.254857077637,25.9062627225035,16.866924116955,35.0711054426423,34.3043113517483
"LOC100505685",41.3287263797501,34.2112994971196,40.2163153012992,37.5641616575164,51.5582360199933,56.6434800884682
"LOC105377451",23.2023656339833,18.7799849275424,27.1062568958805,24.8681796314926,36.8424985762254,32.6317171052096
"IGLVI-42",60.6519027222247,66.9434964661666,76.7168723719362,77.1314324977314,111.025095343212,93.3924487256977
"LOC105377675",17.7090633080524,14.3595237876873,19.2613243927735,10.9994158275956,21.3722663983906,31.8253836371858
"LOC101927686",8.94976623412489,8.07916390865139,9.41704876189985,8.33635664418419,12.7968338281636,11.5864363618328
"LOC105375888",44.8312866511585,57.7919642351536,82.0633417981084,48.1529072885582,29.8335344043152,37.6640177427316
"LOC105371115",27.8908887148763,35.4920007751546,30.6785416774598,33.1858886028879,42.2233165912148,49.0701235924415
"LOC105370204",34.8255202512997,37.4011571224454,31.4868820866461,24.5180272906959,45.3048312330418,51.4568058386144
"FTLP10",7.30380880623084,7.86528476612134,11.0329753400186,6.64261822517818,21.700915469196,10.4336858816986
"LOC105374398",6.26577949782184,9.72462757415286,8.36067834295875,8.38005666907125,10.4566367806479,17.3188952472348
"NRXN3",30.6588355908788,75.6817214837521,41.6494633041594,56.6282876283151,25.4536562551167,25.2729820852517
"ZPR1",100.755654767301,129.855652105931,96.0871764283543,138.954042854773,55.4777741246066,88.4838957177142
"ALG1L2",9.48963764484334,10.8493446889907,10.2212943848198,10.7372899234434,34.014972084434,12.2702267100838
"LOC105372109",46.5836571256748,39.3420710219827,44.6028811562154,43.2563491082443,57.6055935412607,64.0510359706644
"LOC105369201",12.8129964590175,17.5970172121028,21.5001675855536,35.6812190324349,57.4133765647651,33.2921237549328
"HIST1H3C",14.0680162361069,10.0508248493742,8.87520842445435,11.1399202543417,19.9468219413884,14.7665510784659
"LOC105377782",31.9938787096478,20.7484117483694,25.5483284861796,21.5602798631784,17.5911878575293,14.2453385147565
"SLC6A17",310.244967868218,456.696207784274,371.555521910549,459.598411050226,275.000798982693,244.388569665019
"LOC105370610",7.13207067812039,5.30531348174848,7.4589057648704,5.96270102254014,4.23938502709835,4.44961341703607
"IGLV1-62",11.3280999919903,11.2422196305083,14.9571354963655,17.7893759901465,8.27221108561164,9.01751551356162
"LOC105371636",53.7487761479163,36.6399594075726,86.1380643896978,43.0600174785821,100.504967587348,92.7621272768282
"LINC01376",21.3883012951514,16.5470370179045,22.3992108460029,24.2462713814823,33.2350587717921,29.2808798468716
"HERC3",31.0057310394458,20.8788160509279,41.3754185197758,27.0300448392279,49.0043868741948,48.4532992866513
"LOC414300",41.7915684691784,41.7532906998083,51.8758440532949,38.2382872715361,27.190372294992,32.2234933493687
"LOC105369643",27.7013618797179,28.3737120218385,25.4888609797178,35.3222416913025,21.293378985499,18.5259163575682
"LOC102725258",17.9180533031086,22.3186057611816,21.5906833411107,28.8397749200448,15.2341278146624,14.1143325308703
"SOD2",12.716352422046,11.0550067428971,26.3158301282843,23.9098305411968,33.180644400522,36.3644033419175
"LINC00476",56.7668585234011,49.016650586669,72.0829924871267,61.7546128585839,142.584663235544,73.5439622463302
"TMC7",12.5701939092825,12.5839069240117,11.2806007844049,10.6546921183653,20.1116145501324,14.6602825101434
"LOC100506076",493.796225990965,628.196023286695,556.29603014383,749.496016405765,458.795999018222,313.795966945627
"IL17RA",59.7833567731509,67.1085183531966,71.545642652813,83.3674903103193,100.713899999796,101.38707945731
"OR4F6",15.9406549377277,14.5302638953958,13.8455263982728,15.1036779187163,22.3614215449005,19.191745150008
"C8orf34-AS1",11.0356599305669,6.17365130430806,6.09982139222709,11.6520993300608,4.66952240567721,4.55967816980024
"LOC105373110",51.2620759773111,62.1993241850806,71.4739194946912,50.1992533162303,43.2689738001069,34.121756271194
"DNTTIP2",13.647331693858,11.5765061418938,16.415786867503,11.2742690775679,22.9120715838466,17.4741696850092
"LOC101929531",64.3357620389983,70.6225495613689,57.5273456605187,74.6689221140048,124.151424094584,82.6272644513225
"NT5DC1",78.7116348503104,65.3739969148015,60.6072299228745,110.109184291831,39.5276422897865,52.8528366844222
"LOC441087",32.2185352224225,33.5701714478635,37.213856482642,30.4894664704186,22.6489929572719,24.9604147230905
"MPHOSPH9",7.66719567804234,10.1278848360026,9.02944929126681,8.99233012174003,15.6357660664959,11.2403417917632
"MEX3A",40.3388765527578,31.9482720775198,38.1808681035971,33.1362858726587,48.0337653415683,53.7583890070965
"LOC105371814",106.295963312075,62.7022800609031,105.85121360517,99.8043643837361,136.106956931786,162.159304949871
"NTRK3",111.714063071147,216.316214531447,133.412034388798,203.267252869737,76.071439483338,105.714612636724
"BTD",84.8404871696882,74.171806394311,95.4282161974233,57.5291400597889,50.8883320415335,48.4324137526788
"LINC01402",37.228613964761,25.9149912231449,26.213516560031,25.8659092216517,17.9823292494601,20.1231464905378
"LOC105371291",46.4603784251588,36.0344020363798,38.6827645820744,31.4191228644153,30.3768001239708,17.1818800449793
"SEPP1",104.987153750031,128.118855029146,78.9845186150781,152.489172767852,163.018399840383,228.471911499832
"LOC105369662",12.4671863243841,13.857719938688,14.3264970853926,10.2430893677206,8.93592452179045,8.43815740631489
"MORC4",21.7221198991819,36.9164008566316,39.8614421119585,39.3296106761659,51.2139879973485,62.0197153775312
"SLCO5A1",5.73249821271106,10.2824916844161,8.42257283941584,8.82805733852461,11.9708359725849,14.2612546007745
"TSPAN10",20.3901855672743,24.4631452608486,26.0188988192265,21.5063233149757,36.8882386664707,29.7297206052657
"CLCN5",125.802780598557,118.312770978961,80.7498682040391,143.025244458448,75.3066832253549,69.0304986171274
"SCGB2B2",42.4081898740812,41.6228543978653,47.0953592703092,42.3925545546802,35.6269234417869,24.8326789022622
"LOC105378417",29.5857794726973,22.1068566595154,25.5704385702584,15.6943459300354,10.042266419846,16.5460277298657
"LOC105369920",7.7999236384255,5.48797914841816,7.24361063828597,6.00782587589998,10.1474406713628,9.17148915413943
"C15orf54",9.25908736998989,8.19892066080701,10.8512775506638,8.10419001104391,15.7120443291109,11.5532512606771
"LINC01614",72.8438363843983,78.6143077078159,62.3005934186647,66.7861479204555,45.0714825272435,53.7845909109097
"LOC105375884",63.3024310285974,81.2279877488422,80.0712820066653,62.1501082938315,126.952676418295,90.7775722293226
"DEAF1",56.9061629471745,43.3710059367338,49.9531240034783,43.602138811328,32.0923604235881,35.3667317446997
"LOC105374114",15.3841091648054,10.0174541400026,9.95915955760015,16.9468472763593,23.9908106161043,18.7501729778964
"SDC4P",29.5015530675159,37.5910419629971,33.8225141647731,39.3997071131205,19.0149468330729,27.9417020672336
"LOC105369314",7.39476346074812,7.9312760640564,6.86455405027354,6.48888231069905,4.60502822861774,5.57746671951205
"ZNF324",75.2952525962383,67.899733173957,88.5933803320175,91.4023276320084,123.088059010726,108.764127782159
"LOC105379084",62.4789368723857,45.121089545147,56.2092242836393,55.8298587120785,77.6628098520557,78.2239238011272
"LINC00297",17.7540591033517,20.389620239126,15.3346570831404,13.8636958101785,31.3654422597037,21.3171254052292
"CPS1",57.9317764450451,64.4435917733776,57.8644752182889,70.6929283729843,122.987254268289,75.2454791344991
"LOC105371319",34.4371775484575,37.4062386709146,52.5530284858469,20.8086865568087,66.8784265318256,60.2932252482359
"LOC102467655",17.4099602022878,19.551833507184,21.9361129555377,22.0639471323553,39.3287655877741,24.4747802271099
"KRTAP10-3",99.3372566509263,79.7514033250318,86.7560221253531,54.3905835773547,58.0892380016254,35.5535077572074
"LOC105379331",40.1087750277995,12.9201686779434,7.21999080613502,14.2001178704681,41.7835741465261,43.1639802476436
"CYYR1",16.4139322675835,24.1557040913791,19.6957029049046,19.8813662861097,27.4851033667245,30.4097489283656
"LOC105371754",49.1730862246315,43.7175303859159,51.8534113656729,40.8749199469619,66.8225438413365,62.7926154559731
"BSPH1",10.7193758479222,12.5295526406582,9.80792536059205,12.1116624649834,7.2237902333339,8.62862093608156
"PKNOX2-AS1",67.0635988599177,57.400643282554,75.7874468265269,48.0430886976082,103.52195804231,84.0130768834691
"LOC105370676",21.4357055691594,26.4914884482774,15.2802792073448,25.4028947240832,13.8452960724865,13.6080552642201
"GLS",54.9671586224564,50.9257705697533,71.0392773118488,88.1962860506602,117.03465681315,92.5478134478581
"LOC102724596",36.2775217914179,25.8494199083045,35.6541721126212,43.1192446350574,60.6763753428669,47.7216493156801
"OR52E6",7.78512929660091,12.5297871331028,12.2347948011904,18.0337684772963,23.4368699152108,19.5027410575243
"WASIR2",109.297682436546,74.0268635957599,76.1705812660581,81.2515821112554,129.634957577781,119.01956996236
"LOC105376298",50.6442298560776,36.7943157372877,49.4939403972716,45.3916806289907,87.2929356152825,56.1022217422292
"LOC105369311",20.2959645567955,34.9420416083674,43.0127658864958,59.6759200900356,10.5099652930619,24.2950921597849
"LOC100130992",9.29136139749233,7.92884652284017,8.84688150613949,9.11366284607387,6.60089660413905,6.19984436539088
"MIPOL1",18.1606004674607,20.1346013056969,15.6246828378915,18.333940608667,10.1479119381885,14.6311270413625
"LOC105376586",7.42154214488072,13.6150653313452,15.1548429877759,22.6600321038292,30.6251286608957,25.0160135378044
"SRD5A1P1",33.2152760615458,32.51685899111,31.1640968873772,32.1769795130055,49.0584585826599,40.2385663634128
"STRBP",76.7625642293312,138.861033124454,117.72982169033,173.247413072546,68.401686913756,70.8347802490483
"LOC105370344",8.03065687976984,7.66907192433251,5.66420703898365,5.72773600737676,13.425677614847,8.47734205482193
"ADIPOR2",249.055420452221,226.04026884939,274.760727637094,316.367808954202,372.040791360929,383.737780305163
"ABCB9",116.529547167859,100.532070823047,97.5851014636958,111.45619523042,160.795029460388,136.186227415814
"LOC105374339",75.7372430086457,84.0663190997505,82.8861989951114,74.8039734317147,116.505641070755,101.681400767628
"RFC3",55.0175503445319,78.6895416586584,48.8656236797786,61.9655731474744,38.032529788863,42.0095958079285
"LOC105371145",29.6318541998573,35.1627987524858,38.2055149340514,41.9314553860133,52.4202743808221,50.4799298376873
"SLC30A9",41.2515950750407,66.4875817221888,50.0244328287111,55.9958110279647,38.09754160529,31.731218111567
"LOC105372041",5.76515741281614,5.404986445473,5.80850142146629,5.5469241583331,9.3436549616604,6.79996820176151
"LINC01247",27.6917821772079,27.4204434917378,28.1178815842283,33.5372386095574,35.3590840943542,51.9040064918835
