"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"211431_s_at",-0.755819572748896,6.84553089611187,-5.29287552043088,0.000550877093569984,0.338532391951572,-0.0768619389601124
"202822_at",0.582647791830262,7.32958971878028,5.27779985452185,0.000561728155837622,0.338532391951572,-0.091517061261559
"202122_s_at",0.432107238698045,7.23813386420387,5.25477791358166,0.000578748402845478,0.338532391951572,-0.113976852411867
"211037_s_at",-0.588941270885852,6.01906751843061,-5.23595630069553,0.000593078795710216,0.338532391951572,-0.132410902990184
"202448_s_at",-0.506661956304174,6.45105830998359,-5.15929874110782,0.000655544282572955,0.338532391951572,-0.208161865992092
"214792_x_at",-1.45146503006293,8.11149480953149,-5.15137985425457,0.000662392327090417,0.338532391951572,-0.216048776255891
"205462_s_at",-1.69477038564911,6.49997024637481,-5.13041788261212,0.000680896386928944,0.338532391951572,-0.236982027069491
"209615_s_at",-1.21292483760201,4.93470115058825,-5.12462858095301,0.000686104933761798,0.338532391951572,-0.242777716874648
"211374_x_at",0.542132369157528,5.44859505191397,5.05810816915126,0.000749147070017827,0.338532391951572,-0.309817428278924
"204911_s_at",-0.381096993812216,4.63585139772584,-5.03840013905104,0.000769007530108106,0.338532391951572,-0.32983722420552
"214772_at",-0.760693226430045,5.3328152839584,-5.01511516016388,0.000793209302592022,0.338532391951572,-0.353583830033483
"219911_s_at",1.24210578277504,7.62092022008622,4.99705172256783,0.000812551028115831,0.338532391951572,-0.372075067745469
"220081_x_at",0.491924536258688,7.07239141954366,4.99184680717873,0.000818218445752178,0.338532391951572,-0.377414564488989
"203146_s_at",-0.678434854761677,9.97238974634812,-4.99140068071797,0.000818706198640123,0.338532391951572,-0.377872461862094
"205377_s_at",-0.541704464645666,6.12115796051646,-4.98273238962457,0.000828245936479329,0.338532391951572,-0.386776848924883
"214671_s_at",-0.895397544813211,7.37298730711672,-4.98158863597479,0.000829513619587322,0.338532391951572,-0.3879528040358
