"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"204458_at",-0.209193424798521,4.90352213246188,-2.29531177406093,0.0271304801526595,0.121778833473561,-4.03107089765568
"212220_at",0.0937005567687279,3.85499788673154,2.2952522058361,0.0271342237668282,0.121778833473561,-4.03119148651691
"218083_at",-0.17661408197984,7.48556919652374,-2.29494491913819,0.0271535428064778,0.121840997655406,-4.03181351459534
"207386_at",0.0943540270074925,4.16878447423896,2.29428378804367,0.0271951497487882,0.121995990270867,-4.03315160159344
"213517_at",0.222499388743811,5.426351532636,2.2942221102632,0.027199034226346,0.121995990270867,-4.03327641856639
"213896_x_at",-0.137507200404438,5.15431316145526,-2.29402649315948,0.0272113575152998,0.122026701451686,-4.03367227095546
"203146_s_at",-0.403031718883506,9.29676127348239,-2.29339088860198,0.0272514332331314,0.122100484201627,-4.03495830891961
"212873_at",0.277305473970002,6.66368170615225,2.29335721396138,0.0272535579385812,0.122100484201627,-4.03502643630299
"213757_at",0.302102729673486,7.81908879435231,2.29335703308972,0.0272535693511012,0.122100484201627,-4.03502680222359
"206714_at",0.167128571258318,6.60484468475042,2.29334305872439,0.0272544511092474,0.122100484201627,-4.03505507362814
"218793_s_at",-0.141052128340569,4.05627764782855,-2.2933310575335,0.0272552083839201,0.122100484201627,-4.03507935301815
"200652_at",0.145917809529792,8.38840786587238,2.29302494770411,0.0272745302759644,0.122157813450689,-4.03569860564989
"207232_s_at",-0.169669716785814,6.8758347556414,-2.29295464443316,0.0272789696060058,0.122157813450689,-4.03584081858053
"204482_at",0.35276336293932,8.26589529852212,2.29272892654233,0.027293227034615,0.122197102272921,-4.03629738953266
"213454_at",-0.149004817343757,5.43080184409002,-2.29206074914906,0.0273354714751895,0.122351961151141,-4.03764874579195
"209595_at",0.154279800156207,4.31585551029294,2.29200818811524,0.0273387970457987,0.122351961151141,-4.03775503524948
"203564_at",0.145423541308285,6.20846897112419,2.2915296660239,0.0273690901222362,0.122462938793933,-4.03872262244844
"204470_at",0.248126263315151,4.49658281570349,2.29031990266997,0.0274458089286345,0.122781562006979,-4.04116811959266
"202974_at",-0.133656006994598,7.65922962564904,-2.28967958499382,0.0274864934640534,0.122938886764252,-4.04246210426232
"210053_at",0.139995316337596,5.83225400507819,2.2894303248899,0.0275023455651361,0.122985102594406,-4.04296574677912
"205152_at",-0.34791808187731,8.76903387936581,-2.28917663873359,0.0275184875551663,0.12303259594538,-4.04347828962269
"208433_s_at",-0.185632425858899,6.44559488653175,-2.28904776949135,0.0275266907240716,0.123044583631793,-4.04373863815608
"218384_at",0.1729756514479,7.1826885195816,2.28828903727131,0.027575032227021,0.123235949280928,-4.04527124394931
"204592_at",-0.1768197433729,5.69047384024944,-2.28817781192312,0.0275821251716913,0.123242930659875,-4.04549588185379
"216568_x_at",0.119333856294505,3.8237644355149,2.28767224214901,0.0276143864260188,0.123362344172209,-4.04651685876496
"201166_s_at",-0.172946720129326,9.21822371335076,-2.28721193238699,0.0276437889468991,0.123468941492033,-4.04744628598267
"208588_at",0.098072166612607,4.44677210495935,2.2869575855391,0.0276600475032274,0.123508107643851,-4.04795978549509
"200676_s_at",0.223322681549861,8.10104483301412,2.28690135029602,0.0276636433716494,0.123508107643851,-4.04807331267669
"208189_s_at",0.152593601960686,6.84307106969125,2.28660430454046,0.0276826444108549,0.123568182172893,-4.04867295068381
"204299_at",-0.152579081132495,4.01244156644894,-2.28614277341426,0.0277121902219979,0.12367529235265,-4.04960451335602
"207276_at",0.0997040348904295,3.22280642107958,2.28599883441639,0.0277214105305849,0.123691668172412,-4.04989501317957
"203778_at",0.155466971347745,6.43937542725596,2.28548406709081,0.0277544074908037,0.123808751030586,-4.0509338105333
"201715_s_at",0.155735032796833,6.60975393615436,2.28541615718963,0.0277587631893734,0.123808751030586,-4.05107083903309
"203588_s_at",-0.143591117399097,6.13879686067403,-2.28525754308956,0.0277689389826038,0.123829351080521,-4.05139087828245
"202134_s_at",0.140616404251444,6.21542527944333,2.28407080371226,0.0278451795678963,0.124142628904396,-4.05378485351966
"204084_s_at",0.184661392759527,5.68226198412898,2.28399066976113,0.0278503344205481,0.124142628904396,-4.05394647137487
"201206_s_at",0.154795949437735,6.33306810500887,2.28376068686252,0.027865133492871,0.124169671522893,-4.05441028757756
"208577_at",0.101871299160676,4.40370293645712,2.28372320616233,0.027867545989588,0.124169671522893,-4.05448587312086
"210389_x_at",0.190736657366545,5.21788717232929,2.28359279058672,0.0278759418243106,0.124171283768423,-4.0547488686535
"214352_s_at",-0.424577153557484,6.83315468692978,-2.28354447618144,0.0278790527619001,0.124171283768423,-4.05484629639354
"221221_s_at",0.129961585005326,7.74774048372353,2.28345088410281,0.0278850799877163,0.124173308826195,-4.05503502373671
"207756_at",0.134149050645011,4.78258956449181,2.2832450563582,0.0278983391689828,0.124207530809679,-4.05545005231637
"207678_s_at",0.0920718249219457,3.17588161044425,2.28293790830754,0.027918135779416,0.124270838907856,-4.05606932905194
"205589_at",-0.111415590987173,5.95265691454521,-2.28266437572561,0.0279357763563183,0.124324526572367,-4.05662077643105
"212818_s_at",-0.133422872421025,7.90176552306608,-2.2825046978961,0.0279460788598574,0.124345542179354,-4.05694266703623
"202618_s_at",0.111633158403108,6.01225509541952,2.28231380890666,0.0279583995877008,0.124375527652773,-4.05732745298266
"215583_at",0.16665957769021,5.20744388555356,2.28165185281442,0.0280011625133601,0.124540899058923,-4.05866160649477
"220215_at",0.159071477937388,5.73042301120302,2.2813715182947,0.0280192899991177,0.124596655168697,-4.05922652396563
"217588_at",0.110072370347518,6.00725671279601,2.28083870962515,0.0280537723669036,0.124725101686295,-4.06030007042576
"201689_s_at",-0.553145339072973,6.56444529793054,-2.28066850176801,0.0280647958979537,0.12474922142312,-4.06064297893329
"203650_at",-0.135340418569709,3.65382413454905,-2.28037845352739,0.0280835898362642,0.124807864443852,-4.06122727849035
"221535_at",-0.126304484501216,7.40672576122318,-2.28012575745159,0.0280999726867221,0.124855770962757,-4.06173628636853
"201070_x_at",0.186377530830512,7.15315190733996,2.27990960282655,0.028113993259381,0.124893164234208,-4.0621716544347
"221292_at",0.09347650958434,6.07048221111093,2.2796441997785,0.028131216824855,0.124944768688109,-4.06270617331482
"214458_at",-0.0993378961744511,3.76411692710767,-2.27897610508291,0.0281746152267021,0.125112584913631,-4.06405149922652
"200767_s_at",0.131537665255826,5.45477474427838,2.27873016519384,0.0281906061818802,0.125158652630173,-4.06454666678929
"217984_at",0.422912882483943,9.74551029031134,2.27862159578084,0.0281976679234932,0.125165066601434,-4.06476524405864
"213424_at",-0.100479961071959,3.70769426016345,-2.27844485355282,0.0282091672535439,0.125191171860331,-4.06512105323076
"220670_at",0.0964827434569744,3.92025744082365,2.27832432728607,0.0282170114262932,0.125201048508979,-4.06536367901752
"219481_at",-0.0983113792675617,5.41847326330725,-2.27815887655132,0.0282277825821672,0.125223905888599,-4.06569672423935
"209695_at",-0.156476646786582,7.30168029294452,-2.27777328937656,0.0282528993145065,0.125310381255005,-4.06647282321236
"201738_at",-0.261102430131241,9.366197169106,-2.2775045021592,0.028270419648518,0.125363136522971,-4.06701377138104
"204541_at",0.239919105029435,5.85821001946149,2.27731102057526,0.0282830373578892,0.12539413478827,-4.06740313298878
"206037_at",0.122587422877623,7.37882462785062,2.27700923072098,0.028302728341531,0.125456474166369,-4.06801040347586
"204442_x_at",-0.127900387033327,5.21833692757778,-2.27678034796337,0.0283176705082268,0.125497743026018,-4.06847092728498
"205141_at",0.147242580281348,5.72273621279756,2.27653706539609,0.0283335604750066,0.125532674590995,-4.06896038560362
"207006_s_at",-0.155790987010532,5.45707868064298,-2.27648718039975,0.0283368196918147,0.125532674590995,-4.06906074392233
"218726_at",0.123119112187149,5.53027265818727,2.27609661511083,0.028362348716733,0.125597996980073,-4.06984642280982
"212216_at",-0.501466626127118,7.37610457377172,-2.27607504630081,0.0283637591460664,0.125597996980073,-4.06988980861738
"214412_at",0.127365252320887,4.57306269273201,2.27600294327805,0.0283684745680881,0.125597996980073,-4.07003484206368
"60471_at",0.257658272040734,5.99973520621271,2.2758672443073,0.0283773509648588,0.12561233840881,-4.07030778769691
"207621_s_at",-0.138952828000636,6.85617369422502,-2.27574974537779,0.0283850388598744,0.125621414282936,-4.07054411565853
"211266_s_at",0.186726699443997,6.27601175786174,2.27530368962652,0.028414241023514,0.125725681637602,-4.07144119196799
"209194_at",-0.280443856088793,8.19479506737325,-2.27504175913093,0.0284314014833716,0.125775934687222,-4.0719679059505
"209147_s_at",0.204443841022118,8.70479021085894,2.27491868834077,0.028439467705896,0.125775934687222,-4.07221537208923
"209130_at",0.350526464516367,6.71332381330862,2.274871946784,0.0284425317456766,0.125775934687222,-4.0723093555903
"206206_at",0.172975505532454,5.45474607112101,2.27471447859394,0.0284528563989678,0.125781347996842,-4.07262596690672
"216417_x_at",0.0970601834874868,3.53006764460925,2.2746653321558,0.0284560794499393,0.125781347996842,-4.07272477911869
"205561_at",0.136364769145538,6.5138959211578,2.2745417253064,0.0284641870998939,0.125781347996842,-4.07297329179538
"202429_s_at",-0.285172810772552,7.85344895344016,-2.27445419166408,0.0284699298769762,0.125781347996842,-4.07314927274408
"204360_s_at",-0.186834379476351,6.50974847876476,-2.27442295426972,0.0284719795043788,0.125781347996842,-4.07321207233529
"212277_at",-0.357593966014941,6.76858931784217,-2.27409054030284,0.0284937988713582,0.125812984627936,-4.07388031596607
"215237_at",0.163321620376707,4.4659759043057,2.27405895066644,0.0284958731658298,0.125812984627936,-4.0739438159642
